PersonalID,SkillName,ProficiencyLevel
8459,Plumbing,Advanced
8460,Home Cleaning,Intermediate
8460,Laundry,Intermediate
8460,Masonry,Advanced
8461,IT Skills,Intermediate
8462,Electrical,Advanced
8462,Data Entry,Advanced
8463,Packing,Intermediate
8463,Shuttering Carpentry,Advanced
8463,Hairdressing,Intermediate
8464,Excel,Intermediate
8464,Retail Sales,Basic
8464,Nursing,Intermediate
8464,Cooking,Basic
8465,Excel,Advanced
8465,Data Entry,Basic
8465,Teaching Assistance,Intermediate
8466,Shuttering Carpentry,Intermediate
8466,Nursing,Advanced
8466,Excel,Basic
8467,Customer Service,Basic
8467,IT Skills,Basic
8467,Quality Inspection,Intermediate
8468,Medical Assistance,Intermediate
8468,Horticulture,Basic
8468,Packing,Advanced
8468,Forklift Operation,Intermediate
8469,Tiling,Basic
8469,Horticulture,Intermediate
8469,Makeup Artistry,Basic
8470,Makeup Artistry,Intermediate
8470,Barista Skills,Intermediate
8470,Security Guarding,Basic
8471,Retail Sales,Advanced
8472,Packing,Advanced
8472,Security Guarding,Advanced
8472,Housekeeping,Basic
8472,Driving,Basic
8473,Masonry,Advanced
8474,Teaching Assistance,Intermediate
8474,Patient Care,Advanced
8475,Childcare,Advanced
8475,First Aid,Intermediate
8476,Textile Machine Operation,Advanced
8476,Kitchen Assistance,Advanced
8477,Packing,Advanced
8477,Electrical,Advanced
8479,Sewing,Intermediate
8480,Concrete Mixing,Intermediate
8480,Health Aide,Intermediate
8481,Sewing,Advanced
8482,IT Skills,Basic
8483,Kitchen Assistance,Basic
8483,Vehicle Maintenance,Advanced
8483,Nursing,Intermediate
8484,Hotel Housekeeping,Basic
8485,Driving,Advanced
8486,Scaffolding,Basic
8486,Sewing,Intermediate
8487,Nursing,Advanced
8488,Bookkeeping,Basic
8488,Home Cleaning,Intermediate
8488,Nursing,Basic
8489,Data Entry,Intermediate
8489,Beauty Therapy,Intermediate
8490,Caregiving,Basic
8490,Vehicle Maintenance,Advanced
8491,Electrical,Basic
8491,Packing,Basic
8492,Textile Machine Operation,Advanced
8493,Hairdressing,Intermediate
8493,IT Skills,Intermediate
8493,Logistics Coordination,Intermediate
8493,Data Entry,Basic
8494,Sewing,Intermediate
8494,Serving,Intermediate
8494,Garment Quality Control,Advanced
8495,Driving,Intermediate
8495,Laundry,Basic
8496,Administrative Support,Basic
8497,Welding,Basic
8498,Makeup Artistry,Advanced
8498,Plumbing,Intermediate
8499,Masonry,Intermediate
8499,Administrative Support,Basic
8499,Childcare,Intermediate
8500,Nursing,Basic
8501,Nursing,Intermediate
8502,Hairdressing,Basic
8502,Driving,Advanced
8503,Nursing,Advanced
8504,Medical Assistance,Intermediate
8505,Elderly Care,Advanced
8506,Home Cleaning,Basic
8506,Logistics Coordination,Advanced
8507,Hairdressing,Basic
8507,Teaching Assistance,Advanced
8508,Beauty Therapy,Intermediate
8508,MS Office,Basic
8508,Bar Bending,Basic
8508,Customer Service,Advanced
8509,Food Preparation,Basic
8509,Forklift Operation,Intermediate
8510,Sewing,Advanced
8511,Patient Care,Advanced
8511,Serving,Advanced
8511,Housekeeping,Basic
8512,Horticulture,Advanced
8512,Garment Quality Control,Intermediate
8513,Delivery Driving,Basic
8513,Front Desk Operations,Basic
8514,Guest Relations,Advanced
8515,Makeup Artistry,Intermediate
8516,Driving,Basic
8516,Sewing,Intermediate
8517,Accounting,Intermediate
8517,Banquet Service,Intermediate
8517,Electrical,Advanced
8518,Security Guarding,Intermediate
8518,Front Desk Operations,Advanced
8518,Horticulture,Advanced
8519,Janitorial Skills,Intermediate
8519,Housekeeping,Intermediate
8519,Driving,Intermediate
8520,Sewing,Advanced
8521,Nursing,Basic
8522,Data Entry,Intermediate
8523,Hairdressing,Intermediate
8524,Laundry,Basic
8525,Driving,Advanced
8525,Beauty Therapy,Basic
8526,Garment Quality Control,Basic
8526,First Aid,Basic
8526,Facility Maintenance,Intermediate
8527,MS Office,Basic
8527,Accounting,Intermediate
8528,Teaching Assistance,Intermediate
8528,Barista Skills,Basic
8529,Childcare,Intermediate
8530,Livestock Management,Intermediate
8531,Nursing,Intermediate
8531,Cooking,Basic
8532,CCTV Monitoring,Intermediate
8532,Barista Skills,Basic
8533,Construction Supervision,Advanced
8533,Welding,Advanced
8533,Horticulture,Intermediate
8534,Beauty Therapy,Advanced
8534,Cooking,Basic
8535,Cooking,Basic
8535,Security Guarding,Basic
8535,Food Preparation,Intermediate
8535,Medical Assistance,Advanced
8536,Driving,Advanced
8537,Data Entry,Advanced
8537,Painting,Basic
8538,Fishing,Basic
8538,Laundry,Advanced
8538,Health Aide,Basic
8539,Childcare,Basic
8540,Administrative Support,Basic
8541,First Aid,Advanced
8541,Banquet Service,Advanced
8542,Sewing,Basic
8542,Vehicle Maintenance,Advanced
8543,CCTV Monitoring,Intermediate
8543,Housekeeping,Basic
8543,Facility Maintenance,Basic
8543,Tailoring,Intermediate
8544,Electrical,Advanced
8544,Accounting,Intermediate
8545,Security Guarding,Advanced
8546,Retail Sales,Intermediate
8546,Excel,Intermediate
8546,Customer Service,Basic
8547,Accounting,Basic
8547,Painting,Basic
8547,Concrete Mixing,Advanced
8548,Cooking,Advanced
8548,Bookkeeping,Basic
8548,Electrical,Basic
8548,Teaching Assistance,Advanced
8549,Home Cleaning,Basic
8549,Farming,Basic
8550,Tiling,Intermediate
8550,Shuttering Carpentry,Advanced
8550,Delivery Driving,Basic
8550,Bar Bending,Basic
8550,Masonry,Intermediate
8551,Nursing,Basic
8551,Scaffolding,Advanced
8551,Delivery Driving,Basic
8551,Kitchen Assistance,Intermediate
8552,Janitorial Skills,Intermediate
8552,Packing,Basic
8553,Forklift Operation,Intermediate
8553,Childcare,Basic
8553,Livestock Management,Basic
8553,Farming,Intermediate
8553,Tailoring,Basic
8554,Textile Machine Operation,Advanced
8554,Makeup Artistry,Basic
8554,Horticulture,Advanced
8555,Masonry,Basic
8555,Kitchen Assistance,Advanced
8555,Welding,Intermediate
8555,Elderly Care,Basic
8556,Horticulture,Advanced
8556,Hairdressing,Intermediate
8556,Banquet Service,Basic
8557,Horticulture,Advanced
8557,Barista Skills,Basic
8557,Fishing,Intermediate
8557,MS Office,Basic
8558,Caregiving,Advanced
8558,Plumbing,Intermediate
8559,Sewing,Intermediate
8559,Nursing,Advanced
8559,Delivery Driving,Intermediate
8560,Serving,Advanced
8561,Packing,Intermediate
8562,Laundry,Basic
8563,Accounting,Intermediate
8563,Cooking,Intermediate
8563,Laundry,Intermediate
8563,Banquet Service,Intermediate
8563,Makeup Artistry,Advanced
8564,Nursing,Advanced
8564,Retail Sales,Advanced
8564,Tailoring,Basic
8565,Accounting,Advanced
8565,MS Office,Intermediate
8565,Bar Bending,Intermediate
8565,Facility Maintenance,Intermediate
8566,Tiling,Advanced
8566,Retail Sales,Advanced
8566,Patient Care,Intermediate
8566,Food Preparation,Basic
8567,Heavy Vehicle Driving,Intermediate
8568,Electrical,Basic
8568,Housekeeping,Advanced
8568,Fishing,Advanced
8568,Inventory Management,Advanced
8569,Sewing,Advanced
8569,Bookkeeping,Basic
8569,Concrete Mixing,Basic
8571,Facility Maintenance,Advanced
8571,Cooking,Advanced
8571,Heavy Vehicle Driving,Intermediate
8572,Masonry,Advanced
8573,Textile Machine Operation,Basic
8573,Nursing,Intermediate
8573,Childcare,Advanced
8574,Sewing,Basic
8574,Heavy Vehicle Driving,Advanced
8575,First Aid,Advanced
8575,Painting,Advanced
8575,Housekeeping,Intermediate
8575,Nursing,Basic
8576,Excel,Advanced
8576,IT Skills,Advanced
8577,Customer Service,Basic
8577,Nursing,Basic
8578,Scaffolding,Basic
8578,Painting,Advanced
8579,Plumbing,Advanced
8579,Serving,Intermediate
8580,Quality Inspection,Advanced
8581,IT Skills,Advanced
8581,Hotel Housekeeping,Intermediate
8581,Banquet Service,Advanced
8582,Quality Inspection,Intermediate
8582,Bookkeeping,Basic
8583,Sewing,Intermediate
8584,Textile Machine Operation,Advanced
8584,Medical Assistance,Basic
8585,Tailoring,Intermediate
8585,Janitorial Skills,Advanced
8585,Food Preparation,Basic
8585,MS Office,Advanced
8586,Scaffolding,Advanced
8586,MS Office,Advanced
8586,Shuttering Carpentry,Advanced
8587,Nursing,Advanced
8588,Housekeeping,Intermediate
8588,Inventory Management,Basic
8589,Kitchen Assistance,Basic
8590,Health Aide,Intermediate
8590,Sewing,Basic
8590,Construction Supervision,Intermediate
8590,Barista Skills,Advanced
8591,Inventory Management,Intermediate
8591,Sewing,Basic
8591,Excel,Intermediate
8592,Bookkeeping,Advanced
8593,Home Cleaning,Basic
8594,Kitchen Assistance,Intermediate
8594,Sewing,Intermediate
8595,Sewing,Basic
8596,Childcare,Intermediate
8597,Housekeeping,Basic
8597,Concrete Mixing,Advanced
8597,Forklift Operation,Basic
8598,Food Preparation,Intermediate
8598,Elderly Care,Intermediate
8599,Patient Care,Intermediate
8599,Painting,Advanced
8600,Nursing,Advanced
8601,Driving,Basic
8601,Nursing,Basic
8602,Nursing,Advanced
8603,Horticulture,Intermediate
8603,Carpentry,Intermediate
8603,Hairdressing,Basic
8603,Retail Sales,Advanced
8604,Health Aide,Basic
8605,Logistics Coordination,Intermediate
8605,Beauty Therapy,Advanced
8605,Bookkeeping,Intermediate
8606,Sewing,Advanced
8606,Driving,Advanced
8606,Food Preparation,Advanced
8606,First Aid,Basic
8606,Livestock Management,Intermediate
8607,Home Cleaning,Basic
8608,Childcare,Basic
8608,Elderly Care,Intermediate
8609,Elderly Care,Basic
8610,Medical Assistance,Advanced
8611,Nursing,Basic
8612,MS Office,Advanced
8612,Childcare,Intermediate
8613,Farming,Advanced
8613,Shuttering Carpentry,Intermediate
8614,Health Aide,Basic
8614,Tailoring,Intermediate
8615,Cooking,Intermediate
8615,Tiling,Basic
8616,Sewing,Intermediate
8618,Carpentry,Advanced
8618,Makeup Artistry,Basic
8619,Nursing,Intermediate
8620,Driving,Intermediate
8621,Teaching Assistance,Advanced
8621,Masonry,Basic
8622,CCTV Monitoring,Intermediate
8622,Tiling,Advanced
8622,Laundry,Advanced
8622,IT Skills,Basic
8623,Cooking,Advanced
8623,Front Desk Operations,Basic
8624,Customer Service,Advanced
8625,Childcare,Advanced
8626,Sewing,Intermediate
8627,Retail Sales,Basic
8627,Cooking,Basic
8627,Housekeeping,Advanced
8628,Makeup Artistry,Intermediate
8628,Farming,Advanced
8629,First Aid,Intermediate
8629,Quality Inspection,Basic
8629,Hairdressing,Advanced
8630,Customer Service,Intermediate
8631,Forklift Operation,Basic
8632,Barista Skills,Basic
8632,Guest Relations,Intermediate
8632,MS Office,Advanced
8633,Tiling,Intermediate
8633,Home Cleaning,Basic
8633,Scaffolding,Advanced
8633,Security Guarding,Basic
8634,Sewing,Advanced
8635,Nursing,Basic
8636,Tailoring,Basic
8636,Sewing,Basic
8636,Driving,Advanced
8637,Sewing,Intermediate
8637,Fishing,Intermediate
8637,Logistics Coordination,Basic
8638,MS Office,Advanced
8638,Guest Relations,Basic
8639,First Aid,Basic
8640,Shuttering Carpentry,Advanced
8641,Bar Bending,Basic
8641,Textile Machine Operation,Advanced
8642,Concrete Mixing,Basic
8642,Elderly Care,Basic
8643,Vehicle Maintenance,Basic
8644,Serving,Intermediate
8645,Driving,Advanced
8645,Sewing,Advanced
8646,Plumbing,Advanced
8646,Inventory Management,Advanced
8646,Logistics Coordination,Basic
8646,Guest Relations,Basic
8647,Guest Relations,Advanced
8647,Excel,Advanced
8647,Concrete Mixing,Basic
8648,Hotel Housekeeping,Advanced
8648,Housekeeping,Intermediate
8648,First Aid,Intermediate
8648,IT Skills,Basic
8648,Data Entry,Basic
8649,Bookkeeping,Basic
8650,Guest Relations,Basic
8651,Caregiving,Advanced
8651,Logistics Coordination,Intermediate
8651,Packing,Advanced
8652,Painting,Advanced
8652,Nursing,Intermediate
8653,Sewing,Intermediate
8653,Quality Inspection,Advanced
8653,Tiling,Intermediate
8654,Garment Quality Control,Advanced
8655,Banquet Service,Basic
8656,Excel,Advanced
8656,Food Preparation,Intermediate
8656,Masonry,Basic
8656,Tailoring,Advanced
8657,Food Preparation,Basic
8657,Medical Assistance,Basic
8657,IT Skills,Intermediate
8657,Fishing,Basic
8657,Textile Machine Operation,Advanced
8658,Facility Maintenance,Advanced
8659,Driving,Intermediate
8660,Livestock Management,Basic
8660,Beauty Therapy,Basic
8660,Retail Sales,Intermediate
8660,Logistics Coordination,Advanced
8661,Construction Supervision,Intermediate
8662,Banquet Service,Intermediate
8662,Plumbing,Basic
8663,Scaffolding,Advanced
8663,Bar Bending,Intermediate
8663,Barista Skills,Basic
8663,Security Guarding,Advanced
8664,Plumbing,Intermediate
8664,Retail Sales,Intermediate
8665,Bookkeeping,Basic
8666,Construction Supervision,Advanced
8666,Masonry,Intermediate
8666,CCTV Monitoring,Basic
8666,MS Office,Intermediate
8666,Data Entry,Advanced
8667,Food Preparation,Basic
8668,Medical Assistance,Intermediate
8668,Accounting,Advanced
8668,Garment Quality Control,Basic
8668,Laundry,Advanced
8669,Excel,Intermediate
8669,Vehicle Maintenance,Advanced
8669,Packing,Advanced
8670,Nursing,Intermediate
8671,Customer Service,Advanced
8671,Shuttering Carpentry,Basic
8672,Inventory Management,Advanced
8673,Concrete Mixing,Intermediate
8673,Front Desk Operations,Intermediate
8674,Delivery Driving,Intermediate
8675,Facility Maintenance,Basic
8675,Forklift Operation,Advanced
8676,Logistics Coordination,Basic
8676,Facility Maintenance,Advanced
8676,Scaffolding,Advanced
8677,Banquet Service,Basic
8677,Nursing,Advanced
8677,Driving,Basic
8678,Banquet Service,Intermediate
8679,Security Guarding,Basic
8680,Serving,Intermediate
8680,Patient Care,Basic
8681,Patient Care,Advanced
8681,Vehicle Maintenance,Intermediate
8682,Tiling,Advanced
8683,Caregiving,Advanced
8684,Livestock Management,Advanced
8684,Barista Skills,Advanced
8685,Hotel Housekeeping,Advanced
8685,Welding,Intermediate
8685,Driving,Basic
8686,Livestock Management,Basic
8686,Retail Sales,Basic
8686,Housekeeping,Advanced
8687,Electrical,Intermediate
8688,IT Skills,Intermediate
8688,Data Entry,Advanced
8688,Administrative Support,Intermediate
8689,Elderly Care,Advanced
8690,IT Skills,Basic
8690,Nursing,Intermediate
8690,Construction Supervision,Advanced
8691,Inventory Management,Intermediate
8691,MS Office,Intermediate
8692,Welding,Advanced
8692,IT Skills,Basic
8693,Scaffolding,Advanced
8693,Teaching Assistance,Intermediate
8693,Garment Quality Control,Intermediate
8694,Laundry,Advanced
8694,Nursing,Advanced
8695,Driving,Intermediate
8695,Guest Relations,Intermediate
8695,Horticulture,Advanced
8696,Teaching Assistance,Basic
8697,Kitchen Assistance,Advanced
8697,Quality Inspection,Advanced
8698,Health Aide,Intermediate
8699,Front Desk Operations,Basic
8700,Housekeeping,Basic
8701,Home Cleaning,Basic
8701,Nursing,Intermediate
8702,Hairdressing,Advanced
8703,Serving,Intermediate
8703,Shuttering Carpentry,Basic
8704,Hotel Housekeeping,Intermediate
8705,Textile Machine Operation,Basic
8706,Food Preparation,Advanced
8706,Retail Sales,Advanced
8707,Excel,Basic
8707,Security Guarding,Advanced
8707,Makeup Artistry,Basic
8708,Teaching Assistance,Basic
8708,Security Guarding,Advanced
8708,Driving,Basic
8709,Welding,Basic
8710,Data Entry,Advanced
8711,Tiling,Basic
8712,Guest Relations,Advanced
8712,Excel,Intermediate
8712,Logistics Coordination,Basic
8713,Nursing,Basic
8714,Accounting,Basic
8715,Janitorial Skills,Intermediate
8715,Caregiving,Intermediate
8716,Sewing,Intermediate
8717,Concrete Mixing,Basic
8717,First Aid,Basic
8718,Hotel Housekeeping,Basic
8718,Fishing,Advanced
8719,Quality Inspection,Basic
8719,Scaffolding,Basic
8719,Kitchen Assistance,Advanced
8719,Delivery Driving,Advanced
8720,Fishing,Intermediate
8720,Welding,Advanced
8721,Driving,Intermediate
8722,Quality Inspection,Advanced
8723,Beauty Therapy,Basic
8723,Banquet Service,Intermediate
8723,Driving,Intermediate
8724,Tiling,Intermediate
8724,Kitchen Assistance,Basic
8724,First Aid,Advanced
8725,Barista Skills,Intermediate
8725,CCTV Monitoring,Advanced
8725,Construction Supervision,Advanced
8726,Serving,Advanced
8726,Janitorial Skills,Basic
8726,Barista Skills,Basic
8727,Nursing,Intermediate
8728,Construction Supervision,Advanced
8728,Driving,Intermediate
8729,Elderly Care,Advanced
8729,Fishing,Basic
8730,Forklift Operation,Advanced
8730,Garment Quality Control,Basic
8731,Driving,Basic
8731,Textile Machine Operation,Advanced
8731,Sewing,Intermediate
8732,Sewing,Intermediate
8732,Data Entry,Advanced
8733,Sewing,Intermediate
8734,Shuttering Carpentry,Basic
8734,Home Cleaning,Intermediate
8734,Vehicle Maintenance,Basic
8734,Barista Skills,Advanced
8734,Kitchen Assistance,Basic
8735,Scaffolding,Advanced
8735,Kitchen Assistance,Intermediate
8736,Sewing,Advanced
8736,Janitorial Skills,Intermediate
8737,Hairdressing,Intermediate
8738,Nursing,Intermediate
8739,Banquet Service,Basic
8739,Facility Maintenance,Advanced
8739,Housekeeping,Intermediate
8740,Horticulture,Intermediate
8740,Packing,Advanced
8740,Heavy Vehicle Driving,Intermediate
8741,Bar Bending,Intermediate
8742,Serving,Advanced
8742,Painting,Advanced
8742,Cooking,Advanced
8742,Tailoring,Advanced
8743,Concrete Mixing,Intermediate
8744,Sewing,Basic
8744,Nursing,Advanced
8745,Beauty Therapy,Advanced
8745,Horticulture,Advanced
8745,Kitchen Assistance,Basic
8746,Driving,Advanced
8747,Horticulture,Basic
8747,Carpentry,Advanced
8747,Serving,Advanced
8748,Medical Assistance,Intermediate
8748,Construction Supervision,Advanced
8748,Electrical,Advanced
8749,Patient Care,Intermediate
8750,Nursing,Advanced
8750,Garment Quality Control,Basic
8751,Inventory Management,Intermediate
8751,Patient Care,Basic
8752,Medical Assistance,Intermediate
8752,Tiling,Basic
8752,Carpentry,Intermediate
8753,Forklift Operation,Basic
8753,Caregiving,Advanced
8754,Elderly Care,Advanced
8754,Inventory Management,Advanced
8754,Heavy Vehicle Driving,Intermediate
8755,Data Entry,Basic
8756,Home Cleaning,Advanced
8756,Farming,Basic
8757,Nursing,Advanced
8758,CCTV Monitoring,Advanced
8758,Nursing,Basic
8758,Guest Relations,Advanced
8759,Beauty Therapy,Advanced
8759,Food Preparation,Basic
8759,Front Desk Operations,Advanced
8760,Shuttering Carpentry,Advanced
8760,Fishing,Advanced
8761,Delivery Driving,Intermediate
8761,Janitorial Skills,Advanced
8762,Security Guarding,Intermediate
8763,Logistics Coordination,Advanced
8764,Security Guarding,Intermediate
8765,Laundry,Intermediate
8766,Facility Maintenance,Advanced
8766,First Aid,Advanced
8766,Patient Care,Advanced
8767,Housekeeping,Basic
8767,Farming,Advanced
8767,Nursing,Advanced
8768,Serving,Basic
8768,Laundry,Basic
8768,Janitorial Skills,Advanced
8769,Bookkeeping,Intermediate
8770,Nursing,Basic
8771,Tiling,Advanced
8772,Nursing,Advanced
8773,Housekeeping,Advanced
8773,Painting,Intermediate
8774,Administrative Support,Advanced
8774,Bar Bending,Intermediate
8775,Sewing,Basic
8775,CCTV Monitoring,Intermediate
8776,First Aid,Advanced
8777,Administrative Support,Advanced
8777,Carpentry,Advanced
8778,Nursing,Advanced
8779,Sewing,Advanced
8780,Forklift Operation,Basic
8780,Heavy Vehicle Driving,Advanced
8781,Construction Supervision,Intermediate
8781,Horticulture,Advanced
8782,Kitchen Assistance,Advanced
8782,First Aid,Advanced
8782,Horticulture,Intermediate
8783,Delivery Driving,Intermediate
8783,Tailoring,Advanced
