ContractID,ApplicationID,JobID,PersonalID,ContractNumber,ContractStartDate,ContractEndDate,RenewalEligible,ContractStatus,SignedDate,Remarks
7565,25041,2390,8543,C0007565,2025-05-23,2025-08-28,0,Active,2025-05-23,Fixed-Term
7566,25042,4729,8544,C0007566,2025-01-16,2026-07-19,1,Active,2025-01-16,Housing Provided
7567,25049,2135,8546,C0007567,2026-07-18,2027-04-02,0,Active,2026-07-18,Housing Provided
7568,25050,66,8546,C0007568,2025-12-13,2027-08-02,1,Active,2025-12-13,Travel Allowance
7569,25053,3470,8547,C0007569,2026-04-03,2026-04-27,0,Active,2026-04-03,SLBFE Standard Contract
7570,25060,409,8549,C0007570,2025-11-16,2026-01-28,1,Active,2025-11-16,SLBFE Standard Contract
7571,25065,2919,8550,C0007571,2026-03-11,2026-12-19,0,Active,2026-03-11,Fixed-Term
7572,25067,4010,8551,C0007572,2024-06-21,2024-09-02,1,Active,2024-06-21,Fixed-Term
7573,25068,4088,8552,C0007573,2024-08-19,2027-08-12,0,Active,2024-08-19,Fixed-Term
7574,25073,1253,8554,C0007574,2025-05-25,2027-07-08,0,Active,2025-05-25,Travel Allowance
7575,25074,1717,8555,C0007575,2025-12-20,2026-10-09,0,Active,2025-12-20,Travel Allowance
7576,25076,994,8555,C0007576,2025-09-22,2025-10-19,1,Active,2025-09-22,Housing Provided
7577,25085,4108,8558,C0007577,2025-12-22,2026-05-30,0,Active,2025-12-22,SLBFE Standard Contract
7578,25093,1243,8564,C0007578,2025-02-14,2027-03-06,1,Active,2025-02-14,Fixed-Term
7579,25095,4856,8566,C0007579,2025-10-01,2026-06-08,0,Active,2025-10-01,Housing Provided
7580,25099,2576,8567,C0007580,2026-03-17,2026-10-30,1,Active,2026-03-17,Travel Allowance
7581,25110,2282,8571,C0007581,2026-04-14,2027-02-23,0,Active,2026-04-14,Fixed-Term
7582,25111,3946,8572,C0007582,2025-12-17,2027-04-20,1,Active,2025-12-17,SLBFE Standard Contract
7583,25115,914,8578,C0007583,2026-03-19,2027-07-04,0,Active,2026-03-19,SLBFE Standard Contract
7584,25117,326,8578,C0007584,2024-12-03,2025-08-07,0,Active,2024-12-03,Housing Provided
7585,25131,1275,8582,C0007585,2024-06-20,2027-07-20,1,Active,2024-06-20,Fixed-Term
7586,25132,2038,8582,C0007586,2026-05-24,2026-12-22,0,Active,2026-05-24,Travel Allowance
7587,25133,4816,8582,C0007587,2025-07-14,2026-07-15,0,Active,2025-07-14,Travel Allowance
7588,25136,1551,8583,C0007588,2025-10-17,2025-12-03,1,Active,2025-10-17,Fixed-Term
7589,25138,2342,8584,C0007589,2025-01-10,2026-12-08,1,Active,2025-01-10,Fixed-Term
7590,25144,781,8585,C0007590,2025-04-11,2026-01-29,0,Active,2025-04-11,Fixed-Term
7591,25146,940,8586,C0007591,2026-07-28,2027-02-16,0,Active,2026-07-28,Housing Provided
7592,25147,4211,8586,C0007592,2025-08-15,2026-02-06,1,Active,2025-08-15,Fixed-Term
7593,25151,4654,8587,C0007593,2025-06-14,2026-07-31,0,Active,2025-06-14,Fixed-Term
7594,25161,636,8589,C0007594,2025-04-12,2025-08-01,0,Active,2025-04-12,Fixed-Term
7595,25164,1345,8590,C0007595,2025-09-19,2026-04-01,1,Active,2025-09-19,Housing Provided
7596,25167,909,8591,C0007596,2025-02-10,2026-08-18,0,Active,2025-02-10,Fixed-Term
7597,25171,4688,8593,C0007597,2025-11-04,2025-12-27,1,Active,2025-11-04,SLBFE Standard Contract
7598,25172,273,8594,C0007598,2026-01-31,2026-11-17,0,Active,2026-01-31,SLBFE Standard Contract
7599,25173,2820,8595,C0007599,2026-07-07,2027-02-11,1,Active,2026-07-07,Fixed-Term
7600,25176,3507,8596,C0007600,2024-12-03,2025-02-13,0,Active,2024-12-03,Travel Allowance
7601,25181,4113,8599,C0007601,2024-08-24,2026-10-29,0,Active,2024-08-24,SLBFE Standard Contract
7602,25182,391,8599,C0007602,2026-07-06,2026-07-09,1,Active,2026-07-06,Fixed-Term
7603,25186,837,8599,C0007603,2025-12-28,2026-01-18,1,Active,2025-12-28,Travel Allowance
7604,25189,1441,8600,C0007604,2024-11-03,2027-02-21,1,Active,2024-11-03,Housing Provided
7605,25196,1512,8603,C0007605,2025-09-12,2027-06-16,0,Active,2025-09-12,Travel Allowance
7606,25198,1942,8604,C0007606,2025-04-13,2027-04-26,0,Active,2025-04-13,Housing Provided
7607,25200,2404,8605,C0007607,2026-07-21,2027-02-04,1,Active,2026-07-21,Fixed-Term
7608,25201,199,8605,C0007608,2026-05-10,2026-06-09,1,Active,2026-05-10,SLBFE Standard Contract
7609,25206,3604,8606,C0007609,2026-07-05,2026-11-08,1,Active,2026-07-05,Fixed-Term
7610,25209,1293,8608,C0007610,2026-08-05,2027-02-13,1,Active,2026-08-05,Travel Allowance
7611,25218,11,8612,C0007611,2025-01-01,2026-08-06,1,Active,2025-01-01,Housing Provided
7612,25219,896,8612,C0007612,2025-09-26,2026-06-03,1,Active,2025-09-26,Travel Allowance
7613,25221,3030,8612,C0007613,2026-08-18,2026-12-17,1,Active,2026-08-18,Fixed-Term
7614,25222,817,8612,C0007614,2026-03-01,2027-02-10,1,Active,2026-03-01,Travel Allowance
7615,25223,1406,8612,C0007615,2024-11-23,2027-01-06,0,Active,2024-11-23,SLBFE Standard Contract
7616,25225,2208,8612,C0007616,2025-09-12,2026-10-16,0,Active,2025-09-12,Fixed-Term
7617,25228,4811,8613,C0007617,2025-12-09,2027-03-04,0,Active,2025-12-09,Housing Provided
7618,25232,4944,8614,C0007618,2025-02-26,2025-03-24,0,Active,2025-02-26,SLBFE Standard Contract
7619,25233,3020,8615,C0007619,2025-05-12,2026-07-03,0,Active,2025-05-12,Travel Allowance
7620,25235,4108,8615,C0007620,2026-03-26,2027-07-30,0,Active,2026-03-26,Travel Allowance
7621,25238,517,8620,C0007621,2026-05-12,2026-12-27,0,Active,2026-05-12,SLBFE Standard Contract
7622,25239,1848,8620,C0007622,2026-02-25,2026-05-06,0,Active,2026-02-25,Fixed-Term
7623,25240,26,8620,C0007623,2026-04-06,2027-06-03,1,Active,2026-04-06,Housing Provided
7624,25248,4973,8623,C0007624,2026-01-24,2026-07-31,0,Active,2026-01-24,Fixed-Term
7625,25250,3833,8624,C0007625,2024-11-29,2025-10-26,0,Active,2024-11-29,SLBFE Standard Contract
7626,25254,2132,8625,C0007626,2023-11-03,2026-06-13,1,Active,2023-11-03,Housing Provided
7627,25257,4920,8626,C0007627,2025-06-22,2026-12-21,1,Active,2025-06-22,SLBFE Standard Contract
7628,25261,3995,8628,C0007628,2025-05-16,2027-05-06,1,Active,2025-05-16,Travel Allowance
7629,25263,1302,8629,C0007629,2025-05-16,2026-03-23,1,Active,2025-05-16,SLBFE Standard Contract
7630,25270,770,8632,C0007630,2026-06-09,2026-12-31,0,Active,2026-06-09,Travel Allowance
7631,25274,1641,8634,C0007631,2024-07-12,2026-12-17,1,Active,2024-07-12,Fixed-Term
7632,25278,4120,8635,C0007632,2025-04-01,2027-05-16,1,Active,2025-04-01,Travel Allowance
7633,25280,431,8637,C0007633,2025-06-29,2026-03-21,1,Active,2025-06-29,Housing Provided
7634,25283,1445,8638,C0007634,2026-01-14,2026-01-25,0,Active,2026-01-14,Fixed-Term
7635,25284,3082,8639,C0007635,2024-10-08,2025-02-23,1,Active,2024-10-08,Fixed-Term
7636,25286,2247,8639,C0007636,2025-05-19,2027-05-23,0,Active,2025-05-19,Housing Provided
7637,25312,1874,8649,C0007637,2026-04-16,2027-08-20,1,Active,2026-04-16,Travel Allowance
7638,25317,2261,8651,C0007638,2026-06-20,2027-07-05,0,Active,2026-06-20,Housing Provided
7639,25318,721,8651,C0007639,2025-04-17,2027-06-07,0,Active,2025-04-17,Housing Provided
7640,25322,2153,8651,C0007640,2025-04-28,2025-12-17,0,Active,2025-04-28,Fixed-Term
7641,25323,381,8653,C0007641,2025-04-21,2025-10-26,1,Active,2025-04-21,Travel Allowance
7642,25328,1222,8654,C0007642,2025-04-13,2027-07-26,1,Active,2025-04-13,SLBFE Standard Contract
7643,25335,4356,8656,C0007643,2025-03-26,2027-07-22,0,Active,2025-03-26,Housing Provided
7644,25337,4067,8657,C0007644,2025-12-21,2027-01-21,1,Active,2025-12-21,Fixed-Term
7645,25338,4107,8657,C0007645,2025-11-11,2026-11-08,1,Active,2025-11-11,Housing Provided
7646,25352,1890,8665,C0007646,2025-11-11,2026-11-07,1,Active,2025-11-11,Travel Allowance
7647,25353,3007,8666,C0007647,2026-05-14,2026-09-26,1,Active,2026-05-14,Housing Provided
7648,25354,2620,8666,C0007648,2025-08-03,2026-07-31,1,Active,2025-08-03,Housing Provided
7649,25361,4430,8667,C0007649,2025-10-08,2026-10-08,1,Active,2025-10-08,Travel Allowance
7650,25362,1571,8667,C0007650,2026-08-11,2027-02-06,1,Active,2026-08-11,SLBFE Standard Contract
7651,25365,1357,8668,C0007651,2024-11-13,2027-03-09,1,Active,2024-11-13,Travel Allowance
7652,25367,18,8668,C0007652,2026-02-10,2026-11-12,0,Active,2026-02-10,Travel Allowance
7653,25372,302,8670,C0007653,2026-05-06,2027-05-03,1,Active,2026-05-06,Fixed-Term
7654,25373,604,8670,C0007654,2025-02-03,2026-02-25,1,Active,2025-02-03,Housing Provided
7655,25374,4864,8670,C0007655,2025-04-16,2026-03-25,1,Active,2025-04-16,Travel Allowance
7656,25378,2492,8671,C0007656,2025-06-22,2027-08-19,0,Active,2025-06-22,Housing Provided
7657,25383,196,8673,C0007657,2025-08-15,2026-02-27,1,Active,2025-08-15,Fixed-Term
7658,25386,4816,8676,C0007658,2026-06-07,2027-08-09,0,Active,2026-06-07,SLBFE Standard Contract
7659,25388,4649,8676,C0007659,2026-02-19,2026-04-18,0,Active,2026-02-19,SLBFE Standard Contract
7660,25392,1925,8677,C0007660,2026-06-15,2026-11-23,0,Active,2026-06-15,Housing Provided
7661,25397,4168,8678,C0007661,2026-07-05,2027-02-27,1,Active,2026-07-05,Travel Allowance
7662,25399,41,8679,C0007662,2026-08-02,2026-08-04,1,Active,2026-08-02,Travel Allowance
7663,25401,1158,8679,C0007663,2025-08-25,2027-02-17,1,Active,2025-08-25,Fixed-Term
7664,25408,278,8681,C0007664,2024-06-12,2026-07-04,0,Active,2024-06-12,Housing Provided
7665,25409,2194,8681,C0007665,2025-12-24,2027-08-01,1,Active,2025-12-24,Housing Provided
7666,25412,2940,8682,C0007666,2026-03-07,2027-04-12,1,Active,2026-03-07,Fixed-Term
7667,25419,3942,8684,C0007667,2026-06-28,2027-03-31,0,Active,2026-06-28,Travel Allowance
7668,25430,555,8687,C0007668,2026-03-26,2026-11-17,0,Active,2026-03-26,SLBFE Standard Contract
7669,25431,3055,8687,C0007669,2025-10-21,2026-07-19,0,Active,2025-10-21,Housing Provided
7670,25435,294,8689,C0007670,2026-03-19,2026-10-29,0,Active,2026-03-19,Housing Provided
7671,25436,2837,8689,C0007671,2025-04-03,2027-07-02,1,Active,2025-04-03,Housing Provided
7672,25440,2169,8691,C0007672,2025-04-14,2025-06-23,0,Active,2025-04-14,Fixed-Term
7673,25441,1192,8692,C0007673,2025-05-13,2025-06-02,1,Active,2025-05-13,SLBFE Standard Contract
7674,25447,4044,8692,C0007674,2025-06-11,2026-03-10,1,Active,2025-06-11,Travel Allowance
7675,25448,1904,8693,C0007675,2025-09-29,2027-01-03,1,Active,2025-09-29,Travel Allowance
7676,25450,4884,8693,C0007676,2025-12-24,2027-03-25,1,Active,2025-12-24,Fixed-Term
7677,25459,270,8695,C0007677,2025-02-08,2027-03-09,0,Active,2025-02-08,Fixed-Term
7678,25462,1822,8697,C0007678,2025-06-24,2025-07-25,1,Active,2025-06-24,Fixed-Term
7679,25463,723,8697,C0007679,2026-08-13,2026-09-15,1,Active,2026-08-13,SLBFE Standard Contract
7680,25465,3250,8698,C0007680,2025-10-13,2027-07-19,0,Active,2025-10-13,SLBFE Standard Contract
7681,25467,489,8698,C0007681,2025-05-18,2025-07-18,1,Active,2025-05-18,Housing Provided
7682,25468,777,8698,C0007682,2025-03-07,2026-07-27,1,Active,2025-03-07,Travel Allowance
7683,25472,1972,8699,C0007683,2026-01-18,2027-07-20,0,Active,2026-01-18,SLBFE Standard Contract
7684,25474,2770,8700,C0007684,2025-04-22,2027-03-04,1,Active,2025-04-22,Travel Allowance
7685,25477,1470,8701,C0007685,2026-06-03,2027-07-25,1,Active,2026-06-03,Fixed-Term
7686,25480,2699,8703,C0007686,2025-11-21,2026-10-12,0,Active,2025-11-21,Travel Allowance
7687,25482,1333,8703,C0007687,2023-12-20,2026-12-04,0,Active,2023-12-20,Travel Allowance
7688,25485,3660,8705,C0007688,2026-05-23,2027-03-17,1,Active,2026-05-23,SLBFE Standard Contract
7689,25487,1162,8706,C0007689,2025-11-17,2026-03-30,1,Active,2025-11-17,Housing Provided
7690,25490,919,8706,C0007690,2025-05-29,2027-01-20,0,Active,2025-05-29,Fixed-Term
7691,25494,2354,8706,C0007691,2026-03-26,2027-08-11,0,Active,2026-03-26,Fixed-Term
7692,25498,3177,8707,C0007692,2024-03-22,2026-12-10,0,Active,2024-03-22,Fixed-Term
7693,25499,1606,8707,C0007693,2026-05-14,2026-11-29,1,Active,2026-05-14,Fixed-Term
7694,25500,2298,8707,C0007694,2025-09-19,2025-12-11,1,Active,2025-09-19,Housing Provided
7695,25507,1410,8710,C0007695,2025-03-30,2026-09-05,1,Active,2025-03-30,Fixed-Term
7696,25510,407,8712,C0007696,2026-08-05,2026-12-24,0,Active,2026-08-05,Housing Provided
7697,25511,243,8712,C0007697,2025-09-02,2026-02-14,0,Active,2025-09-02,SLBFE Standard Contract
7698,25518,1642,8714,C0007698,2026-07-15,2027-02-13,1,Active,2026-07-15,Travel Allowance
7699,25521,4071,8715,C0007699,2026-01-29,2027-02-03,1,Active,2026-01-29,Fixed-Term
7700,25522,591,8716,C0007700,2025-06-27,2026-08-10,0,Active,2025-06-27,Fixed-Term
7701,25529,744,8717,C0007701,2024-06-22,2025-12-02,1,Active,2024-06-22,Housing Provided
7702,25530,1761,8717,C0007702,2024-11-28,2026-03-26,1,Active,2024-11-28,Housing Provided
7703,25531,835,8718,C0007703,2025-09-06,2026-08-16,0,Active,2025-09-06,Fixed-Term
7704,25534,813,8719,C0007704,2024-08-21,2027-02-24,1,Active,2024-08-21,Housing Provided
7705,25539,499,8720,C0007705,2025-01-22,2027-04-01,1,Active,2025-01-22,SLBFE Standard Contract
7706,25540,2304,8720,C0007706,2025-01-08,2026-01-12,1,Active,2025-01-08,Fixed-Term
7707,25541,2037,8720,C0007707,2024-06-12,2025-10-02,1,Active,2024-06-12,Travel Allowance
7708,25542,3556,8721,C0007708,2026-03-27,2026-10-15,1,Active,2026-03-27,Travel Allowance
7709,25548,1556,8724,C0007709,2026-07-13,2027-05-24,0,Active,2026-07-13,Fixed-Term
7710,25551,1993,8724,C0007710,2026-08-12,2027-05-05,1,Active,2026-08-12,SLBFE Standard Contract
7711,25560,424,8727,C0007711,2024-08-08,2027-01-14,1,Active,2024-08-08,Fixed-Term
7712,25562,130,8727,C0007712,2024-08-10,2026-05-23,0,Active,2024-08-10,Travel Allowance
7713,25564,1961,8727,C0007713,2026-01-09,2026-04-29,0,Active,2026-01-09,SLBFE Standard Contract
7714,25566,2592,8728,C0007714,2025-07-25,2025-09-23,1,Active,2025-07-25,Housing Provided
7715,25568,2298,8729,C0007715,2025-10-26,2027-01-04,1,Active,2025-10-26,Housing Provided
7716,25571,1752,8731,C0007716,2025-06-25,2025-12-27,0,Active,2025-06-25,Travel Allowance
7717,25575,1365,8731,C0007717,2026-03-18,2027-02-24,1,Active,2026-03-18,Housing Provided
7718,25577,1127,8732,C0007718,2025-04-22,2026-06-20,0,Active,2025-04-22,Travel Allowance
7719,25581,2407,8734,C0007719,2025-07-26,2026-06-10,1,Active,2025-07-26,Housing Provided
7720,25584,669,8736,C0007720,2025-05-16,2026-05-14,1,Active,2025-05-16,Housing Provided
7721,25586,1292,8736,C0007721,2026-07-15,2027-02-24,1,Active,2026-07-15,Fixed-Term
7722,25587,2946,8737,C0007722,2026-03-11,2026-09-11,0,Active,2026-03-11,SLBFE Standard Contract
7723,25588,827,8737,C0007723,2024-11-15,2027-01-10,1,Active,2024-11-15,Housing Provided
7724,25593,3870,8739,C0007724,2026-01-03,2027-03-20,1,Active,2026-01-03,SLBFE Standard Contract
7725,25594,2472,8740,C0007725,2025-03-12,2027-08-14,0,Active,2025-03-12,Housing Provided
7726,25598,1947,8740,C0007726,2025-12-14,2027-07-01,1,Active,2025-12-14,Travel Allowance
7727,25599,975,8740,C0007727,2026-05-08,2027-06-14,1,Active,2026-05-08,SLBFE Standard Contract
7728,25605,1592,8742,C0007728,2026-07-26,2026-09-28,0,Active,2026-07-26,Housing Provided
7729,25606,631,8742,C0007729,2025-12-16,2027-03-25,1,Active,2025-12-16,Travel Allowance
7730,25608,3858,8743,C0007730,2026-04-12,2027-05-07,0,Active,2026-04-12,Fixed-Term
7731,25610,3102,8744,C0007731,2024-11-22,2026-07-03,0,Active,2024-11-22,Travel Allowance
7732,25614,4003,8746,C0007732,2025-03-12,2025-04-18,0,Active,2025-03-12,Travel Allowance
7733,25616,1599,8746,C0007733,2025-07-29,2027-06-08,0,Active,2025-07-29,SLBFE Standard Contract
7734,25622,1030,8750,C0007734,2025-09-12,2026-06-22,0,Active,2025-09-12,Housing Provided
7735,25625,4206,8750,C0007735,2026-05-25,2026-08-30,0,Active,2026-05-25,Housing Provided
7736,25629,4332,8751,C0007736,2025-02-02,2027-02-23,0,Active,2025-02-02,SLBFE Standard Contract
7737,25631,2603,8752,C0007737,2025-05-26,2027-01-22,1,Active,2025-05-26,Housing Provided
7738,25632,298,8752,C0007738,2024-12-11,2026-01-09,0,Active,2024-12-11,Fixed-Term
7739,25633,3113,8752,C0007739,2026-08-05,2026-08-18,0,Active,2026-08-05,SLBFE Standard Contract
7740,25637,287,8753,C0007740,2025-09-10,2026-07-25,1,Active,2025-09-10,SLBFE Standard Contract
7741,25642,2225,8756,C0007741,2025-10-16,2026-03-20,0,Active,2025-10-16,Fixed-Term
7742,25648,180,8758,C0007742,2024-12-27,2026-04-09,0,Active,2024-12-27,Travel Allowance
7743,25650,3480,8759,C0007743,2026-07-09,2026-08-05,1,Active,2026-07-09,SLBFE Standard Contract
7744,25655,1694,8760,C0007744,2026-08-13,2026-09-21,0,Active,2026-08-13,Travel Allowance
7745,25660,3054,8762,C0007745,2025-07-28,2026-05-02,0,Active,2025-07-28,Fixed-Term
7746,25663,3833,8763,C0007746,2026-05-01,2026-07-04,1,Active,2026-05-01,SLBFE Standard Contract
7747,25664,2540,8763,C0007747,2025-08-25,2027-02-23,0,Active,2025-08-25,Housing Provided
7748,25670,2047,8767,C0007748,2026-02-20,2026-07-21,1,Active,2026-02-20,SLBFE Standard Contract
7749,25673,1463,8767,C0007749,2026-01-21,2027-02-25,1,Active,2026-01-21,Travel Allowance
7750,25674,114,8768,C0007750,2025-08-19,2026-09-21,0,Active,2025-08-19,Housing Provided
7751,25676,3909,8768,C0007751,2026-01-23,2026-07-30,1,Active,2026-01-23,SLBFE Standard Contract
7752,25677,249,8770,C0007752,2025-05-04,2027-04-11,1,Active,2025-05-04,Housing Provided
7753,25681,1628,8771,C0007753,2025-10-25,2027-05-15,0,Active,2025-10-25,Travel Allowance
7754,25682,485,8771,C0007754,2026-01-31,2026-08-27,1,Active,2026-01-31,Travel Allowance
7755,25683,532,8771,C0007755,2026-03-16,2026-06-10,1,Active,2026-03-16,Fixed-Term
7756,25684,4966,8771,C0007756,2026-04-14,2026-09-23,0,Active,2026-04-14,Fixed-Term
7757,25687,4222,8772,C0007757,2026-04-24,2026-07-30,0,Active,2026-04-24,Travel Allowance
7758,25689,1368,8772,C0007758,2026-06-08,2026-08-14,0,Active,2026-06-08,Fixed-Term
7759,25692,4369,8774,C0007759,2025-09-21,2027-01-11,1,Active,2025-09-21,SLBFE Standard Contract
7760,25696,1464,8775,C0007760,2025-10-04,2027-01-30,1,Active,2025-10-04,Fixed-Term
7761,25697,286,8775,C0007761,2025-05-22,2026-07-13,1,Active,2025-05-22,Housing Provided
7762,25702,591,8779,C0007762,2025-07-06,2026-08-18,1,Active,2025-07-06,Fixed-Term
7763,25705,1980,8781,C0007763,2025-04-24,2025-05-20,0,Active,2025-04-24,Fixed-Term
7764,25707,4557,8781,C0007764,2025-07-18,2026-08-30,0,Active,2025-07-18,Fixed-Term
7765,25709,4304,8782,C0007765,2026-02-27,2026-04-05,0,Active,2026-02-27,Fixed-Term
7766,25711,985,8782,C0007766,2025-10-23,2027-05-20,0,Active,2025-10-23,SLBFE Standard Contract
7767,25712,4660,8782,C0007767,2025-10-17,2027-07-15,1,Active,2025-10-17,Fixed-Term
7768,25715,916,8784,C0007768,2025-01-03,2025-09-24,0,Active,2025-01-03,Fixed-Term
7769,25716,99,8784,C0007769,2025-07-20,2027-05-29,1,Active,2025-07-20,Fixed-Term
7770,25717,4892,8785,C0007770,2026-02-02,2027-06-13,1,Active,2026-02-02,SLBFE Standard Contract
7771,25718,2182,8785,C0007771,2025-07-23,2026-03-08,0,Active,2025-07-23,Travel Allowance
7772,25719,4663,8785,C0007772,2026-05-12,2027-01-22,1,Active,2026-05-12,Housing Provided
7773,25720,2180,8786,C0007773,2026-05-22,2027-05-07,0,Active,2026-05-22,Housing Provided
7774,25733,1386,8789,C0007774,2025-11-28,2027-08-17,1,Active,2025-11-28,Fixed-Term
7775,25737,1377,8791,C0007775,2026-05-28,2027-05-07,1,Active,2026-05-28,Fixed-Term
7776,25738,3941,8791,C0007776,2025-11-27,2026-08-21,1,Active,2025-11-27,Travel Allowance
7777,25743,2078,8792,C0007777,2026-03-03,2027-06-07,0,Active,2026-03-03,SLBFE Standard Contract
7778,25751,3650,8795,C0007778,2025-08-04,2026-12-02,0,Active,2025-08-04,Fixed-Term
7779,25752,1904,8795,C0007779,2026-05-15,2027-06-28,0,Active,2026-05-15,Fixed-Term
7780,25753,1656,8796,C0007780,2026-05-14,2027-06-17,1,Active,2026-05-14,SLBFE Standard Contract
7781,25759,3313,8798,C0007781,2024-11-22,2026-09-01,1,Active,2024-11-22,Fixed-Term
7782,25766,1603,8801,C0007782,2026-03-15,2026-11-02,0,Active,2026-03-15,Travel Allowance
7783,25770,1604,8801,C0007783,2025-04-21,2026-03-01,0,Active,2025-04-21,SLBFE Standard Contract
7784,25774,931,8803,C0007784,2026-04-04,2026-10-21,1,Active,2026-04-04,SLBFE Standard Contract
7785,25775,4399,8803,C0007785,2025-03-04,2025-12-16,0,Active,2025-03-04,Housing Provided
7786,25779,210,8805,C0007786,2026-07-15,2027-08-05,1,Active,2026-07-15,SLBFE Standard Contract
7787,25783,1379,8807,C0007787,2026-08-15,2027-05-15,1,Active,2026-08-15,Housing Provided
7788,25785,271,8809,C0007788,2024-05-06,2027-05-08,0,Active,2024-05-06,Housing Provided
7789,25788,1138,8809,C0007789,2025-07-30,2025-12-28,0,Active,2025-07-30,Fixed-Term
7790,25789,996,8809,C0007790,2025-09-17,2025-11-17,0,Active,2025-09-17,Housing Provided
7791,25792,3272,8810,C0007791,2026-03-25,2026-07-09,0,Active,2026-03-25,SLBFE Standard Contract
7792,25797,4338,8812,C0007792,2026-08-11,2026-10-09,0,Active,2026-08-11,Fixed-Term
7793,25800,1017,8813,C0007793,2026-08-16,2026-11-20,1,Active,2026-08-16,SLBFE Standard Contract
7794,25807,2955,8817,C0007794,2025-11-07,2026-04-03,0,Active,2025-11-07,Fixed-Term
7795,25810,286,8817,C0007795,2025-05-01,2026-02-01,1,Active,2025-05-01,Housing Provided
7796,25812,3884,8818,C0007796,2026-08-02,2027-02-05,1,Active,2026-08-02,SLBFE Standard Contract
7797,25823,522,8822,C0007797,2025-06-06,2025-12-17,0,Active,2025-06-06,Travel Allowance
7798,25830,3604,8823,C0007798,2025-02-04,2027-06-14,1,Active,2025-02-04,Housing Provided
7799,25831,2373,8824,C0007799,2024-12-13,2025-12-10,1,Active,2024-12-13,Travel Allowance
7800,25832,4943,8824,C0007800,2025-11-28,2026-12-11,0,Active,2025-11-28,Housing Provided
7801,25837,3928,8829,C0007801,2024-11-27,2025-08-14,1,Active,2024-11-27,Fixed-Term
7802,25838,78,8829,C0007802,2025-05-18,2027-06-09,0,Active,2025-05-18,SLBFE Standard Contract
