PersonalID,ExamName,SubjectStream,Year,Subject1,Result1,Subject2,Result2,Subject3,Result3,Subject4,Result4
8864,ALevel,Arts,2010,Arts Subject 3,B,Arts Subject 4,B,Arts Subject 2,B,Arts Subject 1,B
8867,ALevel,Technology,1989,Technology Subject 2,B,Technology Subject 4,A,Technology Subject 3,F,Technology Subject 1,A
8871,ALevel,Technology,1985,Technology Subject 4,W,Technology Subject 2,W,Technology Subject 3,W,Technology Subject 1,W
8873,ALevel,Commerce,1980,Commerce Subject 1,B,Commerce Subject 2,W,Commerce Subject 3,W,Commerce Subject 4,F
8874,ALevel,Commerce,2025,Commerce Subject 4,S,Commerce Subject 2,W,Commerce Subject 1,A,Commerce Subject 3,S
8878,ALevel,Arts,1982,Arts Subject 3,C,Arts Subject 4,C,Arts Subject 2,S,,
8879,ALevel,Arts,2025,Arts Subject 4,W,Arts Subject 3,C,Arts Subject 2,A,,
8884,ALevel,Commerce,1992,Commerce Subject 1,F,Commerce Subject 2,S,Commerce Subject 4,C,,
8886,ALevel,Arts,1988,Arts Subject 4,A,Arts Subject 2,B,Arts Subject 3,S,Arts Subject 1,A
8887,ALevel,Science,2015,Science Subject 1,B,Science Subject 3,A,Science Subject 4,F,Science Subject 2,F
8889,ALevel,Science,2006,Science Subject 2,C,Science Subject 3,W,Science Subject 4,W,,
8890,ALevel,Technology,2010,Technology Subject 1,A,Technology Subject 2,C,Technology Subject 4,C,,
8901,ALevel,Commerce,2015,Commerce Subject 3,W,Commerce Subject 1,C,Commerce Subject 4,F,Commerce Subject 2,W
8909,ALevel,Technology,2019,Technology Subject 4,A,Technology Subject 3,C,Technology Subject 1,A,,
8912,ALevel,Commerce,2012,Commerce Subject 4,B,Commerce Subject 1,S,Commerce Subject 3,B,Commerce Subject 2,B
8914,ALevel,Technology,2006,Technology Subject 1,S,Technology Subject 2,F,Technology Subject 3,C,,
8917,ALevel,Arts,1995,Arts Subject 3,A,Arts Subject 1,S,Arts Subject 4,F,,
8921,ALevel,Arts,2008,Arts Subject 2,W,Arts Subject 4,F,Arts Subject 1,F,,
8922,ALevel,Science,2013,Science Subject 3,S,Science Subject 1,B,Science Subject 4,F,,
8925,ALevel,Technology,1996,Technology Subject 1,W,Technology Subject 3,F,Technology Subject 4,S,,
8927,ALevel,Science,2019,Science Subject 2,S,Science Subject 1,W,Science Subject 4,A,Science Subject 3,C
8930,ALevel,Science,1981,Science Subject 2,C,Science Subject 4,S,Science Subject 3,S,,
8931,ALevel,Arts,2009,Arts Subject 1,C,Arts Subject 3,B,Arts Subject 4,C,,
8933,ALevel,Technology,2020,Technology Subject 4,W,Technology Subject 2,B,Technology Subject 1,W,,
8934,ALevel,Science,1985,Science Subject 3,F,Science Subject 4,F,Science Subject 1,A,Science Subject 2,S
8938,ALevel,Commerce,1990,Commerce Subject 1,W,Commerce Subject 2,A,Commerce Subject 3,A,Commerce Subject 4,S
8940,ALevel,Science,2021,Science Subject 2,W,Science Subject 3,F,Science Subject 4,B,Science Subject 1,F
8941,ALevel,Arts,2005,Arts Subject 4,F,Arts Subject 1,A,Arts Subject 2,F,Arts Subject 3,B
8942,ALevel,Commerce,1984,Commerce Subject 3,W,Commerce Subject 1,W,Commerce Subject 4,F,Commerce Subject 2,F
8943,ALevel,Arts,2025,Arts Subject 2,A,Arts Subject 1,F,Arts Subject 3,W,,
8949,ALevel,Science,1993,Science Subject 1,S,Science Subject 3,C,Science Subject 2,W,,
8952,ALevel,Science,1997,Science Subject 3,A,Science Subject 1,A,Science Subject 2,F,,
8954,ALevel,Commerce,2001,Commerce Subject 2,F,Commerce Subject 4,C,Commerce Subject 1,C,,
8956,ALevel,Arts,2025,Arts Subject 3,S,Arts Subject 4,B,Arts Subject 1,S,Arts Subject 2,F
8958,ALevel,Arts,2004,Arts Subject 1,F,Arts Subject 4,F,Arts Subject 3,A,,
8961,ALevel,Commerce,2021,Commerce Subject 1,B,Commerce Subject 2,F,Commerce Subject 4,S,,
8962,ALevel,Technology,1991,Technology Subject 2,B,Technology Subject 3,A,Technology Subject 4,C,,
8964,ALevel,Arts,2025,Arts Subject 4,S,Arts Subject 2,S,Arts Subject 1,F,,
8974,ALevel,Technology,2010,Technology Subject 2,B,Technology Subject 3,C,Technology Subject 4,S,Technology Subject 1,A
8975,ALevel,Commerce,1996,Commerce Subject 1,F,Commerce Subject 3,W,Commerce Subject 4,A,,
8976,ALevel,Commerce,1995,Commerce Subject 1,S,Commerce Subject 3,S,Commerce Subject 2,B,,
8977,ALevel,Arts,2020,Arts Subject 1,C,Arts Subject 3,C,Arts Subject 4,F,,
8978,ALevel,Arts,2011,Arts Subject 1,B,Arts Subject 4,B,Arts Subject 2,A,Arts Subject 3,S
8979,ALevel,Science,1990,Science Subject 4,A,Science Subject 1,F,Science Subject 3,W,Science Subject 2,F
8980,ALevel,Science,2002,Science Subject 3,C,Science Subject 2,W,Science Subject 1,W,,
8983,ALevel,Technology,1991,Technology Subject 2,C,Technology Subject 3,W,Technology Subject 4,C,Technology Subject 1,S
8986,ALevel,Arts,2007,Arts Subject 1,B,Arts Subject 2,F,Arts Subject 4,B,Arts Subject 3,C
8988,ALevel,Technology,2014,Technology Subject 3,S,Technology Subject 2,F,Technology Subject 1,W,Technology Subject 4,W
8989,ALevel,Arts,1991,Arts Subject 1,C,Arts Subject 4,W,Arts Subject 3,B,Arts Subject 2,S
8990,ALevel,Technology,2016,Technology Subject 4,S,Technology Subject 2,S,Technology Subject 1,A,,
8991,ALevel,Technology,2018,Technology Subject 4,B,Technology Subject 1,F,Technology Subject 3,S,Technology Subject 2,F
8992,ALevel,Commerce,2018,Commerce Subject 2,B,Commerce Subject 1,A,Commerce Subject 3,B,Commerce Subject 4,W
8993,ALevel,Technology,2003,Technology Subject 2,S,Technology Subject 1,C,Technology Subject 4,C,Technology Subject 3,C
8994,ALevel,Science,2019,Science Subject 3,F,Science Subject 2,W,Science Subject 1,B,Science Subject 4,F
8996,ALevel,Commerce,2011,Commerce Subject 1,B,Commerce Subject 3,W,Commerce Subject 4,W,Commerce Subject 2,C
8999,ALevel,Science,1988,Science Subject 4,A,Science Subject 2,A,Science Subject 3,S,Science Subject 1,A
9001,ALevel,Technology,1997,Technology Subject 4,A,Technology Subject 3,C,Technology Subject 1,B,,
9003,ALevel,Technology,2024,Technology Subject 3,B,Technology Subject 4,W,Technology Subject 2,B,,
9010,ALevel,Arts,2008,Arts Subject 3,S,Arts Subject 4,A,Arts Subject 1,W,,
9016,ALevel,Commerce,2024,Commerce Subject 4,W,Commerce Subject 3,A,Commerce Subject 2,C,Commerce Subject 1,C
9020,ALevel,Technology,2018,Technology Subject 3,A,Technology Subject 1,A,Technology Subject 2,W,Technology Subject 4,A
9021,ALevel,Technology,2007,Technology Subject 3,B,Technology Subject 1,F,Technology Subject 4,F,Technology Subject 2,W
9022,ALevel,Commerce,1989,Commerce Subject 3,S,Commerce Subject 4,F,Commerce Subject 1,F,Commerce Subject 2,S
9025,ALevel,Technology,1982,Technology Subject 1,W,Technology Subject 4,W,Technology Subject 3,C,,
9028,ALevel,Arts,2022,Arts Subject 1,F,Arts Subject 3,A,Arts Subject 2,B,,
9031,ALevel,Arts,2005,Arts Subject 2,S,Arts Subject 4,A,Arts Subject 3,B,,
9036,ALevel,Arts,2000,Arts Subject 2,S,Arts Subject 1,B,Arts Subject 3,B,Arts Subject 4,B
9037,ALevel,Science,1984,Science Subject 1,C,Science Subject 4,W,Science Subject 3,F,,
9038,ALevel,Science,1996,Science Subject 2,W,Science Subject 3,A,Science Subject 1,W,Science Subject 4,B
9040,ALevel,Arts,2024,Arts Subject 2,W,Arts Subject 3,W,Arts Subject 1,A,Arts Subject 4,S
9041,ALevel,Science,1991,Science Subject 4,C,Science Subject 1,S,Science Subject 3,B,Science Subject 2,C
9044,ALevel,Technology,2001,Technology Subject 3,C,Technology Subject 4,B,Technology Subject 2,C,,
9045,ALevel,Science,1989,Science Subject 4,F,Science Subject 2,C,Science Subject 3,B,Science Subject 1,W
9048,ALevel,Arts,1996,Arts Subject 3,W,Arts Subject 4,S,Arts Subject 2,F,Arts Subject 1,A
9049,ALevel,Arts,1984,Arts Subject 3,C,Arts Subject 4,S,Arts Subject 2,A,,
9052,ALevel,Commerce,2017,Commerce Subject 4,F,Commerce Subject 2,W,Commerce Subject 3,C,,
9053,ALevel,Technology,1984,Technology Subject 1,W,Technology Subject 2,F,Technology Subject 4,A,,
9056,ALevel,Commerce,2011,Commerce Subject 1,B,Commerce Subject 3,W,Commerce Subject 4,A,Commerce Subject 2,B
9058,ALevel,Science,1981,Science Subject 4,C,Science Subject 1,W,Science Subject 2,F,Science Subject 3,F
9062,ALevel,Technology,1998,Technology Subject 2,A,Technology Subject 4,W,Technology Subject 3,F,Technology Subject 1,B
9063,ALevel,Commerce,2003,Commerce Subject 1,C,Commerce Subject 2,C,Commerce Subject 4,S,Commerce Subject 3,C
9065,ALevel,Science,1995,Science Subject 3,B,Science Subject 1,S,Science Subject 4,F,,
9066,ALevel,Science,2010,Science Subject 4,F,Science Subject 2,S,Science Subject 1,C,,
9070,ALevel,Arts,2010,Arts Subject 3,B,Arts Subject 2,B,Arts Subject 4,S,Arts Subject 1,W
9071,ALevel,Arts,2020,Arts Subject 3,S,Arts Subject 4,F,Arts Subject 2,B,Arts Subject 1,C
9072,ALevel,Technology,2018,Technology Subject 4,A,Technology Subject 3,F,Technology Subject 1,W,Technology Subject 2,C
9073,ALevel,Arts,2002,Arts Subject 2,C,Arts Subject 4,S,Arts Subject 1,F,,
9075,ALevel,Science,1996,Science Subject 1,B,Science Subject 2,C,Science Subject 4,B,Science Subject 3,C
9076,ALevel,Technology,2008,Technology Subject 3,C,Technology Subject 1,F,Technology Subject 2,S,,
9079,ALevel,Commerce,2013,Commerce Subject 1,B,Commerce Subject 2,F,Commerce Subject 3,B,,
9081,ALevel,Science,1991,Science Subject 1,S,Science Subject 4,B,Science Subject 3,F,Science Subject 2,B
9086,ALevel,Technology,2007,Technology Subject 1,F,Technology Subject 3,S,Technology Subject 4,A,Technology Subject 2,C
9089,ALevel,Science,2007,Science Subject 3,C,Science Subject 1,F,Science Subject 2,W,,
9091,ALevel,Arts,2016,Arts Subject 4,S,Arts Subject 1,F,Arts Subject 3,C,,
9094,ALevel,Technology,1997,Technology Subject 2,B,Technology Subject 3,F,Technology Subject 4,F,,
9095,ALevel,Arts,2005,Arts Subject 3,B,Arts Subject 2,B,Arts Subject 1,B,Arts Subject 4,W
9096,ALevel,Technology,2017,Technology Subject 2,S,Technology Subject 4,W,Technology Subject 3,W,Technology Subject 1,F
9097,ALevel,Arts,2001,Arts Subject 4,C,Arts Subject 3,F,Arts Subject 2,F,Arts Subject 1,B
9098,ALevel,Commerce,2015,Commerce Subject 4,B,Commerce Subject 2,C,Commerce Subject 3,S,,
9100,ALevel,Arts,1980,Arts Subject 2,C,Arts Subject 1,W,Arts Subject 3,B,,
9101,ALevel,Science,1994,Science Subject 3,C,Science Subject 2,S,Science Subject 1,C,Science Subject 4,W
9105,ALevel,Commerce,2023,Commerce Subject 1,W,Commerce Subject 4,A,Commerce Subject 3,B,,
9106,ALevel,Science,2021,Science Subject 2,C,Science Subject 1,S,Science Subject 3,A,Science Subject 4,B
9109,ALevel,Technology,1996,Technology Subject 4,F,Technology Subject 3,A,Technology Subject 1,A,,
9113,ALevel,Arts,2002,Arts Subject 3,A,Arts Subject 4,F,Arts Subject 1,A,,
9116,ALevel,Technology,2004,Technology Subject 4,A,Technology Subject 3,S,Technology Subject 1,W,Technology Subject 2,C
9119,ALevel,Commerce,2018,Commerce Subject 1,W,Commerce Subject 3,F,Commerce Subject 2,C,Commerce Subject 4,B
9122,ALevel,Science,2017,Science Subject 2,F,Science Subject 3,F,Science Subject 1,B,Science Subject 4,B
9124,ALevel,Science,1995,Science Subject 2,S,Science Subject 1,B,Science Subject 3,C,Science Subject 4,F
9125,ALevel,Science,2024,Science Subject 1,W,Science Subject 3,F,Science Subject 2,F,,
9127,ALevel,Science,1984,Science Subject 2,F,Science Subject 4,B,Science Subject 3,C,Science Subject 1,C
9128,ALevel,Arts,1989,Arts Subject 2,W,Arts Subject 3,A,Arts Subject 4,W,,
9129,ALevel,Arts,1999,Arts Subject 1,A,Arts Subject 2,F,Arts Subject 4,F,Arts Subject 3,W
9131,ALevel,Arts,1982,Arts Subject 1,A,Arts Subject 2,F,Arts Subject 3,W,,
9134,ALevel,Technology,1984,Technology Subject 2,A,Technology Subject 1,W,Technology Subject 4,F,Technology Subject 3,S
9138,ALevel,Science,2008,Science Subject 3,S,Science Subject 1,A,Science Subject 2,W,Science Subject 4,W
9139,ALevel,Technology,2000,Technology Subject 4,A,Technology Subject 3,F,Technology Subject 1,F,,
9140,ALevel,Technology,1980,Technology Subject 1,A,Technology Subject 4,W,Technology Subject 2,C,Technology Subject 3,A
9141,ALevel,Arts,1980,Arts Subject 3,A,Arts Subject 1,C,Arts Subject 4,S,,
9144,ALevel,Technology,1993,Technology Subject 1,S,Technology Subject 2,C,Technology Subject 4,A,,
9145,ALevel,Commerce,1995,Commerce Subject 3,W,Commerce Subject 1,F,Commerce Subject 2,W,,
9146,ALevel,Commerce,2009,Commerce Subject 4,B,Commerce Subject 2,A,Commerce Subject 1,A,Commerce Subject 3,S
9147,ALevel,Technology,1997,Technology Subject 4,W,Technology Subject 2,F,Technology Subject 3,B,Technology Subject 1,C
9150,ALevel,Technology,1986,Technology Subject 3,B,Technology Subject 1,C,Technology Subject 2,W,Technology Subject 4,S
9152,ALevel,Commerce,2017,Commerce Subject 2,S,Commerce Subject 1,B,Commerce Subject 4,C,Commerce Subject 3,S
9159,ALevel,Arts,1989,Arts Subject 1,F,Arts Subject 2,F,Arts Subject 4,C,Arts Subject 3,S
9162,ALevel,Technology,1990,Technology Subject 2,A,Technology Subject 1,W,Technology Subject 3,F,Technology Subject 4,W
9163,ALevel,Technology,1988,Technology Subject 2,B,Technology Subject 3,S,Technology Subject 1,S,Technology Subject 4,F
9164,ALevel,Commerce,2023,Commerce Subject 4,B,Commerce Subject 3,S,Commerce Subject 2,B,,
9166,ALevel,Commerce,1996,Commerce Subject 1,B,Commerce Subject 4,F,Commerce Subject 2,S,Commerce Subject 3,W
9167,ALevel,Arts,1993,Arts Subject 2,F,Arts Subject 1,B,Arts Subject 4,C,,
9168,ALevel,Technology,2011,Technology Subject 4,W,Technology Subject 3,S,Technology Subject 1,F,,
9169,ALevel,Arts,1990,Arts Subject 4,C,Arts Subject 2,C,Arts Subject 1,S,,
9170,ALevel,Arts,2024,Arts Subject 3,B,Arts Subject 4,B,Arts Subject 1,F,,
9172,ALevel,Arts,2010,Arts Subject 4,W,Arts Subject 3,W,Arts Subject 2,A,Arts Subject 1,A
9176,ALevel,Arts,2012,Arts Subject 2,S,Arts Subject 1,W,Arts Subject 4,A,,
9177,ALevel,Commerce,2013,Commerce Subject 3,W,Commerce Subject 4,F,Commerce Subject 2,B,,
9178,ALevel,Science,1986,Science Subject 2,F,Science Subject 4,C,Science Subject 3,A,,
9185,ALevel,Technology,1980,Technology Subject 4,W,Technology Subject 1,F,Technology Subject 2,F,,
9188,ALevel,Arts,2008,Arts Subject 1,A,Arts Subject 2,W,Arts Subject 3,A,Arts Subject 4,F
9189,ALevel,Arts,1981,Arts Subject 1,C,Arts Subject 4,W,Arts Subject 3,C,,
9192,ALevel,Commerce,2001,Commerce Subject 1,W,Commerce Subject 3,C,Commerce Subject 2,W,,
9196,ALevel,Technology,1980,Technology Subject 3,C,Technology Subject 2,C,Technology Subject 1,C,Technology Subject 4,A
9197,ALevel,Science,1988,Science Subject 3,S,Science Subject 2,W,Science Subject 4,B,,
9200,ALevel,Technology,2011,Technology Subject 1,W,Technology Subject 4,A,Technology Subject 3,B,Technology Subject 2,B
9203,ALevel,Science,2015,Science Subject 2,B,Science Subject 4,C,Science Subject 3,S,,
9206,ALevel,Commerce,1999,Commerce Subject 3,S,Commerce Subject 2,B,Commerce Subject 1,F,,
9210,ALevel,Technology,2008,Technology Subject 2,C,Technology Subject 4,W,Technology Subject 1,B,,
9212,ALevel,Technology,2016,Technology Subject 1,B,Technology Subject 2,F,Technology Subject 3,C,Technology Subject 4,F
9215,ALevel,Commerce,2014,Commerce Subject 4,B,Commerce Subject 1,A,Commerce Subject 2,W,,
9216,ALevel,Arts,2025,Arts Subject 1,A,Arts Subject 4,C,Arts Subject 2,B,Arts Subject 3,B
9217,ALevel,Commerce,2018,Commerce Subject 1,A,Commerce Subject 3,C,Commerce Subject 4,A,Commerce Subject 2,A
9219,ALevel,Science,1992,Science Subject 4,W,Science Subject 1,W,Science Subject 3,F,Science Subject 2,F
9221,ALevel,Science,1987,Science Subject 1,S,Science Subject 4,W,Science Subject 3,F,Science Subject 2,W
9222,ALevel,Science,1997,Science Subject 1,F,Science Subject 4,C,Science Subject 3,A,,
9224,ALevel,Technology,2022,Technology Subject 2,B,Technology Subject 4,S,Technology Subject 1,C,Technology Subject 3,F
9227,ALevel,Arts,1995,Arts Subject 4,B,Arts Subject 1,B,Arts Subject 2,S,,
9229,ALevel,Technology,1989,Technology Subject 4,A,Technology Subject 2,A,Technology Subject 3,A,Technology Subject 1,F
9232,ALevel,Science,2014,Science Subject 2,W,Science Subject 1,C,Science Subject 3,W,,
9236,ALevel,Science,2024,Science Subject 4,C,Science Subject 2,C,Science Subject 3,S,Science Subject 1,B
9238,ALevel,Commerce,1997,Commerce Subject 1,S,Commerce Subject 2,B,Commerce Subject 3,S,Commerce Subject 4,F
9240,ALevel,Arts,2005,Arts Subject 1,F,Arts Subject 3,W,Arts Subject 2,F,Arts Subject 4,W
9241,ALevel,Commerce,2004,Commerce Subject 4,C,Commerce Subject 3,S,Commerce Subject 2,C,Commerce Subject 1,W
9248,ALevel,Science,2018,Science Subject 3,F,Science Subject 4,A,Science Subject 1,B,Science Subject 2,C
9250,ALevel,Commerce,2005,Commerce Subject 3,B,Commerce Subject 1,B,Commerce Subject 4,C,,
9251,ALevel,Technology,1984,Technology Subject 3,C,Technology Subject 1,S,Technology Subject 2,C,Technology Subject 4,S
9252,ALevel,Science,2008,Science Subject 2,A,Science Subject 4,B,Science Subject 3,C,,
9253,ALevel,Science,2015,Science Subject 1,B,Science Subject 4,F,Science Subject 3,C,Science Subject 2,C
9256,ALevel,Technology,2008,Technology Subject 2,C,Technology Subject 1,W,Technology Subject 4,S,,
9258,ALevel,Commerce,2003,Commerce Subject 3,F,Commerce Subject 1,A,Commerce Subject 4,F,Commerce Subject 2,A
9260,ALevel,Arts,2025,Arts Subject 3,B,Arts Subject 1,A,Arts Subject 2,B,Arts Subject 4,W
9264,ALevel,Technology,2021,Technology Subject 3,S,Technology Subject 1,S,Technology Subject 4,F,Technology Subject 2,A
9265,ALevel,Commerce,2013,Commerce Subject 3,F,Commerce Subject 4,A,Commerce Subject 1,A,,
9266,ALevel,Technology,2007,Technology Subject 2,B,Technology Subject 1,W,Technology Subject 3,A,Technology Subject 4,W
9269,ALevel,Science,1990,Science Subject 3,W,Science Subject 2,C,Science Subject 4,C,Science Subject 1,A
9277,ALevel,Science,1991,Science Subject 4,F,Science Subject 3,C,Science Subject 1,S,,
9281,ALevel,Arts,1998,Arts Subject 3,W,Arts Subject 1,B,Arts Subject 2,A,Arts Subject 4,S
9285,ALevel,Science,1994,Science Subject 3,A,Science Subject 2,B,Science Subject 4,F,,
9288,ALevel,Science,2012,Science Subject 3,A,Science Subject 1,W,Science Subject 4,F,,
9292,ALevel,Arts,2007,Arts Subject 1,S,Arts Subject 2,C,Arts Subject 3,W,Arts Subject 4,W
9293,ALevel,Arts,2006,Arts Subject 1,C,Arts Subject 3,C,Arts Subject 2,S,Arts Subject 4,W
9295,ALevel,Science,2024,Science Subject 3,C,Science Subject 4,W,Science Subject 2,W,,
9298,ALevel,Science,2001,Science Subject 3,A,Science Subject 4,A,Science Subject 1,S,,
9300,ALevel,Technology,1988,Technology Subject 2,W,Technology Subject 4,F,Technology Subject 1,A,Technology Subject 3,S
9301,ALevel,Arts,2006,Arts Subject 4,A,Arts Subject 1,B,Arts Subject 3,S,,
9302,ALevel,Commerce,2003,Commerce Subject 1,F,Commerce Subject 3,A,Commerce Subject 4,C,,
9303,ALevel,Commerce,1986,Commerce Subject 1,A,Commerce Subject 2,S,Commerce Subject 3,F,,
9306,ALevel,Arts,1984,Arts Subject 3,C,Arts Subject 4,F,Arts Subject 1,B,,
9309,ALevel,Science,1995,Science Subject 4,A,Science Subject 2,C,Science Subject 1,S,,
9310,ALevel,Technology,2009,Technology Subject 2,C,Technology Subject 4,C,Technology Subject 3,B,Technology Subject 1,C
9313,ALevel,Technology,2003,Technology Subject 1,A,Technology Subject 4,A,Technology Subject 2,B,,
9320,ALevel,Arts,2000,Arts Subject 1,C,Arts Subject 3,W,Arts Subject 4,S,Arts Subject 2,S
9321,ALevel,Science,1995,Science Subject 3,A,Science Subject 2,F,Science Subject 4,B,Science Subject 1,F
9322,ALevel,Arts,2022,Arts Subject 4,B,Arts Subject 2,C,Arts Subject 1,C,Arts Subject 3,F
9326,ALevel,Arts,1983,Arts Subject 4,S,Arts Subject 2,C,Arts Subject 1,S,,
9327,ALevel,Commerce,1988,Commerce Subject 3,W,Commerce Subject 1,S,Commerce Subject 2,B,,
9328,ALevel,Arts,1997,Arts Subject 3,S,Arts Subject 2,B,Arts Subject 4,S,,
9329,ALevel,Commerce,1993,Commerce Subject 2,A,Commerce Subject 4,B,Commerce Subject 1,S,,
9332,ALevel,Science,2010,Science Subject 2,B,Science Subject 3,W,Science Subject 4,S,,
9335,ALevel,Science,2009,Science Subject 4,F,Science Subject 1,S,Science Subject 3,S,Science Subject 2,W
9337,ALevel,Arts,2012,Arts Subject 3,W,Arts Subject 1,W,Arts Subject 4,C,,
9338,ALevel,Science,2009,Science Subject 4,S,Science Subject 2,F,Science Subject 1,B,Science Subject 3,W
9342,ALevel,Science,1991,Science Subject 4,C,Science Subject 1,C,Science Subject 2,A,Science Subject 3,B
9347,ALevel,Science,2011,Science Subject 2,B,Science Subject 4,S,Science Subject 3,A,Science Subject 1,A
9348,ALevel,Arts,1992,Arts Subject 3,W,Arts Subject 4,W,Arts Subject 2,A,Arts Subject 1,F
9357,ALevel,Commerce,1990,Commerce Subject 4,A,Commerce Subject 3,A,Commerce Subject 2,F,,
9360,ALevel,Science,1985,Science Subject 3,S,Science Subject 2,C,Science Subject 4,B,,
9362,ALevel,Science,2013,Science Subject 3,B,Science Subject 4,W,Science Subject 1,A,Science Subject 2,S
9364,ALevel,Commerce,1995,Commerce Subject 1,W,Commerce Subject 4,W,Commerce Subject 2,C,Commerce Subject 3,B
9368,ALevel,Commerce,1991,Commerce Subject 4,B,Commerce Subject 2,F,Commerce Subject 3,S,,
