JobID,SkillName,ProficiencyLevel
4458,Patient Care,Basic
4458,Cooking,Advanced
4458,Shuttering Carpentry,Intermediate
4458,Hairdressing,Basic
4458,Concrete Mixing,Advanced
4459,Vehicle Maintenance,Advanced
4459,Inventory Management,Intermediate
4459,Farming,Intermediate
4459,Medical Assistance,Intermediate
4459,Health Aide,Advanced
4460,Construction Supervision,Basic
4460,Health Aide,Advanced
4460,Data Entry,Advanced
4461,Medical Assistance,Intermediate
4461,Hotel Housekeeping,Advanced
4462,Elderly Care,Advanced
4463,Hairdressing,Advanced
4463,Vehicle Maintenance,Advanced
4463,Heavy Vehicle Driving,Basic
4463,Customer Service,Advanced
4463,Food Preparation,Intermediate
4464,Excel,Intermediate
4464,Livestock Management,Intermediate
4464,CCTV Monitoring,Basic
4464,Delivery Driving,Intermediate
4464,Cooking,Basic
4465,Laundry,Advanced
4465,Nursing,Intermediate
4465,Garment Quality Control,Basic
4466,Janitorial Skills,Basic
4467,Bookkeeping,Basic
4468,Data Entry,Advanced
4468,Textile Machine Operation,Basic
4468,Barista Skills,Advanced
4469,Elderly Care,Intermediate
4469,Textile Machine Operation,Intermediate
4469,Serving,Basic
4470,Beauty Therapy,Intermediate
4470,Livestock Management,Advanced
4470,Heavy Vehicle Driving,Intermediate
4471,Security Guarding,Intermediate
4471,Tiling,Intermediate
4472,Logistics Coordination,Basic
4472,Heavy Vehicle Driving,Basic
4473,Fishing,Advanced
4474,Sewing,Basic
4474,Farming,Intermediate
4474,Laundry,Basic
4475,Vehicle Maintenance,Basic
4475,Teaching Assistance,Basic
4475,Heavy Vehicle Driving,Advanced
4475,Cooking,Advanced
4476,Caregiving,Intermediate
4477,CCTV Monitoring,Intermediate
4477,Nursing,Advanced
4477,Shuttering Carpentry,Advanced
4477,Carpentry,Intermediate
4477,Forklift Operation,Basic
4478,Packing,Advanced
4479,Logistics Coordination,Basic
4479,Bar Bending,Advanced
4479,Carpentry,Advanced
4479,Medical Assistance,Advanced
4479,Bookkeeping,Intermediate
4480,Data Entry,Intermediate
4480,Customer Service,Basic
4480,Banquet Service,Basic
4481,Cooking,Intermediate
4481,Excel,Advanced
4481,Horticulture,Intermediate
4481,Textile Machine Operation,Advanced
4482,IT Skills,Intermediate
4482,Horticulture,Basic
4482,Tiling,Intermediate
4483,CCTV Monitoring,Intermediate
4483,Shuttering Carpentry,Intermediate
4483,Horticulture,Intermediate
4484,Carpentry,Advanced
4484,Tiling,Basic
4484,Nursing,Advanced
4485,Packing,Advanced
4485,Data Entry,Intermediate
4485,Nursing,Intermediate
4485,Tiling,Intermediate
4486,Front Desk Operations,Advanced
4486,Garment Quality Control,Basic
4487,Kitchen Assistance,Intermediate
4487,Medical Assistance,Advanced
4487,Beauty Therapy,Advanced
4488,Driving,Intermediate
4489,Facility Maintenance,Advanced
4489,Plumbing,Basic
4489,Vehicle Maintenance,Basic
4490,Bar Bending,Basic
4490,Construction Supervision,Intermediate
4490,Makeup Artistry,Intermediate
4491,Janitorial Skills,Advanced
4491,Forklift Operation,Basic
4491,Driving,Advanced
4491,Accounting,Intermediate
4491,Kitchen Assistance,Advanced
4492,Nursing,Intermediate
4493,Packing,Basic
4494,Painting,Advanced
4494,Administrative Support,Intermediate
4494,Beauty Therapy,Basic
4494,Textile Machine Operation,Advanced
4494,Delivery Driving,Intermediate
4495,Home Cleaning,Advanced
4495,MS Office,Basic
4495,Electrical,Basic
4496,Hairdressing,Advanced
4496,CCTV Monitoring,Intermediate
4496,Carpentry,Intermediate
4497,Plumbing,Basic
4497,Administrative Support,Advanced
4498,Patient Care,Basic
4498,Textile Machine Operation,Advanced
4498,Caregiving,Advanced
4498,Retail Sales,Basic
4498,Livestock Management,Basic
4499,Construction Supervision,Advanced
4499,Farming,Advanced
4500,Housekeeping,Intermediate
4500,Painting,Basic
4500,Welding,Basic
4500,Barista Skills,Basic
4501,Customer Service,Basic
4501,Hairdressing,Advanced
4501,Medical Assistance,Basic
4501,Masonry,Intermediate
4502,Driving,Advanced
4503,Fishing,Intermediate
4503,Teaching Assistance,Basic
4503,Logistics Coordination,Advanced
4503,Bookkeeping,Intermediate
4503,Electrical,Advanced
4504,Accounting,Advanced
4504,Caregiving,Intermediate
4504,Tailoring,Basic
4504,Barista Skills,Basic
4505,Childcare,Basic
4505,Inventory Management,Intermediate
4505,Security Guarding,Intermediate
4505,Beauty Therapy,Basic
4505,Caregiving,Advanced
4506,Electrical,Basic
4507,Nursing,Basic
4508,Farming,Basic
4509,Nursing,Advanced
4510,Packing,Basic
4511,Nursing,Advanced
4512,Packing,Advanced
4512,Laundry,Advanced
4512,Textile Machine Operation,Basic
4513,Electrical,Intermediate
4513,Garment Quality Control,Basic
4513,Logistics Coordination,Advanced
4513,MS Office,Advanced
4514,Nursing,Basic
4515,Electrical,Basic
4516,Masonry,Intermediate
4517,Hotel Housekeeping,Intermediate
4517,Sewing,Basic
4518,Inventory Management,Advanced
4518,Logistics Coordination,Advanced
4518,Childcare,Intermediate
4518,Beauty Therapy,Advanced
4518,Laundry,Advanced
4519,Customer Service,Advanced
4519,Banquet Service,Intermediate
4519,Administrative Support,Advanced
4519,Carpentry,Basic
4520,Beauty Therapy,Intermediate
4520,Delivery Driving,Advanced
4520,Accounting,Intermediate
4520,Garment Quality Control,Intermediate
4520,Facility Maintenance,Basic
4521,Sewing,Basic
4522,Delivery Driving,Intermediate
4523,MS Office,Basic
4523,Laundry,Advanced
4523,Construction Supervision,Intermediate
4523,Patient Care,Basic
4523,Accounting,Advanced
4524,Welding,Advanced
4524,First Aid,Advanced
4524,Packing,Intermediate
4524,Quality Inspection,Intermediate
4525,Delivery Driving,Advanced
4526,Tailoring,Basic
4526,Construction Supervision,Advanced
4527,Livestock Management,Advanced
4527,Housekeeping,Advanced
4528,Livestock Management,Basic
4528,Laundry,Intermediate
4529,Nursing,Basic
4530,Nursing,Basic
4530,Tiling,Intermediate
4530,Beauty Therapy,Intermediate
4531,Administrative Support,Advanced
4532,Tiling,Basic
4533,Customer Service,Intermediate
4533,Plumbing,Advanced
4533,Fishing,Advanced
4534,Packing,Basic
4535,Fishing,Intermediate
4535,Hotel Housekeeping,Intermediate
4535,Accounting,Advanced
4535,MS Office,Advanced
4536,Medical Assistance,Intermediate
4537,Nursing,Advanced
4538,Fishing,Basic
4539,Home Cleaning,Basic
4539,Textile Machine Operation,Intermediate
4539,Nursing,Basic
4540,Masonry,Advanced
4540,Caregiving,Advanced
4540,Tailoring,Basic
4540,Serving,Advanced
4541,Inventory Management,Intermediate
4541,Scaffolding,Intermediate
4542,Front Desk Operations,Intermediate
4542,Hairdressing,Basic
4543,Hairdressing,Basic
4543,Plumbing,Intermediate
4543,Home Cleaning,Intermediate
4544,Welding,Advanced
4544,Delivery Driving,Intermediate
4545,Bookkeeping,Basic
4546,Caregiving,Intermediate
4546,Sewing,Advanced
4547,Carpentry,Intermediate
4548,Nursing,Advanced
4549,Accounting,Advanced
4549,Janitorial Skills,Intermediate
4549,Masonry,Advanced
4550,Customer Service,Basic
4550,Fishing,Intermediate
4551,MS Office,Intermediate
4551,Facility Maintenance,Intermediate
4551,Shuttering Carpentry,Advanced
4552,Nursing,Advanced
4553,Hairdressing,Intermediate
4553,Administrative Support,Basic
4553,Patient Care,Intermediate
4554,Textile Machine Operation,Intermediate
4554,Bar Bending,Basic
4554,Customer Service,Advanced
4555,Vehicle Maintenance,Basic
4555,Makeup Artistry,Intermediate
4555,Farming,Basic
4555,Food Preparation,Intermediate
4555,Guest Relations,Intermediate
4556,Nursing,Intermediate
4557,Electrical,Advanced
4557,Concrete Mixing,Intermediate
4558,Medical Assistance,Intermediate
4558,Makeup Artistry,Basic
4558,First Aid,Intermediate
4558,Welding,Basic
4559,Packing,Basic
4559,Barista Skills,Advanced
4560,Farming,Basic
4560,Accounting,Advanced
4560,Scaffolding,Advanced
4561,Plumbing,Advanced
4561,Hairdressing,Basic
4561,Horticulture,Advanced
4561,Kitchen Assistance,Basic
4561,Banquet Service,Intermediate
4562,Carpentry,Intermediate
4563,MS Office,Basic
4563,Guest Relations,Basic
4563,Garment Quality Control,Intermediate
4563,Facility Maintenance,Basic
4564,Livestock Management,Intermediate
4564,Home Cleaning,Intermediate
4565,Janitorial Skills,Basic
4565,Delivery Driving,Basic
4566,Teaching Assistance,Basic
4567,Tiling,Intermediate
4567,Housekeeping,Advanced
4567,Kitchen Assistance,Advanced
4568,Sewing,Advanced
4569,Tailoring,Advanced
4569,Quality Inspection,Basic
4569,Excel,Advanced
4570,Security Guarding,Advanced
4570,Housekeeping,Advanced
4571,IT Skills,Advanced
4571,Bookkeeping,Intermediate
4572,Nursing,Advanced
4572,Bar Bending,Advanced
4572,Hotel Housekeeping,Advanced
4572,Accounting,Intermediate
4573,Security Guarding,Advanced
4573,Food Preparation,Basic
4573,Makeup Artistry,Intermediate
4573,Forklift Operation,Basic
4573,Customer Service,Intermediate
4574,Logistics Coordination,Intermediate
4574,Customer Service,Intermediate
4574,Fishing,Basic
4574,Laundry,Basic
4575,Driving,Basic
4575,IT Skills,Advanced
4575,Nursing,Intermediate
4576,Heavy Vehicle Driving,Intermediate
4576,First Aid,Basic
4577,Nursing,Intermediate
4578,Retail Sales,Advanced
4578,Banquet Service,Advanced
4578,Heavy Vehicle Driving,Intermediate
4578,Patient Care,Basic
4578,Bookkeeping,Advanced
4579,Driving,Basic
4579,Scaffolding,Advanced
4579,Sewing,Intermediate
4580,Housekeeping,Basic
4580,Excel,Intermediate
4580,Barista Skills,Intermediate
4580,Fishing,Advanced
4580,Driving,Advanced
4581,Housekeeping,Intermediate
4582,Serving,Basic
4582,Health Aide,Intermediate
4583,Guest Relations,Advanced
4583,Security Guarding,Advanced
4583,Elderly Care,Advanced
4583,Kitchen Assistance,Intermediate
4583,MS Office,Basic
4584,MS Office,Advanced
4584,Textile Machine Operation,Advanced
4584,Construction Supervision,Advanced
4585,Livestock Management,Intermediate
4585,Makeup Artistry,Advanced
4585,Textile Machine Operation,Advanced
4585,Security Guarding,Basic
4585,Construction Supervision,Advanced
4586,Nursing,Intermediate
4587,IT Skills,Advanced
4587,Scaffolding,Basic
4588,Security Guarding,Basic
4588,Barista Skills,Advanced
4589,Bar Bending,Intermediate
4589,Fishing,Basic
4590,Driving,Advanced
4590,Beauty Therapy,Intermediate
4591,Patient Care,Intermediate
4592,Carpentry,Advanced
4593,Patient Care,Advanced
4593,Garment Quality Control,Intermediate
4593,Serving,Advanced
4593,Scaffolding,Advanced
4593,Banquet Service,Intermediate
4594,Farming,Basic
4594,Cooking,Intermediate
4594,MS Office,Intermediate
4594,Hotel Housekeeping,Basic
4595,Nursing,Basic
4596,Electrical,Advanced
4596,Quality Inspection,Advanced
4596,Garment Quality Control,Basic
4596,Concrete Mixing,Intermediate
4596,Heavy Vehicle Driving,Advanced
4597,Security Guarding,Advanced
4597,Packing,Intermediate
4597,Painting,Advanced
4598,Customer Service,Intermediate
4599,Home Cleaning,Intermediate
4599,Plumbing,Intermediate
4599,Delivery Driving,Advanced
4599,Inventory Management,Intermediate
4599,Painting,Advanced
4600,Farming,Intermediate
4600,Delivery Driving,Basic
4600,Inventory Management,Intermediate
4600,Home Cleaning,Basic
4600,CCTV Monitoring,Intermediate
4601,Scaffolding,Advanced
4601,Security Guarding,Basic
4601,Livestock Management,Advanced
4601,Childcare,Intermediate
4602,Driving,Basic
4603,Packing,Basic
4604,Front Desk Operations,Basic
4604,Laundry,Advanced
4604,Elderly Care,Intermediate
4604,Housekeeping,Intermediate
4605,Nursing,Basic
4606,Retail Sales,Intermediate
4606,Makeup Artistry,Basic
4606,Cooking,Intermediate
4606,Construction Supervision,Basic
4607,Customer Service,Advanced
4608,Electrical,Advanced
4608,Shuttering Carpentry,Advanced
4608,Front Desk Operations,Advanced
4609,Painting,Basic
4609,Customer Service,Advanced
4609,Scaffolding,Advanced
4609,Kitchen Assistance,Advanced
4610,Data Entry,Advanced
4610,Logistics Coordination,Intermediate
4610,Elderly Care,Basic
4610,Masonry,Intermediate
4611,Nursing,Basic
4612,Masonry,Basic
4612,Medical Assistance,Advanced
4612,Housekeeping,Advanced
4613,Vehicle Maintenance,Advanced
4614,Vehicle Maintenance,Basic
4614,Logistics Coordination,Intermediate
4614,Nursing,Basic
4614,Bar Bending,Advanced
4614,Kitchen Assistance,Basic
4615,Forklift Operation,Advanced
4616,MS Office,Basic
4616,First Aid,Intermediate
4616,Livestock Management,Intermediate
4617,Garment Quality Control,Advanced
4617,Hotel Housekeeping,Basic
4617,Packing,Basic
4617,Laundry,Intermediate
4618,Inventory Management,Advanced
4618,Bar Bending,Intermediate
4618,Carpentry,Intermediate
4618,Makeup Artistry,Basic
4619,Sewing,Basic
4619,Beauty Therapy,Advanced
4619,IT Skills,Intermediate
4620,Logistics Coordination,Intermediate
4620,Livestock Management,Intermediate
4621,Garment Quality Control,Intermediate
4621,Accounting,Advanced
4622,Excel,Intermediate
4622,Administrative Support,Intermediate
4622,Carpentry,Intermediate
4622,Banquet Service,Intermediate
4622,Plumbing,Advanced
4623,Retail Sales,Intermediate
4623,Data Entry,Intermediate
4623,Concrete Mixing,Intermediate
4624,Scaffolding,Advanced
4625,Front Desk Operations,Intermediate
4626,Medical Assistance,Advanced
4626,Bookkeeping,Intermediate
4626,Welding,Advanced
4627,Security Guarding,Intermediate
4627,Scaffolding,Basic
4627,Retail Sales,Basic
4628,Masonry,Advanced
4628,Medical Assistance,Advanced
4629,Childcare,Advanced
4630,Kitchen Assistance,Basic
4630,Medical Assistance,Intermediate
4631,Hotel Housekeeping,Basic
4631,Food Preparation,Intermediate
4632,Logistics Coordination,Intermediate
4632,Bookkeeping,Advanced
4632,Caregiving,Advanced
4632,Quality Inspection,Basic
4632,Painting,Basic
4633,Delivery Driving,Basic
4633,Nursing,Intermediate
4634,First Aid,Basic
4634,Sewing,Intermediate
4635,Beauty Therapy,Intermediate
4635,Scaffolding,Basic
4636,Customer Service,Basic
4636,Teaching Assistance,Intermediate
4636,CCTV Monitoring,Advanced
4637,Driving,Advanced
4638,Tiling,Basic
4638,Medical Assistance,Basic
4638,Customer Service,Basic
4639,Elderly Care,Advanced
4640,Food Preparation,Advanced
4640,Makeup Artistry,Advanced
4641,Administrative Support,Basic
4641,Fishing,Basic
4641,Tailoring,Basic
4642,Housekeeping,Intermediate
4642,Teaching Assistance,Basic
4642,Data Entry,Advanced
4642,Front Desk Operations,Intermediate
4643,Accounting,Basic
4643,Heavy Vehicle Driving,Intermediate
4643,Painting,Basic
4644,Masonry,Advanced
4644,Concrete Mixing,Basic
4644,IT Skills,Intermediate
4645,Horticulture,Advanced
4645,Scaffolding,Advanced
4645,Barista Skills,Intermediate
4645,Welding,Basic
4646,Livestock Management,Intermediate
4646,Carpentry,Basic
4646,Sewing,Basic
4646,Cooking,Intermediate
4646,Horticulture,Basic
4647,Administrative Support,Advanced
4648,Bar Bending,Intermediate
4648,Welding,Intermediate
4648,Vehicle Maintenance,Intermediate
4649,Nursing,Basic
4650,Masonry,Advanced
4650,Front Desk Operations,Basic
4650,Hotel Housekeeping,Advanced
4651,Patient Care,Basic
4651,Customer Service,Advanced
4652,Makeup Artistry,Intermediate
4652,Electrical,Advanced
4652,Construction Supervision,Intermediate
4652,Housekeeping,Basic
4653,Administrative Support,Basic
4653,Data Entry,Intermediate
4653,Quality Inspection,Advanced
4654,Nursing,Intermediate
4655,Nursing,Intermediate
4656,Hotel Housekeeping,Intermediate
4656,Food Preparation,Intermediate
4656,Bar Bending,Basic
4656,Welding,Basic
4656,Heavy Vehicle Driving,Advanced
4657,Patient Care,Advanced
4657,Carpentry,Basic
4658,Facility Maintenance,Basic
4658,Beauty Therapy,Intermediate
4658,Shuttering Carpentry,Basic
4658,Livestock Management,Basic
4659,Nursing,Advanced
4660,Tailoring,Intermediate
4660,Bar Bending,Intermediate
4660,Painting,Basic
4661,First Aid,Intermediate
4661,Banquet Service,Advanced
4661,Bar Bending,Basic
4662,Nursing,Intermediate
4663,Horticulture,Basic
4663,Facility Maintenance,Intermediate
4663,Plumbing,Advanced
4664,Makeup Artistry,Advanced
4664,Hotel Housekeeping,Basic
4664,Horticulture,Advanced
4664,Scaffolding,Intermediate
4664,Driving,Advanced
4665,Retail Sales,Intermediate
4665,Cooking,Basic
4665,Childcare,Advanced
4665,IT Skills,Basic
4665,Bookkeeping,Basic
4666,Masonry,Intermediate
4666,Garment Quality Control,Intermediate
4667,Driving,Basic
4668,Medical Assistance,Intermediate
4668,Security Guarding,Intermediate
4668,Patient Care,Advanced
4668,Fishing,Advanced
4669,Nursing,Advanced
4670,Delivery Driving,Intermediate
4670,Concrete Mixing,Basic
4670,CCTV Monitoring,Basic
4670,Shuttering Carpentry,Intermediate
4670,Fishing,Basic
4671,Electrical,Basic
4672,Bar Bending,Basic
4673,Facility Maintenance,Advanced
4673,Childcare,Intermediate
4673,Farming,Advanced
4674,Bar Bending,Basic
4674,Home Cleaning,Intermediate
4674,Makeup Artistry,Intermediate
4675,Bar Bending,Advanced
4675,IT Skills,Basic
4675,Makeup Artistry,Advanced
4675,Masonry,Intermediate
4675,Tailoring,Basic
4676,Tiling,Intermediate
4677,Shuttering Carpentry,Advanced
4677,Elderly Care,Intermediate
4677,Hotel Housekeeping,Intermediate
4677,Livestock Management,Basic
4678,Electrical,Intermediate
4678,Packing,Basic
4678,Childcare,Advanced
4679,Scaffolding,Advanced
4679,Childcare,Intermediate
4680,Electrical,Advanced
4680,Cooking,Intermediate
4681,Childcare,Advanced
4681,Bookkeeping,Advanced
4681,Hotel Housekeeping,Advanced
4682,Beauty Therapy,Advanced
4683,Scaffolding,Basic
4683,IT Skills,Advanced
4683,Home Cleaning,Advanced
4683,Beauty Therapy,Advanced
4684,Sewing,Advanced
4685,IT Skills,Advanced
4685,Teaching Assistance,Advanced
4685,Retail Sales,Basic
4685,Forklift Operation,Advanced
4686,Livestock Management,Basic
4687,Hotel Housekeeping,Basic
4688,Serving,Advanced
4689,Quality Inspection,Advanced
4689,Vehicle Maintenance,Advanced
4689,Carpentry,Advanced
4690,Janitorial Skills,Intermediate
4691,Inventory Management,Advanced
4691,Logistics Coordination,Basic
4691,IT Skills,Intermediate
4692,Carpentry,Advanced
4692,Kitchen Assistance,Intermediate
4692,Inventory Management,Advanced
4692,Horticulture,Advanced
4693,Caregiving,Advanced
4693,Construction Supervision,Basic
4693,Serving,Advanced
4693,Kitchen Assistance,Intermediate
4693,Inventory Management,Intermediate
4694,Bar Bending,Advanced
4694,Textile Machine Operation,Advanced
4694,MS Office,Basic
4694,Health Aide,Intermediate
4694,Data Entry,Basic
4695,Shuttering Carpentry,Intermediate
4696,Security Guarding,Advanced
4696,Cooking,Intermediate
4696,Tailoring,Advanced
4696,Shuttering Carpentry,Basic
4697,Delivery Driving,Intermediate
4697,Sewing,Advanced
4697,Electrical,Intermediate
4698,Livestock Management,Basic
4698,Customer Service,Basic
4699,First Aid,Basic
4699,Barista Skills,Basic
4699,Tiling,Intermediate
4700,Livestock Management,Basic
4700,CCTV Monitoring,Advanced
