JobID,EmployerName,Country,EmploymentSector,JobTitle,PostedDate
4432,Gem Group,Saudi Arabia,Security Services,House Driver,2024-12-21
4433,Island Enterprises,Saudi Arabia,Garment & Apparel,Tailor,2024-04-09
4434,Apparel Group,Singapore,Agriculture & Fishery,Receptionist,2025-04-10
4435,Tech Group,Romania,Construction,Construction Helper,2024-12-12
4436,Sri Co,Qatar,Education & Training,Shuttering Carpenter,2023-10-30
4437,Tech Co,Romania,Healthcare & Nursing,Quality Control Inspector,2024-09-15
4438,Sri Plantations,Oman,Domestic Services,Cleaner,2024-11-27
4439,Tea Corp,Seychelles,IT & Professional Services,Security Guard,2024-04-21
4440,Construction Corp,Turkey,Facility Management,Cleaner,2024-02-05
4441,Apparel Pvt,Romania,Construction,Construction Supervisor,2025-06-29
4442,Hotel Inc,Maldives,Domestic Services,Construction Helper,2023-10-08
4443,Sri Co,United Arab Emirates,Construction,Construction Supervisor,2023-10-06
4444,Lanka Inc,United Arab Emirates,Healthcare & Nursing,Construction Helper,2024-10-06
4445,Tea Pvt,Saudi Arabia,Hospitality & Tourism,Administrative Assistant,2025-07-11
4446,Sri Group,Qatar,Manufacturing,Salesperson,2025-02-13
4447,Tea Inc,Qatar,Domestic Services,Barista,2024-07-11
4448,Tea Enterprises,Saudi Arabia,Healthcare & Nursing,Bar Bender,2024-12-23
4449,Construction Corp,Saudi Arabia,Domestic Services,Logistics Coordinator,2023-10-17
4450,Gem Solutions,Qatar,Hospitality & Tourism,Maintenance Worker,2025-03-14
4451,Tech Solutions,United Arab Emirates,Construction,Construction Helper,2023-12-01
4452,Construction Enterprises,Hong Kong,Domestic Services,Carpenter,2024-04-07
4453,Hotel Solutions,Turkey,Construction,Construction Supervisor,2023-12-06
4454,Construction Co,Saudi Arabia,Domestic Services,Forklift Operator,2023-12-08
4455,Gem Inc,Singapore,Hospitality & Tourism,Packing Worker,2025-05-06
4456,Island Pvt,Saudi Arabia,Construction,Construction Supervisor,2024-12-03
4457,Gem Solutions,Israel,Garment & Apparel,Maintenance Worker,2025-03-07
4458,Apparel Group,Serbia,Manufacturing,Waiter,2025-01-18
4459,Island Inc,United Arab Emirates,Domestic Services,Driver,2025-04-10
4460,Apparel Group,Saudi Arabia,Domestic Services,Accountant,2025-01-27
4461,Lanka Ltd,United Arab Emirates,Security Services,Construction Supervisor,2025-07-13
4462,Ceylon Corp,Kuwait,Garment & Apparel,Engineer,2025-04-10
4463,Ceylon Pvt,Saudi Arabia,Engineering & Technical,Janitor,2023-08-21
4464,Island Enterprises,Kuwait,Garment & Apparel,General Labourer,2024-11-24
4465,Sri Pvt,Saudi Arabia,Hospitality & Tourism,Housemaid,2024-07-26
4466,Lanka Inc,Qatar,Domestic Services,Forklift Operator,2023-08-31
4467,Tea Pvt,United Arab Emirates,Construction,Construction Helper,2025-03-05
4468,Tech Pvt,Maldives,Agriculture & Fishery,Tailor,2025-07-23
4469,Tech Co,Oman,Garment & Apparel,Chef,2025-05-01
4470,Gem Group,Maldives,Domestic Services,General Labourer,2024-05-24
4471,Apparel Pvt,United Arab Emirates,Construction,Construction Supervisor,2023-11-03
4472,Construction Inc,New Zealand,Security Services,Accountant,2024-07-20
4473,Apparel Group,Saudi Arabia,Logistics & Warehousing,Shuttering Carpenter,2023-10-17
4474,Tech Inc,Saudi Arabia,Engineering & Technical,Logistics Coordinator,2024-03-06
4475,Island Pvt,Maldives,Domestic Services,Cook,2025-06-04
4476,Sri Plantations,Israel,Security Services,Heavy Vehicle Operator,2024-10-29
4477,Sri Pvt,Cyprus,Hospitality & Tourism,Welder,2024-09-02
4478,Sri Inc,United Arab Emirates,Security Services,House Driver,2024-06-19
4479,Hotel Group,United Arab Emirates,Domestic Services,General Labourer,2024-07-16
4480,Hotel Group,Serbia,Construction,Construction Helper,2023-11-30
4481,Construction Enterprises,United Arab Emirates,Hospitality & Tourism,Delivery Driver,2024-02-21
4482,Lanka Pvt,Saudi Arabia,Domestic Services,Fishery Worker,2025-04-04
4483,Sri Group,United Arab Emirates,Hospitality & Tourism,Housemaid,2024-03-25
4484,Sri Corp,Cyprus,Logistics & Warehousing,Heavy Vehicle Operator,2023-12-19
4485,Tea Ltd,Israel,Retail & Sales,Kitchen Helper,2024-10-06
4486,Construction Pvt,Malaysia,Construction,Construction Supervisor,2025-01-31
4487,Tech Ltd,United Arab Emirates,Hospitality & Tourism,Driver,2024-11-21
4488,Sri Enterprises,Qatar,Driving & Transportation,Kitchen Helper,2025-06-24
4489,Sri Ltd,Lebanon,Hospitality & Tourism,Technician,2025-03-16
4490,Tea Co,Russia,Garment & Apparel,Welder,2025-05-01
4491,Tea Enterprises,Qatar,Domestic Services,Shuttering Carpenter,2024-01-24
4492,Sri Co,Saudi Arabia,Healthcare & Nursing,Electrician,2025-08-19
4493,Hotel Ltd,Saudi Arabia,Security Services,Packing Worker,2023-10-09
4494,Construction Pvt,Oman,Construction,Construction Supervisor,2025-04-28
4495,Ceylon Solutions,Lebanon,Garment & Apparel,Nurse,2025-03-15
4496,Construction Corp,Qatar,Security Services,Salesperson,2025-02-22
4497,Sri Ltd,Saudi Arabia,Domestic Services,Beautician,2025-01-09
4498,Gem Solutions,Qatar,Cleaning Services,Mason,2025-08-04
4499,Hotel Solutions,Cyprus,Construction,Construction Supervisor,2024-05-04
4500,Ceylon Enterprises,Kuwait,Garment & Apparel,Cook,2025-07-05
4501,Ceylon Corp,Saudi Arabia,Garment & Apparel,Forklift Operator,2025-02-09
4502,Ceylon Plantations,Kuwait,Driving & Transportation,Waiter,2024-04-18
4503,Apparel Pvt,Maldives,Hospitality & Tourism,Cook,2024-03-27
4504,Tea Ltd,Kuwait,Facility Management,Security Guard,2023-10-12
4505,Island Pvt,Kuwait,Hospitality & Tourism,Cleaner,2024-10-01
4506,Ceylon Ltd,Qatar,Domestic Services,Delivery Driver,2025-07-27
4507,Tea Group,Saudi Arabia,Healthcare & Nursing,Carpenter,2025-02-23
4508,Tech Pvt,Qatar,Garment & Apparel,Warehouse Worker,2023-12-04
4509,Island Enterprises,Maldives,Healthcare & Nursing,Plumber,2024-11-13
4510,Sri Inc,Qatar,Hospitality & Tourism,Cleaner,2025-05-06
4511,Construction Enterprises,Singapore,Healthcare & Nursing,Housemaid,2025-07-01
4512,Gem Group,Saudi Arabia,Hospitality & Tourism,Welder,2024-03-02
4513,Construction Plantations,United Arab Emirates,Security Services,Hairdresser,2024-05-11
4514,Island Co,Qatar,Healthcare & Nursing,House Driver,2024-05-13
4515,Tea Inc,Jordan,Construction,Construction Helper,2024-12-20
4516,Tech Plantations,South Korea,Hospitality & Tourism,House Driver,2025-06-01
4517,Ceylon Co,United Arab Emirates,Agriculture & Fishery,Hairdresser,2024-08-23
4518,Sri Plantations,Kuwait,Hospitality & Tourism,Machine Operator,2023-08-29
4519,Lanka Solutions,Qatar,Domestic Services,Cleaner,2025-04-07
4520,Hotel Corp,Saudi Arabia,Hospitality & Tourism,Engineer,2025-07-28
4521,Gem Pvt,Qatar,Garment & Apparel,Sewing Machine Operator,2024-11-04
4522,Gem Pvt,Lebanon,Hospitality & Tourism,Cook,2024-08-06
4523,Tech Co,Saudi Arabia,Cleaning Services,Carpenter,2024-04-29
4524,Island Solutions,Qatar,Manufacturing,Domestic Worker,2024-04-23
4525,Tech Ltd,Bahrain,Domestic Services,Engineer,2024-12-13
4526,Island Plantations,Saudi Arabia,Construction,Construction Helper,2025-04-21
4527,Gem Solutions,Saudi Arabia,Construction,Construction Supervisor,2024-07-21
4528,Lanka Co,United Arab Emirates,Construction,Construction Helper,2024-12-30
4529,Ceylon Corp,Sri Lanka,Healthcare & Nursing,Carpenter,2023-10-19
4530,Apparel Corp,Qatar,Hospitality & Tourism,Construction Supervisor,2024-10-04
4531,Construction Inc,Qatar,Construction,Construction Supervisor,2025-02-24
4532,Lanka Corp,United Arab Emirates,Manufacturing,House Driver,2024-03-22
4533,Lanka Solutions,Saudi Arabia,Domestic Services,Factory Worker,2023-10-05
4534,Hotel Group,Kuwait,Garment & Apparel,Packing Worker,2025-06-20
4535,Tech Plantations,Qatar,Construction,Construction Supervisor,2025-07-11
4536,Apparel Co,Saudi Arabia,Construction,Construction Helper,2024-02-13
4537,Island Corp,Kuwait,Healthcare & Nursing,Kitchen Helper,2024-06-27
4538,Sri Plantations,Kuwait,Manufacturing,Caregiver,2025-07-19
4539,Apparel Ltd,United Kingdom,Domestic Services,Electrician,2025-05-27
4540,Island Inc,United Arab Emirates,Hospitality & Tourism,Janitor,2024-12-16
4541,Lanka Solutions,Oman,Security Services,Nurse,2025-05-25
4542,Lanka Pvt,Qatar,Domestic Services,General Labourer,2025-03-11
4543,Tech Co,Oman,Hospitality & Tourism,Receptionist,2025-03-03
4544,Gem Corp,Saudi Arabia,Retail & Sales,Technician,2024-06-21
4545,Construction Solutions,United Arab Emirates,Hospitality & Tourism,Logistics Coordinator,2024-02-09
4546,Tea Solutions,Oman,Manufacturing,Machine Operator,2024-04-24
4547,Ceylon Group,Saudi Arabia,Garment & Apparel,Gardener,2024-01-21
4548,Gem Corp,Qatar,Healthcare & Nursing,Beautician,2025-01-18
4549,Ceylon Ltd,Canada,Domestic Services,Barista,2024-07-12
4550,Island Enterprises,Kuwait,Domestic Services,Domestic Worker,2024-07-04
4551,Hotel Corp,Qatar,Construction,Construction Helper,2024-06-13
4552,Hotel Plantations,Saudi Arabia,Healthcare & Nursing,Mason,2025-02-02
4553,Apparel Inc,Saudi Arabia,Garment & Apparel,Security Guard,2025-06-10
4554,Tech Inc,South Korea,Hospitality & Tourism,Driver,2025-04-09
4555,Construction Pvt,Saudi Arabia,Construction,Construction Helper,2024-04-27
4556,Tech Co,Turkey,Healthcare & Nursing,Receptionist,2024-09-04
4557,Ceylon Inc,Saudi Arabia,Facility Management,Construction Supervisor,2024-01-02
4558,Tea Co,Qatar,Garment & Apparel,Forklift Operator,2024-01-30
4559,Hotel Enterprises,Saudi Arabia,Hospitality & Tourism,Housemaid,2025-08-03
4560,Lanka Pvt,Canada,Domestic Services,Administrative Assistant,2023-11-28
4561,Hotel Ltd,Saudi Arabia,Manufacturing,Welder,2025-08-18
4562,Lanka Inc,Saudi Arabia,Garment & Apparel,Plumber,2024-06-30
4563,Apparel Pvt,Singapore,Construction,Construction Helper,2025-02-25
4564,Ceylon Enterprises,Kuwait,Domestic Services,Beautician,2024-06-14
4565,Gem Plantations,Saudi Arabia,Hospitality & Tourism,Gardener,2025-05-01
4566,Ceylon Plantations,Malaysia,Domestic Services,Receptionist,2025-07-18
4567,Sri Inc,Qatar,Hospitality & Tourism,Cook,2023-09-01
4568,Tech Plantations,Russia,Hospitality & Tourism,Sewing Machine Operator,2023-10-31
4569,Apparel Pvt,Saudi Arabia,Agriculture & Fishery,Receptionist,2023-12-20
4570,Hotel Pvt,United Kingdom,Domestic Services,Forklift Operator,2024-06-05
4571,Lanka Solutions,Qatar,Domestic Services,Beautician,2024-06-15
4572,Apparel Group,Australia,Education & Training,Tailor,2024-10-08
4573,Ceylon Solutions,Kuwait,Construction,Construction Supervisor,2024-09-01
4574,Construction Plantations,Qatar,Agriculture & Fishery,Delivery Driver,2023-12-06
4575,Island Solutions,Qatar,Manufacturing,Plumber,2023-09-20
4576,Construction Ltd,Qatar,Security Services,Plumber,2024-07-31
4577,Tech Inc,Serbia,Healthcare & Nursing,Security Guard,2024-01-17
4578,Construction Ltd,Bahrain,Manufacturing,Heavy Vehicle Operator,2025-06-16
4579,Ceylon Ltd,Kuwait,Construction,Construction Helper,2023-09-14
4580,Construction Pvt,Saudi Arabia,Construction,Construction Helper,2023-10-13
4581,Construction Enterprises,Saudi Arabia,Hospitality & Tourism,Accountant,2025-07-18
4582,Hotel Group,Oman,Hospitality & Tourism,Salesperson,2024-06-13
4583,Sri Plantations,United Arab Emirates,Engineering & Technical,Chef,2023-10-10
4584,Construction Solutions,United Arab Emirates,Engineering & Technical,Machine Operator,2024-07-10
4585,Lanka Pvt,Romania,Domestic Services,Janitor,2025-01-24
4586,Construction Inc,United Arab Emirates,Healthcare & Nursing,Maintenance Worker,2024-08-11
4587,Gem Pvt,Kuwait,Domestic Services,Teacher Assistant,2025-02-15
4588,Lanka Co,United Arab Emirates,Garment & Apparel,Room Attendant,2024-05-14
4589,Island Corp,South Korea,Hospitality & Tourism,Administrative Assistant,2025-02-01
4590,Lanka Inc,United Arab Emirates,Domestic Services,Domestic Worker,2024-09-23
4591,Apparel Pvt,Kuwait,IT & Professional Services,Teacher Assistant,2024-03-30
4592,Ceylon Group,Hong Kong,Construction,Construction Helper,2024-05-24
4593,Ceylon Plantations,Maldives,Construction,Construction Supervisor,2023-10-27
4594,Lanka Group,Qatar,Education & Training,Maintenance Worker,2024-04-13
4595,Apparel Corp,Hong Kong,Healthcare & Nursing,Delivery Driver,2024-08-25
4596,Tech Co,United Arab Emirates,Security Services,Technician,2024-04-08
4597,Construction Corp,Jordan,Garment & Apparel,Bar Bender,2025-04-06
4598,Lanka Ltd,United Kingdom,Construction,Construction Helper,2024-07-14
4599,Tech Corp,Kuwait,Beauty & Personal Care,Electrician,2023-12-26
4600,Island Solutions,Kuwait,Security Services,Cleaner,2023-12-27
4601,Hotel Group,South Korea,Education & Training,Caregiver,2024-12-12
4602,Tea Inc,Maldives,Domestic Services,Security Guard,2025-03-18
4603,Island Group,Qatar,Hospitality & Tourism,Packing Worker,2024-04-05
4604,Island Enterprises,Saudi Arabia,Facility Management,Housemaid,2025-07-19
4605,Gem Plantations,Saudi Arabia,Healthcare & Nursing,Barista,2024-07-12
4606,Hotel Inc,Qatar,Domestic Services,Delivery Driver,2024-12-27
4607,Island Plantations,United Kingdom,Domestic Services,Engineer,2025-05-24
4608,Sri Corp,Saudi Arabia,Security Services,Mason,2023-10-15
4609,Hotel Plantations,Oman,Garment & Apparel,Shuttering Carpenter,2024-06-24
4610,Hotel Solutions,United Arab Emirates,Hospitality & Tourism,Construction Helper,2024-11-22
4611,Hotel Group,Qatar,Healthcare & Nursing,Room Attendant,2023-12-30
4612,Tech Corp,Saudi Arabia,Domestic Services,Mason,2023-10-25
4613,Island Solutions,Qatar,Construction,Construction Helper,2025-05-04
4614,Hotel Inc,Saudi Arabia,Garment & Apparel,Hotel Housekeeper,2024-01-15
4615,Tech Ltd,Saudi Arabia,Retail & Sales,Electrician,2025-02-07
4616,Ceylon Enterprises,Saudi Arabia,Construction,Construction Supervisor,2024-01-22
4617,Construction Corp,Kuwait,Construction,Construction Helper,2024-11-14
4618,Tech Plantations,Malaysia,Domestic Services,Security Guard,2025-02-23
4619,Construction Solutions,Saudi Arabia,Construction,Construction Helper,2024-03-22
4620,Apparel Corp,Serbia,Construction,Construction Supervisor,2023-09-19
4621,Apparel Ltd,Israel,Garment & Apparel,Gardener,2023-09-05
4622,Construction Plantations,Jordan,Cleaning Services,Fishery Worker,2025-04-04
4623,Apparel Enterprises,Qatar,Garment & Apparel,Security Guard,2025-08-20
4624,Lanka Plantations,Cyprus,Domestic Services,Mason,2024-09-30
4625,Tea Enterprises,Qatar,Manufacturing,Carpenter,2023-10-29
4626,Apparel Enterprises,Kuwait,Manufacturing,Salesperson,2023-08-23
4627,Gem Solutions,Singapore,Construction,Construction Helper,2023-10-08
4628,Tech Corp,South Korea,Manufacturing,Hotel Housekeeper,2024-10-07
4629,Lanka Corp,Cyprus,Domestic Services,Hairdresser,2024-06-08
4630,Gem Corp,Saudi Arabia,Garment & Apparel,Heavy Vehicle Operator,2023-09-08
4631,Apparel Co,Hong Kong,Hospitality & Tourism,Construction Supervisor,2025-07-01
4632,Sri Pvt,Hong Kong,Domestic Services,Factory Worker,2025-07-26
4633,Sri Solutions,Maldives,Construction,Construction Supervisor,2024-03-17
4634,Ceylon Pvt,Japan,Hospitality & Tourism,Heavy Vehicle Operator,2024-10-04
4635,Construction Plantations,Russia,Engineering & Technical,Mason,2025-06-12
4636,Tech Corp,Qatar,Manufacturing,Logistics Coordinator,2024-06-11
4637,Tea Pvt,United Arab Emirates,Driving & Transportation,Logistics Coordinator,2024-02-02
4638,Lanka Ltd,Jordan,Domestic Services,Driver,2024-06-20
4639,Hotel Co,Singapore,Construction,Construction Supervisor,2023-12-29
4640,Construction Plantations,Maldives,Hospitality & Tourism,Cook,2024-04-20
4641,Gem Plantations,Saudi Arabia,Education & Training,Forklift Operator,2024-06-28
4642,Ceylon Plantations,Saudi Arabia,Domestic Services,Warehouse Worker,2024-06-28
4643,Ceylon Enterprises,Saudi Arabia,Facility Management,Warehouse Worker,2024-05-02
4644,Apparel Co,Qatar,Manufacturing,Bar Bender,2023-11-20
4645,Construction Group,Jordan,Garment & Apparel,Quality Control Inspector,2023-12-08
4646,Hotel Group,United Arab Emirates,Construction,Construction Supervisor,2025-08-19
4647,Sri Solutions,Maldives,Security Services,Barista,2024-11-24
4648,Ceylon Co,Kuwait,Domestic Services,Shuttering Carpenter,2024-01-24
4649,Gem Co,Seychelles,Domestic Services,Nursing Assistant,2024-10-14
4650,Island Solutions,New Zealand,Construction,Construction Helper,2024-11-05
4651,Construction Pvt,United Arab Emirates,Garment & Apparel,Barista,2024-07-17
4652,Island Enterprises,Lebanon,Construction,Construction Helper,2024-04-02
4653,Sri Solutions,Maldives,Hospitality & Tourism,Kitchen Helper,2024-04-27
4654,Construction Pvt,Qatar,Healthcare & Nursing,Receptionist,2024-08-13
4655,Gem Inc,Singapore,Healthcare & Nursing,Cleaner,2024-04-17
4656,Tech Pvt,Qatar,Manufacturing,Machine Operator,2024-04-06
4657,Tea Inc,Saudi Arabia,Manufacturing,Hotel Housekeeper,2023-11-04
4658,Tech Co,Qatar,Construction,Construction Helper,2024-02-03
4659,Apparel Pvt,Kuwait,Healthcare & Nursing,Kitchen Helper,2024-02-10
4660,Sri Group,Australia,Domestic Services,Caregiver,2025-07-18
4661,Ceylon Pvt,Saudi Arabia,Domestic Services,Beautician,2023-12-25
4662,Ceylon Enterprises,Qatar,Hospitality & Tourism,Nursing Assistant,2025-02-26
4663,Tea Enterprises,New Zealand,Garment & Apparel,Logistics Coordinator,2024-03-06
4664,Lanka Co,Qatar,Domestic Services,Construction Helper,2025-08-14
4665,Apparel Inc,Cyprus,Garment & Apparel,Cook,2025-04-05
4666,Hotel Pvt,Kuwait,Hospitality & Tourism,Mason,2024-11-09
4667,Sri Group,Qatar,Engineering & Technical,Security Guard,2025-02-08
4668,Tea Group,Saudi Arabia,Garment & Apparel,Carpenter,2024-04-01
4669,Apparel Enterprises,Kuwait,Healthcare & Nursing,Hotel Housekeeper,2025-08-07
4670,Lanka Inc,Cyprus,Garment & Apparel,Beautician,2025-03-12
4671,Tech Corp,Saudi Arabia,Hospitality & Tourism,Fishery Worker,2024-10-26
4672,Apparel Co,Kuwait,Education & Training,Hairdresser,2025-07-12
4673,Island Pvt,Kuwait,Garment & Apparel,Hairdresser,2024-02-28
4674,Tea Co,Saudi Arabia,Retail & Sales,Security Guard,2025-06-01
4675,Hotel Co,Kuwait,Security Services,Cleaner,2024-11-09
4676,Ceylon Solutions,Cyprus,Domestic Services,Construction Supervisor,2025-07-21
4677,Lanka Co,United Arab Emirates,Hospitality & Tourism,Waiter,2024-10-17
4678,Tech Plantations,Kuwait,Hospitality & Tourism,Mason,2025-03-25
4679,Lanka Pvt,Bahrain,Construction,Construction Helper,2024-03-09
4680,Hotel Enterprises,Qatar,Construction,Construction Supervisor,2024-04-17
4681,Apparel Co,United Kingdom,Garment & Apparel,Engineer,2024-07-29
4682,Hotel Inc,Qatar,IT & Professional Services,Carpenter,2024-11-04
4683,Lanka Inc,Qatar,Security Services,Cook,2024-01-20
4684,Sri Corp,Cyprus,Domestic Services,Sewing Machine Operator,2024-09-07
4685,Ceylon Solutions,United Kingdom,Domestic Services,Electrician,2025-06-02
4686,Hotel Ltd,United Arab Emirates,Engineering & Technical,Machine Operator,2023-10-28
4687,Hotel Plantations,Singapore,Hospitality & Tourism,Hotel Housekeeper,2024-09-21
4688,Sri Solutions,Qatar,Construction,Construction Helper,2024-02-21
4689,Island Group,Saudi Arabia,Manufacturing,Delivery Driver,2024-08-25
4690,Ceylon Solutions,Qatar,Domestic Services,Bar Bender,2024-03-06
4691,Island Group,Jordan,Domestic Services,Carpenter,2023-12-11
4692,Construction Enterprises,Qatar,Domestic Services,Salesperson,2025-06-22
4693,Sri Ltd,United Arab Emirates,Domestic Services,Forklift Operator,2025-01-08
4694,Tea Co,Qatar,Domestic Services,Tailor,2025-05-12
4695,Ceylon Inc,Saudi Arabia,Construction,Construction Helper,2025-07-16
