PersonalID,ExamName,Year,Subject1,Result1,Subject2,Result2,Subject3,Result3,Subject4,Result4,Subject5,Result5,Subject6,Result6,Subject7,Result7,Subject8,Result8,Subject9,Result9,Subject10,Result10
7518,OLevel,2011,Music,B,History,F,Mathematics,S,IT,S,Sinhala,S,Art,B,Geography,F,Commerce,F,Tamil,B,,
7519,OLevel,1983,History,W,Geography,C,Art,W,IT,C,Mathematics,F,Commerce,B,Tamil,B,,,,,,
7520,OLevel,1993,Tamil,A,History,F,Art,W,Sinhala,B,IT,B,Science,W,Commerce,B,,,,,,
7521,OLevel,1984,English,W,Music,B,Sinhala,S,Science,C,History,F,Tamil,A,,,,,,,,
7522,OLevel,1999,English,F,Tamil,B,Sinhala,W,Geography,C,IT,C,History,C,Science,F,Art,S,,,,
7523,OLevel,1999,English,B,Mathematics,B,Tamil,A,Geography,S,Sinhala,A,IT,W,Music,B,History,C,Science,B,Art,C
7524,OLevel,2006,Art,W,Geography,A,History,S,Sinhala,W,Tamil,B,Commerce,S,Music,A,Mathematics,F,English,A,,
7527,OLevel,1984,History,A,Music,C,Science,S,Art,F,Commerce,S,Mathematics,W,,,,,,,,
7528,OLevel,2017,History,S,Mathematics,W,Art,F,Science,W,Commerce,S,Sinhala,S,Music,C,Tamil,S,Geography,C,,
7529,OLevel,2025,IT,W,Mathematics,W,Sinhala,B,Art,A,Geography,S,Music,W,,,,,,,,
7531,OLevel,2016,History,C,Tamil,W,Sinhala,B,Mathematics,S,Commerce,A,Geography,B,,,,,,,,
7532,OLevel,1990,Tamil,W,Science,A,IT,B,English,C,Music,F,Commerce,C,Sinhala,A,Geography,F,Art,W,,
7533,OLevel,1995,Music,S,Geography,S,History,F,Commerce,B,English,B,Art,W,Sinhala,B,,,,,,
7534,OLevel,2018,Music,C,Art,B,Commerce,C,Mathematics,F,Geography,F,Sinhala,F,Tamil,B,,,,,,
7535,OLevel,1996,Geography,F,IT,W,Commerce,A,Tamil,F,Sinhala,F,Art,S,History,S,Science,F,Mathematics,C,,
7536,OLevel,1990,Tamil,B,IT,A,Art,F,Science,S,Commerce,B,Mathematics,B,History,W,Music,S,English,C,,
7537,OLevel,1984,Commerce,F,Art,W,Geography,B,English,A,Science,A,Tamil,B,History,A,Music,A,,,,
7538,OLevel,1999,Science,B,Mathematics,S,Tamil,C,Commerce,A,History,C,Geography,F,Music,S,Sinhala,W,IT,C,,
7539,OLevel,2003,IT,C,Commerce,S,Sinhala,F,Mathematics,B,Music,S,Art,S,History,W,,,,,,
7540,OLevel,1997,Art,C,IT,S,Tamil,B,History,F,Commerce,A,English,S,Geography,C,Mathematics,C,Sinhala,B,Music,W
7541,OLevel,2016,Commerce,B,Geography,F,IT,B,Science,B,Mathematics,A,English,A,Music,B,,,,,,
7542,OLevel,2019,Sinhala,S,English,A,Science,A,Mathematics,F,History,C,IT,W,Music,W,Tamil,F,Geography,S,Commerce,A
7543,OLevel,2002,Music,B,English,A,Tamil,W,Commerce,F,History,A,Mathematics,B,,,,,,,,
7545,OLevel,1993,Mathematics,F,Art,B,Music,F,History,F,Commerce,B,IT,F,English,S,,,,,,
7548,OLevel,2019,Art,W,Commerce,W,IT,B,Sinhala,W,English,S,Geography,B,Tamil,S,History,F,Science,A,Mathematics,B
7551,OLevel,1993,Music,C,English,S,Commerce,A,History,C,IT,S,Tamil,B,,,,,,,,
7552,OLevel,2004,Sinhala,A,IT,F,History,C,English,C,Geography,C,Tamil,F,Science,C,Mathematics,S,Art,S,,
7553,OLevel,1988,Science,A,History,B,IT,B,English,W,Art,S,Mathematics,C,Music,W,Geography,W,Sinhala,W,Commerce,C
7554,OLevel,1989,Science,B,Music,W,English,F,Mathematics,F,Art,A,Commerce,W,,,,,,,,
7555,OLevel,2022,Sinhala,F,English,W,Geography,S,Science,A,Mathematics,W,Tamil,A,Commerce,C,Music,W,,,,
7556,OLevel,1980,Mathematics,A,Tamil,B,History,C,Music,C,IT,S,Science,B,Sinhala,B,Art,A,,,,
7557,OLevel,2019,Music,W,History,W,Science,B,Geography,F,Mathematics,A,Commerce,S,Tamil,F,Sinhala,A,Art,A,,
7558,OLevel,1995,Music,A,Science,B,English,F,Commerce,W,Sinhala,C,IT,F,Mathematics,S,Art,F,,,,
7559,OLevel,2017,Sinhala,S,IT,A,Art,S,Geography,B,Music,S,English,F,History,C,Mathematics,W,Commerce,S,Science,F
7560,OLevel,1982,Commerce,B,Geography,F,Art,S,Sinhala,S,Mathematics,B,History,B,Tamil,A,Music,S,Science,C,English,W
7561,OLevel,2013,IT,W,Tamil,W,Commerce,A,History,C,Music,S,Sinhala,B,Geography,W,,,,,,
7563,OLevel,2019,Mathematics,C,Music,F,English,F,Sinhala,S,Art,S,IT,W,,,,,,,,
7564,OLevel,1980,Music,W,History,W,Commerce,A,Art,C,Science,A,English,C,Geography,F,Tamil,W,Mathematics,A,IT,S
7565,OLevel,2010,Commerce,S,Science,F,History,W,Mathematics,B,English,F,Geography,B,Art,B,Sinhala,A,Tamil,F,,
7567,OLevel,2012,Geography,C,Mathematics,B,Art,B,IT,A,Sinhala,A,English,S,Tamil,W,Music,S,Science,B,,
7569,OLevel,2015,Commerce,A,Tamil,W,Mathematics,S,Geography,F,Sinhala,A,Art,C,,,,,,,,
7570,OLevel,1999,Tamil,C,Geography,C,Music,F,Mathematics,A,Commerce,A,Art,C,English,A,,,,,,
7571,OLevel,2021,Geography,B,Sinhala,W,Science,S,History,B,Music,C,Commerce,B,English,W,Mathematics,A,Art,C,,
7572,OLevel,2010,Mathematics,W,History,C,Geography,B,English,F,Commerce,F,Tamil,B,Sinhala,F,,,,,,
7573,OLevel,2006,History,B,English,A,Art,S,Geography,F,Commerce,A,Sinhala,F,Music,F,,,,,,
7574,OLevel,2000,English,S,Art,A,Commerce,W,Science,W,IT,S,Sinhala,A,Tamil,W,,,,,,
7576,OLevel,1983,Science,B,English,C,Music,W,Art,S,Sinhala,B,History,S,Commerce,B,Mathematics,S,Tamil,W,IT,B
7577,OLevel,1987,Mathematics,A,Science,C,Sinhala,C,Commerce,C,Music,F,Tamil,F,English,S,,,,,,
7578,OLevel,2001,Science,W,Art,C,History,B,IT,A,English,A,Mathematics,F,,,,,,,,
7579,OLevel,1996,Music,C,Science,A,Geography,S,IT,C,Commerce,F,Sinhala,C,Mathematics,B,Art,B,History,W,English,A
7580,OLevel,2016,Mathematics,C,Science,S,Geography,B,English,W,Music,A,Tamil,S,Commerce,C,Sinhala,W,,,,
7581,OLevel,1980,English,S,Mathematics,B,Commerce,F,Tamil,A,Music,S,Science,A,Geography,F,IT,F,Sinhala,C,,
7582,OLevel,2021,Science,W,IT,F,Music,A,Geography,B,Art,F,English,B,Mathematics,W,,,,,,
7583,OLevel,2011,Art,C,Geography,B,Music,C,Sinhala,W,Mathematics,B,Science,W,,,,,,,,
7585,OLevel,2004,Mathematics,S,IT,S,English,A,Commerce,F,History,C,Tamil,C,Sinhala,F,,,,,,
7586,OLevel,1981,Sinhala,C,Mathematics,S,Art,S,English,F,Tamil,C,IT,W,Science,F,Commerce,W,Music,F,,
7587,OLevel,1986,Geography,F,Art,C,Music,B,Mathematics,W,IT,C,History,B,Science,S,Tamil,B,,,,
7588,OLevel,2006,Art,C,English,F,Music,B,Mathematics,F,Sinhala,C,Commerce,B,Tamil,C,History,F,Geography,C,IT,C
7589,OLevel,1989,History,B,Mathematics,A,English,W,Music,B,Tamil,B,Art,B,Commerce,S,,,,,,
7590,OLevel,2025,Music,A,Science,S,Tamil,W,Mathematics,W,Sinhala,W,Art,S,IT,A,Geography,B,History,F,Commerce,F
7591,OLevel,1985,Geography,A,IT,S,Science,W,Mathematics,W,History,C,Sinhala,A,Music,C,English,B,Tamil,F,Commerce,W
7592,OLevel,2002,Mathematics,B,Music,F,Geography,S,English,B,Commerce,F,Sinhala,W,,,,,,,,
7593,OLevel,1994,IT,W,Art,A,Commerce,B,Geography,F,Tamil,B,Mathematics,F,Sinhala,B,Science,F,History,C,,
7594,OLevel,1985,Art,F,English,F,IT,S,Music,F,Tamil,B,Geography,W,Sinhala,F,History,F,Mathematics,S,Commerce,S
7595,OLevel,2006,Art,C,English,S,Science,C,Music,C,Sinhala,B,Geography,W,Mathematics,B,History,B,Commerce,W,IT,F
7596,OLevel,1998,IT,C,Science,A,Music,S,Tamil,W,English,S,Commerce,B,History,C,,,,,,
7597,OLevel,2010,Mathematics,W,Music,F,Commerce,A,Geography,S,English,W,Art,C,,,,,,,,
7598,OLevel,1982,English,S,Sinhala,F,Art,C,Mathematics,W,Tamil,A,History,W,Music,W,IT,S,Commerce,F,Geography,B
7599,OLevel,2005,Art,W,Commerce,C,History,B,Geography,F,Music,B,English,B,IT,W,Mathematics,C,Tamil,W,Sinhala,W
7600,OLevel,2003,English,W,IT,A,Commerce,S,Art,W,Geography,F,Science,F,Music,C,Tamil,A,Mathematics,W,History,A
7601,OLevel,1984,Sinhala,B,History,C,English,B,Art,F,Commerce,W,Science,F,Tamil,W,Mathematics,W,IT,B,,
7603,OLevel,2011,History,B,Art,W,Commerce,F,English,F,Sinhala,W,Mathematics,S,IT,F,Science,W,,,,
7606,OLevel,1999,Commerce,W,Science,A,IT,W,Geography,F,Art,S,Music,C,English,F,History,B,,,,
7607,OLevel,2013,Mathematics,S,Art,B,English,S,IT,A,Geography,S,Sinhala,A,,,,,,,,
7608,OLevel,1992,Geography,W,Tamil,C,Sinhala,F,Art,S,Music,B,Science,W,Mathematics,B,,,,,,
7609,OLevel,1980,English,W,Mathematics,C,History,F,IT,A,Sinhala,C,Science,S,Geography,S,Tamil,F,,,,
7610,OLevel,2003,Mathematics,W,Commerce,W,History,W,Tamil,B,Music,B,English,F,Sinhala,C,IT,C,Art,S,Science,B
7611,OLevel,2016,Mathematics,C,Art,F,Geography,A,English,B,Commerce,B,Music,S,Science,B,,,,,,
7613,OLevel,1982,Geography,S,Art,B,English,F,Music,W,IT,S,Tamil,W,History,F,Science,C,,,,
7614,OLevel,2009,English,S,IT,F,Music,A,Geography,S,Sinhala,F,Tamil,W,Science,A,Commerce,B,History,W,Mathematics,C
7615,OLevel,1986,Sinhala,B,Geography,B,History,F,Music,F,English,W,Tamil,A,Mathematics,B,,,,,,
7616,OLevel,1996,History,S,English,W,Commerce,C,Mathematics,A,Art,F,Sinhala,F,Geography,F,Music,C,IT,B,Tamil,S
7617,OLevel,2016,IT,B,Mathematics,A,English,A,Art,W,History,W,Commerce,B,Music,S,,,,,,
7618,OLevel,2019,Geography,C,Science,C,Commerce,C,Music,A,History,W,IT,A,Sinhala,A,Art,B,English,S,Mathematics,F
7619,OLevel,1980,Tamil,F,IT,A,History,B,Science,S,English,W,Sinhala,C,Commerce,F,Music,S,Mathematics,C,,
7620,OLevel,1996,Sinhala,A,Mathematics,W,Art,F,Tamil,S,Science,W,English,B,IT,C,History,C,Geography,C,Commerce,W
7621,OLevel,2001,Commerce,A,Mathematics,F,Sinhala,F,Tamil,B,History,C,English,C,Art,A,Music,B,Science,C,Geography,W
7622,OLevel,2025,History,A,Art,C,Music,C,Sinhala,C,Geography,A,Mathematics,A,English,W,Commerce,B,,,,
7623,OLevel,2019,Science,C,Tamil,W,Art,A,Music,B,History,W,Mathematics,C,English,W,,,,,,
7624,OLevel,2021,Sinhala,A,Commerce,F,Art,A,IT,C,Science,S,Geography,C,History,C,Tamil,S,,,,
7625,OLevel,2023,History,W,Geography,C,Sinhala,F,IT,A,Commerce,C,Tamil,C,,,,,,,,
7626,OLevel,2002,Mathematics,B,Tamil,F,Commerce,F,Sinhala,C,English,F,History,B,,,,,,,,
7627,OLevel,1994,Music,C,IT,B,Sinhala,B,Geography,B,History,W,Science,S,Art,A,,,,,,
7628,OLevel,2010,Mathematics,W,History,B,Sinhala,W,Geography,B,IT,S,English,B,Art,A,Science,B,Tamil,F,Music,C
7629,OLevel,2025,IT,C,History,B,Science,B,Geography,A,Art,C,English,F,Tamil,S,Music,B,Sinhala,S,Mathematics,C
7630,OLevel,2012,Mathematics,B,Music,B,IT,F,Art,A,English,A,Commerce,W,Science,A,,,,,,
7631,OLevel,2004,Art,W,Geography,C,Tamil,F,History,A,Music,B,Commerce,W,English,A,IT,C,,,,
7632,OLevel,2013,Mathematics,C,Tamil,A,Commerce,A,Science,C,Art,C,Sinhala,W,IT,S,,,,,,
7634,OLevel,1993,Music,S,Sinhala,W,IT,B,Science,B,Tamil,W,History,F,English,A,Commerce,F,,,,
7636,OLevel,1999,English,C,Art,A,Sinhala,B,Geography,B,Tamil,S,Science,C,History,W,,,,,,
7637,OLevel,1987,Music,F,Tamil,C,Sinhala,A,English,A,Mathematics,S,Geography,F,Science,W,IT,A,Art,C,Commerce,W
7638,OLevel,2008,Music,B,Tamil,C,History,S,Geography,B,IT,C,Commerce,W,English,B,Art,A,Mathematics,B,,
7640,OLevel,2025,History,C,Mathematics,C,Music,S,Art,A,IT,A,Geography,F,Commerce,S,Science,B,Sinhala,B,Tamil,C
7641,OLevel,1982,Art,A,Tamil,B,Science,A,Commerce,S,English,W,Sinhala,S,Music,F,Geography,W,Mathematics,C,,
7642,OLevel,2023,Geography,S,Science,B,Tamil,F,History,A,Music,C,Sinhala,S,,,,,,,,
7643,OLevel,1984,Geography,B,Tamil,W,Commerce,W,Science,B,Sinhala,A,Mathematics,F,IT,W,History,F,English,A,Music,W
7646,OLevel,2006,Music,F,Sinhala,F,Science,F,IT,F,Mathematics,S,Geography,A,History,A,English,F,Commerce,B,,
7648,OLevel,1997,History,B,English,F,Science,F,IT,W,Tamil,W,Music,C,Geography,F,Art,W,,,,
7651,OLevel,2018,History,A,English,S,Science,W,Sinhala,F,Mathematics,B,Art,F,Commerce,B,Music,C,,,,
7652,OLevel,1998,English,S,Geography,B,Science,F,Sinhala,W,History,W,Mathematics,F,IT,C,Tamil,A,Music,F,Art,F
7654,OLevel,2012,Sinhala,S,Music,W,Commerce,W,English,C,Tamil,F,History,S,IT,C,Mathematics,F,Art,B,,
7655,OLevel,2008,Geography,S,Mathematics,A,English,A,IT,F,Commerce,A,Tamil,B,Music,F,,,,,,
7656,OLevel,2006,Sinhala,F,Music,C,Tamil,C,IT,W,Geography,F,Art,C,Mathematics,B,History,A,Science,C,,
7657,OLevel,2000,English,A,Art,S,Sinhala,C,Mathematics,S,Geography,W,IT,W,Science,W,,,,,,
7658,OLevel,1997,Sinhala,F,Geography,B,IT,B,Mathematics,B,English,S,Art,A,History,C,Tamil,W,Science,S,Music,S
7659,OLevel,2012,Geography,F,Mathematics,W,IT,F,Science,A,Music,A,Sinhala,B,English,C,,,,,,
7661,OLevel,2022,Art,B,Music,W,IT,W,History,F,Sinhala,W,Tamil,C,,,,,,,,
7662,OLevel,1998,Science,F,Art,A,Tamil,F,Sinhala,S,English,W,Commerce,S,History,W,Mathematics,W,Music,F,Geography,A
7664,OLevel,2022,Science,F,Art,A,IT,A,Music,A,Geography,A,Commerce,A,Tamil,W,,,,,,
7665,OLevel,2025,IT,A,Art,A,Geography,B,English,B,Tamil,W,Commerce,A,History,W,Sinhala,F,Music,A,,
7666,OLevel,1997,IT,B,Tamil,A,Sinhala,S,Geography,C,History,A,Science,C,Mathematics,C,,,,,,
7667,OLevel,2006,Geography,W,English,B,IT,C,Commerce,C,Mathematics,A,Tamil,S,Music,F,Sinhala,A,History,F,Art,B
7668,OLevel,1981,Mathematics,B,Music,A,Commerce,W,History,F,Art,A,IT,W,,,,,,,,
7669,OLevel,2011,Mathematics,W,IT,F,Music,W,Tamil,B,History,S,Sinhala,W,Geography,S,,,,,,
7670,OLevel,1983,Commerce,B,Music,F,Geography,S,Art,W,Tamil,F,Science,A,,,,,,,,
7671,OLevel,1998,Tamil,F,Commerce,C,Science,S,Art,W,IT,F,Sinhala,W,English,F,,,,,,
7673,OLevel,1981,Art,A,Geography,F,Commerce,A,Mathematics,W,IT,B,History,S,Sinhala,A,,,,,,
7675,OLevel,1996,Geography,A,Music,A,Commerce,F,Science,S,English,B,Sinhala,C,,,,,,,,
7677,OLevel,2025,Tamil,A,Art,B,Geography,A,Commerce,B,Mathematics,A,Science,C,IT,B,Sinhala,C,English,S,,
7679,OLevel,2014,Geography,F,Art,S,Mathematics,B,IT,A,Tamil,C,Commerce,B,Sinhala,S,,,,,,
7680,OLevel,2010,Art,S,Tamil,W,Commerce,C,IT,S,Music,B,Mathematics,A,Sinhala,W,English,S,Geography,A,,
7681,OLevel,1986,Science,A,IT,F,Tamil,B,History,W,Commerce,A,Sinhala,F,,,,,,,,
7682,OLevel,2001,IT,W,History,C,Science,F,Music,A,Sinhala,B,Geography,C,Mathematics,B,Art,F,Commerce,B,Tamil,W
7685,OLevel,2017,Art,C,Science,A,Mathematics,S,History,S,Geography,W,Music,F,Sinhala,S,IT,F,,,,
7686,OLevel,2015,Tamil,S,Science,A,Mathematics,B,Geography,A,History,B,Sinhala,C,Music,C,Commerce,S,Art,A,,
7687,OLevel,1989,Music,W,Tamil,C,History,F,Sinhala,C,Science,W,Mathematics,F,English,C,Geography,A,IT,S,Commerce,C
7688,OLevel,1985,Music,F,Science,A,Art,F,Sinhala,C,Commerce,F,Tamil,A,,,,,,,,
7689,OLevel,1999,History,C,IT,F,Music,W,Tamil,W,Commerce,B,Mathematics,B,Art,B,English,B,Sinhala,C,Science,A
7690,OLevel,2011,Tamil,A,Art,W,Music,S,English,F,Sinhala,W,Geography,W,History,F,Mathematics,F,IT,W,Commerce,W
7691,OLevel,1996,Science,B,History,B,IT,S,Mathematics,A,Geography,C,Music,W,,,,,,,,
7692,OLevel,2013,Commerce,F,IT,W,Science,S,English,W,Music,B,Tamil,A,Mathematics,A,Geography,S,Art,S,History,C
7695,OLevel,1980,Mathematics,W,English,F,Science,S,IT,F,Art,A,Commerce,S,Sinhala,W,Geography,S,Tamil,W,Music,S
7696,OLevel,2010,History,B,IT,B,Science,B,Commerce,B,Sinhala,C,Geography,W,Art,A,Tamil,W,Mathematics,S,,
7697,OLevel,2007,Music,S,English,B,Commerce,C,Tamil,B,Science,A,Geography,C,,,,,,,,
7699,OLevel,1990,IT,A,Geography,F,Music,C,Mathematics,C,English,C,Tamil,W,History,B,,,,,,
7700,OLevel,2018,IT,S,History,F,Sinhala,B,Art,S,English,A,Geography,W,,,,,,,,
7701,OLevel,1989,Geography,C,Art,W,Tamil,W,IT,S,History,A,Sinhala,F,Commerce,B,Mathematics,W,,,,
7702,OLevel,1985,Commerce,B,IT,F,Sinhala,B,Mathematics,S,Science,B,Art,F,,,,,,,,
7703,OLevel,1998,Sinhala,C,Art,B,Geography,W,English,S,IT,C,History,F,Tamil,S,,,,,,
7706,OLevel,1980,English,B,Science,S,Geography,F,History,A,Tamil,A,Art,B,Mathematics,C,,,,,,
7707,OLevel,1983,IT,W,Commerce,A,English,A,Sinhala,A,Music,B,Tamil,W,Mathematics,C,,,,,,
7709,OLevel,2021,Geography,C,Commerce,S,Sinhala,S,Art,B,Tamil,A,Science,S,Mathematics,F,Music,A,IT,B,English,S
7710,OLevel,2010,Art,F,History,F,Music,S,Tamil,S,Commerce,F,English,B,Sinhala,S,,,,,,
7711,OLevel,1985,Mathematics,S,IT,W,Science,S,Commerce,F,Geography,W,Music,S,English,W,Sinhala,W,Art,B,History,F
7712,OLevel,2010,Art,F,Science,F,Music,F,Mathematics,C,Commerce,W,IT,S,History,A,Tamil,B,Geography,A,Sinhala,C
7713,OLevel,2016,Music,S,IT,F,Geography,W,History,C,Mathematics,W,English,C,Art,B,Commerce,F,Science,S,Tamil,B
7714,OLevel,2013,Music,W,Science,C,Tamil,A,English,W,IT,S,Mathematics,A,History,A,Art,B,,,,
7715,OLevel,2023,Art,S,Geography,F,IT,S,Commerce,B,Music,S,Mathematics,S,,,,,,,,
7717,OLevel,2012,Art,S,English,F,Music,W,Commerce,W,Mathematics,B,Geography,W,Sinhala,F,Science,A,,,,
7718,OLevel,2003,Mathematics,W,English,F,Music,W,Geography,C,Sinhala,A,IT,A,,,,,,,,
7719,OLevel,2025,Tamil,S,English,C,Sinhala,B,Art,F,History,C,Science,A,,,,,,,,
7720,OLevel,2012,Art,A,Science,F,Commerce,A,IT,S,History,F,Mathematics,S,,,,,,,,
7722,OLevel,2009,Art,A,Geography,C,History,W,Commerce,C,Music,A,English,B,Science,W,Tamil,W,IT,F,Sinhala,A
7723,OLevel,2012,English,C,History,W,Science,B,Art,A,Mathematics,W,Commerce,C,Sinhala,C,Tamil,F,IT,W,Music,A
7724,OLevel,1992,Art,F,IT,W,Science,W,Mathematics,B,History,S,Tamil,B,English,F,Commerce,S,Geography,S,Music,S
7726,OLevel,2011,Mathematics,A,Geography,B,English,A,Art,F,Commerce,F,IT,W,History,A,Tamil,C,Music,B,Science,C
7727,OLevel,2001,Commerce,S,History,S,Art,B,Science,C,Music,B,IT,S,Geography,C,,,,,,
7728,OLevel,1983,Commerce,B,English,W,Mathematics,S,History,F,Music,C,Tamil,F,Art,F,Sinhala,B,,,,
7730,OLevel,1993,Music,W,Commerce,S,Sinhala,B,Mathematics,S,Art,A,IT,S,Geography,B,,,,,,
7731,OLevel,1986,History,W,Tamil,F,Commerce,F,Art,A,IT,C,Geography,A,Sinhala,F,English,A,,,,
7732,OLevel,1996,English,A,Sinhala,F,History,F,Science,S,Geography,C,Music,F,IT,C,,,,,,
7733,OLevel,1986,IT,A,English,W,Science,C,Geography,W,Commerce,B,Music,C,Sinhala,F,History,W,,,,
7734,OLevel,2013,Geography,S,Tamil,C,History,B,Mathematics,F,Art,B,Science,F,Sinhala,F,Music,A,English,W,Commerce,S
7736,OLevel,2007,Geography,W,Tamil,F,Sinhala,S,Mathematics,B,IT,B,Art,F,Science,F,English,W,Commerce,C,History,W
7737,OLevel,2017,Sinhala,S,Mathematics,W,Geography,F,Commerce,C,History,W,Science,C,Tamil,S,,,,,,
7739,OLevel,1990,IT,B,Art,W,Tamil,S,Science,A,History,W,Sinhala,F,Music,W,English,S,,,,
7740,OLevel,2017,Art,A,Tamil,W,Geography,F,English,F,IT,F,Sinhala,F,Commerce,S,History,F,Mathematics,A,,
7742,OLevel,2002,English,A,Commerce,A,Tamil,A,IT,A,Mathematics,W,Science,F,Art,B,History,F,Music,A,Sinhala,S
7743,OLevel,2010,Sinhala,C,History,B,Tamil,W,Music,A,Mathematics,B,Science,A,,,,,,,,
7744,OLevel,2024,Science,B,Geography,B,History,F,Mathematics,F,IT,C,Music,S,Art,W,,,,,,
7745,OLevel,2008,Tamil,S,Mathematics,A,English,C,Music,A,Science,W,Art,W,History,B,Sinhala,A,,,,
7746,OLevel,2011,Art,S,Sinhala,C,Tamil,C,Music,W,Mathematics,W,Geography,C,English,F,Science,B,,,,
7747,OLevel,1997,Art,W,Mathematics,B,Geography,A,Sinhala,W,History,F,Tamil,S,Music,B,English,C,IT,A,,
7748,OLevel,2012,Music,W,Science,B,Sinhala,B,Art,S,Mathematics,A,Geography,S,Tamil,S,Commerce,S,English,A,IT,F
7749,OLevel,2005,Art,S,Commerce,B,IT,A,Geography,C,Science,F,Sinhala,C,Mathematics,B,Tamil,W,Music,S,,
7751,OLevel,1988,Mathematics,S,Sinhala,C,Music,C,Geography,W,History,F,Commerce,B,Science,S,Art,B,,,,
7752,OLevel,2019,English,W,History,C,Sinhala,C,Art,F,IT,W,Commerce,F,Geography,S,,,,,,
7753,OLevel,1991,Tamil,F,Commerce,B,Art,B,IT,C,Music,B,History,W,,,,,,,,
7754,OLevel,2002,Art,S,Mathematics,W,Science,W,Sinhala,B,History,W,Music,C,Commerce,W,English,C,Tamil,W,IT,S
7755,OLevel,2017,Science,S,Commerce,C,History,S,Tamil,W,Art,W,Mathematics,B,Geography,A,IT,B,,,,
7756,OLevel,1996,Music,F,Commerce,S,History,S,IT,B,English,S,Geography,A,Tamil,C,Mathematics,S,,,,
7757,OLevel,1982,English,W,Commerce,B,Tamil,A,Science,S,Mathematics,F,Art,C,,,,,,,,
7758,OLevel,1994,Art,B,English,W,History,S,Commerce,S,IT,A,Music,C,Science,B,Sinhala,F,Tamil,S,Mathematics,S
7759,OLevel,2003,Mathematics,A,Geography,A,Commerce,B,Sinhala,S,History,F,Tamil,F,,,,,,,,
7760,OLevel,2013,Commerce,A,Art,C,Tamil,S,Music,F,Sinhala,C,English,B,,,,,,,,
7761,OLevel,1998,Commerce,W,History,W,Music,B,IT,S,Tamil,C,Sinhala,W,Science,A,Geography,B,English,S,Mathematics,W
7762,OLevel,2023,Commerce,F,Art,A,Geography,B,Music,A,Science,S,Tamil,S,Sinhala,F,,,,,,
7763,OLevel,2001,Art,A,Geography,B,Sinhala,C,Music,A,Science,B,Mathematics,A,IT,B,Commerce,S,Tamil,W,History,F
7764,OLevel,2020,Science,W,Geography,A,English,W,Mathematics,S,Tamil,W,Music,W,,,,,,,,
7765,OLevel,2017,Music,F,Tamil,A,Sinhala,F,English,C,Mathematics,F,Science,B,Commerce,S,Geography,W,History,C,,
7766,OLevel,2000,History,C,Commerce,B,Mathematics,A,English,B,Tamil,B,Art,C,,,,,,,,
7767,OLevel,1983,English,W,Commerce,S,Music,F,Mathematics,S,Tamil,F,Sinhala,C,Science,B,Art,S,IT,S,,
7768,OLevel,1993,Commerce,A,English,A,Tamil,F,Mathematics,W,Geography,S,Music,A,Sinhala,A,,,,,,
7769,OLevel,2007,Art,C,Commerce,F,English,W,History,F,Geography,A,IT,W,Science,C,,,,,,
7770,OLevel,1996,Sinhala,C,Tamil,W,History,B,Geography,A,Art,C,Music,F,,,,,,,,
7773,OLevel,2007,Geography,A,History,B,Mathematics,S,English,A,Tamil,F,Sinhala,S,Music,A,,,,,,
7774,OLevel,1987,Mathematics,S,IT,B,History,F,Geography,S,English,C,Music,B,,,,,,,,
7775,OLevel,2004,Commerce,C,Music,F,Geography,S,Art,B,Tamil,F,Mathematics,A,IT,A,Science,W,Sinhala,F,,
7777,OLevel,2005,English,W,Geography,A,Tamil,W,Science,A,Art,C,Mathematics,B,,,,,,,,
7778,OLevel,1997,English,A,Commerce,B,Tamil,B,Art,F,Music,F,Science,B,Sinhala,F,IT,W,Mathematics,W,,
7779,OLevel,2000,Mathematics,W,History,F,Science,B,Commerce,A,English,F,Tamil,S,Music,F,Art,F,Sinhala,F,,
7780,OLevel,1985,Music,A,History,W,IT,A,Commerce,B,Mathematics,W,English,S,,,,,,,,
7781,OLevel,2011,Science,B,Music,S,Commerce,F,History,F,Tamil,W,Geography,W,IT,S,English,F,Sinhala,S,Art,B
7782,OLevel,2012,Geography,A,Mathematics,C,History,W,Music,B,IT,B,Tamil,W,English,B,Art,S,Science,C,,
7783,OLevel,1987,Tamil,S,Geography,S,Music,A,Mathematics,C,Art,S,Sinhala,S,Science,B,History,B,Commerce,W,,
7784,OLevel,2018,Sinhala,F,Art,C,Commerce,F,Geography,W,Mathematics,B,English,W,Tamil,F,History,F,IT,A,Science,S
7785,OLevel,2005,Tamil,W,Art,B,Geography,W,Commerce,F,Music,S,Sinhala,S,Science,F,,,,,,
7786,OLevel,1998,English,B,Music,C,Art,B,Science,W,Commerce,W,Tamil,A,History,F,,,,,,
7787,OLevel,2009,IT,F,Science,W,Music,B,Mathematics,W,English,W,Sinhala,C,Tamil,F,Art,W,Geography,C,,
7789,OLevel,1990,English,S,Music,F,Mathematics,C,Art,W,History,F,Geography,F,,,,,,,,
7790,OLevel,1990,Mathematics,C,Art,C,Commerce,F,Sinhala,S,Music,F,Geography,C,Science,A,,,,,,
7793,OLevel,2002,Science,B,History,C,IT,C,Tamil,C,Mathematics,A,Geography,C,English,F,,,,,,
7794,OLevel,2016,Commerce,W,History,S,Geography,S,Tamil,S,Sinhala,W,Science,F,Music,B,English,W,Art,A,IT,W
7795,OLevel,1997,Mathematics,B,Commerce,F,Science,S,English,W,IT,F,Geography,W,,,,,,,,
