PersonalID,NVQLevel,CourseName,Institution,CompletionDate
8361,,Certificate in Accounting,SLBFE Training Center,2022-04-18
8361,,Certificate in Nursing,VTA,2021-08-22
8364,,Certificate in Caregiving,NAITA,2019-01-26
8365,NVQ Level 3,,NAITA,2022-04-25
8365,,Certificate in Welding,SLBFE Training Center,2022-08-30
8365,,Bachelor's Degree,TVEC,2024-05-23
8365,,Certificate in Heavy Vehicle Operation,NAITA,2019-09-24
8367,,Bachelor's Degree,TVEC,2024-02-13
8367,NVQ Level 3,,Hotel Inc,2019-03-02
8369,,Master's Degree,VTA,2025-07-13
8370,,Certificate in Domestic Work,VTA,2018-05-06
8370,,Certificate in Welding,TVEC,2015-10-20
8370,,Certificate in Caregiving,Tea Enterprises,2020-01-08
8370,,Diploma in Hospitality,Construction Solutions,2017-01-17
8371,,Diploma in Hospitality,TVEC,2021-05-20
8371,,Certificate in Nursing,SLBFE Training Center,2023-03-31
8371,,Certificate in Hospitality,SLBFE Training Center,2020-06-23
8373,,Bachelor's Degree,NAITA,2025-01-02
8373,,A/L,SLBFE Training Center,2017-11-09
8373,,Diploma in Business,NAITA,2022-06-20
8374,,A/L,TVEC,2021-02-10
8374,,Certificate in IT,Ceylon Group,2021-03-03
8374,NVQ Level 5,,VTA,2018-05-19
8374,,Bachelor's Degree,NAITA,2018-04-05
8375,,Certificate in Masonry,VTA,2019-02-05
8376,,Master's Degree,NAITA,2017-01-14
8376,,Certificate in Driving,TVEC,2016-01-17
8380,,Certificate in Caregiving,TVEC,2015-11-06
8380,,Certificate in Caregiving,NAITA,2020-05-25
8381,,Master's Degree,TVEC,2022-12-13
8382,,Certificate in Heavy Vehicle Operation,SLBFE Training Center,2024-10-19
8383,,Certificate in IT,NAITA,2016-09-03
8383,,Certificate in Nursing,VTA,2022-03-30
8384,NVQ Level 5,,VTA,2016-06-03
8385,,O/L,TVEC,2021-08-09
8387,,Bachelor's Degree,SLBFE Training Center,2020-07-19
8388,,Certificate in Hospitality,NAITA,2019-07-14
8389,NVQ Level 3,,SLBFE Training Center,2022-07-17
8389,,O/L,NAITA,2019-10-09
8391,,A/L,NAITA,2018-03-04
8391,,Certificate in Heavy Vehicle Operation,TVEC,2022-02-16
8392,,Certificate in Masonry,Tech Ltd,2021-04-24
8392,NVQ Level 3,,NAITA,2025-01-19
8392,,O/L,NAITA,2019-06-15
8392,,Certificate in Hospitality,VTA,2017-07-28
8399,,Certificate in Masonry,TVEC,2023-10-29
8405,,Diploma in IT,SLBFE Training Center,2023-07-31
8409,,Certificate in Masonry,Construction Group,2022-01-29
8410,NVQ Level 1,,Hotel Enterprises,2015-11-06
8410,,Certificate in Plumbing,SLBFE Training Center,2022-12-20
8410,,Diploma in Business,Apparel Solutions,2024-12-13
8410,,Certificate in IT,NAITA,2017-09-09
8413,,Certificate in Masonry,TVEC,2015-12-06
8416,,O/L,Island Group,2018-11-13
8416,,Certificate in Hospitality,SLBFE Training Center,2019-01-09
8416,,A/L,NAITA,2020-04-11
8417,,Certificate in Electrical Work,TVEC,2021-07-27
8417,,Certificate in Nursing,TVEC,2018-10-23
8418,,Certificate in Masonry,NAITA,2018-09-29
8418,,Certificate in Masonry,Ceylon Ltd,2021-01-20
8419,,Certificate in Hospitality,VTA,2021-07-02
8420,NVQ Level 3,,NAITA,2021-08-09
8420,,Certificate in Nursing,TVEC,2018-10-10
8421,NVQ Level 2,,TVEC,2020-10-01
8421,NVQ Level 3,,VTA,2018-08-29
8421,,Certificate in Nursing,TVEC,2017-07-21
8422,,Certificate in Caregiving,Hotel Group,2023-12-02
8422,,Certificate in Hospitality,VTA,2022-12-08
8424,NVQ Level 3,,SLBFE Training Center,2020-04-09
8424,,Certificate in Nursing,Construction Ltd,2016-02-16
8426,,Master's Degree,Hotel Enterprises,2024-08-07
8427,,Certificate in Accounting,VTA,2024-12-05
8428,,Diploma in Nursing,VTA,2021-09-05
8428,,Certificate in Sewing,Tech Group,2025-01-26
8428,,Certificate in Carpentry,VTA,2025-04-06
8428,NVQ Level 5,,VTA,2023-09-18
8430,,Certificate in Accounting,Ceylon Inc,2020-11-12
8430,,Certificate in Caregiving,VTA,2021-04-19
8430,,Certificate in Sewing,SLBFE Training Center,2025-02-24
8434,NVQ Level 1,,Island Plantations,2023-07-20
8434,,Certificate in Accounting,NAITA,2023-04-30
8434,,Certificate in Accounting,TVEC,2024-11-11
8435,NVQ Level 2,,NAITA,2025-01-27
8439,,Certificate in Driving,VTA,2018-03-01
8441,,Certificate in Caregiving,NAITA,2018-12-15
8441,,Certificate in Accounting,SLBFE Training Center,2025-08-19
8441,,Diploma in IT,VTA,2023-03-05
8441,NVQ Level 4,,NAITA,2025-04-01
8443,,Certificate in Sewing,VTA,2016-03-03
8443,NVQ Level 3,,Ceylon Ltd,2023-06-11
8443,,Certificate in Heavy Vehicle Operation,SLBFE Training Center,2022-12-25
8443,,Certificate in Sewing,VTA,2016-12-15
8444,,Diploma in Business,SLBFE Training Center,2016-02-15
8444,,Certificate in Driving,Tea Enterprises,2022-12-27
8444,,Certificate in Sewing,NAITA,2016-12-31
8445,,Certificate in Caregiving,VTA,2017-10-17
8445,,Certificate in Accounting,TVEC,2024-08-24
8446,NVQ Level 2,,VTA,2017-02-27
8450,,Certificate in Caregiving,NAITA,2018-06-06
8450,,Master's Degree,TVEC,2023-03-23
8452,,Certificate in Hospitality,TVEC,2016-07-08
8452,,A/L,Sri Enterprises,2015-11-11
8453,,Diploma in Business,SLBFE Training Center,2020-03-12
8453,,Master's Degree,Construction Co,2024-05-12
8453,NVQ Level 2,,NAITA,2023-12-04
8453,,Master's Degree,VTA,2022-06-08
8455,,Certificate in Caregiving,VTA,2019-09-01
8455,,Certificate in Caregiving,Island Solutions,2016-05-10
8455,,Certificate in Caregiving,VTA,2023-12-25
8457,,Certificate in IT,Lanka Pvt,2019-06-20
8457,,Bachelor's Degree,NAITA,2016-12-26
8457,,Certificate in IT,VTA,2020-03-04
8457,,Certificate in Nursing,VTA,2022-05-20
8458,,Certificate in Heavy Vehicle Operation,TVEC,2021-02-25
8458,,A/L,VTA,2016-01-30
8458,NVQ Level 1,,Island Co,2018-01-24
8459,,Certificate in Sewing,TVEC,2019-06-16
8461,,Certificate in Electrical Work,SLBFE Training Center,2024-04-06
8463,,Certificate in Masonry,NAITA,2019-10-27
8464,,A/L,SLBFE Training Center,2022-03-24
8466,NVQ Level 3,,TVEC,2021-12-02
8466,,A/L,NAITA,2023-08-20
8467,,Certificate in Cooking,Hotel Pvt,2021-02-16
8467,,Certificate in Cooking,NAITA,2016-11-14
8467,,Certificate in Cooking,TVEC,2019-12-02
8467,,Certificate in Cooking,NAITA,2017-03-08
8468,,O/L,SLBFE Training Center,2021-08-13
8468,,Diploma in Hospitality,NAITA,2022-06-12
8469,,Certificate in Hospitality,Sri Pvt,2023-12-31
8472,,Certificate in Driving,TVEC,2020-01-17
8472,,Certificate in Domestic Work,NAITA,2019-07-14
8472,,Certificate in Heavy Vehicle Operation,NAITA,2024-12-02
8472,,Certificate in Nursing,Apparel Plantations,2017-01-23
8474,,Certificate in Driving,Ceylon Corp,2021-03-05
8474,,Certificate in Electrical Work,SLBFE Training Center,2024-08-15
8477,,Certificate in IT,SLBFE Training Center,2025-03-04
8479,,Certificate in Plumbing,SLBFE Training Center,2020-01-12
8479,,Certificate in Heavy Vehicle Operation,Lanka Corp,2021-06-12
8481,,Certificate in Nursing,SLBFE Training Center,2024-04-09
8486,NVQ Level 4,,NAITA,2020-09-28
8486,,Certificate in Sewing,NAITA,2023-11-17
8486,,Master's Degree,NAITA,2019-02-12
8487,,Certificate in Carpentry,NAITA,2023-08-29
8487,,Diploma in Hospitality,NAITA,2025-06-15
8488,,Diploma in IT,Tea Group,2019-03-28
8490,,Certificate in Cooking,Tech Inc,2021-03-03
8490,,Diploma in Hospitality,SLBFE Training Center,2024-09-22
8490,NVQ Level 2,,NAITA,2015-09-13
8493,,Certificate in Caregiving,Construction Enterprises,2022-03-23
8494,NVQ Level 3,,NAITA,2018-11-19
8494,,Certificate in Domestic Work,VTA,2025-05-09
8497,,Diploma in Business,Tech Enterprises,2023-08-27
8497,,Diploma in Nursing,SLBFE Training Center,2025-03-12
8497,,Certificate in Sewing,SLBFE Training Center,2016-10-26
8499,,Certificate in Welding,SLBFE Training Center,2019-10-28
8500,,Certificate in Caregiving,SLBFE Training Center,2019-12-18
8500,,Certificate in Caregiving,VTA,2015-10-22
8502,,Diploma in Nursing,NAITA,2016-06-05
8504,,Certificate in Carpentry,VTA,2025-06-26
8504,,O/L,SLBFE Training Center,2021-06-28
8508,,Bachelor's Degree,TVEC,2017-12-20
8508,,Diploma in IT,VTA,2023-09-18
8510,,Certificate in Nursing,VTA,2018-01-18
8511,NVQ Level 3,,VTA,2016-08-30
8511,,Certificate in Caregiving,Ceylon Co,2025-05-31
8519,,Certificate in Welding,VTA,2016-10-21
8519,,Certificate in Carpentry,SLBFE Training Center,2020-01-22
8519,NVQ Level 4,,TVEC,2015-09-16
8521,,Certificate in Cooking,NAITA,2021-08-27
8521,NVQ Level 3,,TVEC,2021-01-19
8522,NVQ Level 2,,NAITA,2016-01-01
8522,,Certificate in Masonry,SLBFE Training Center,2024-05-20
8523,,Certificate in Cooking,VTA,2020-01-02
8526,,Certificate in Carpentry,SLBFE Training Center,2025-08-07
8527,,Certificate in Domestic Work,VTA,2022-07-28
8527,,A/L,TVEC,2022-01-28
8529,,Certificate in Masonry,SLBFE Training Center,2023-10-03
8532,,Certificate in Sewing,VTA,2016-11-10
8533,NVQ Level 4,,Tea Ltd,2017-12-20
8533,,Certificate in Domestic Work,TVEC,2021-07-14
8535,,Certificate in Welding,NAITA,2023-09-10
8538,,Certificate in Caregiving,SLBFE Training Center,2023-03-13
8539,,Diploma in Business,SLBFE Training Center,2024-09-20
8539,,Certificate in Caregiving,Tea Solutions,2025-08-02
8539,,Certificate in Heavy Vehicle Operation,TVEC,2024-07-23
8539,,O/L,NAITA,2022-05-05
8543,,Certificate in IT,TVEC,2023-04-01
8544,,O/L,SLBFE Training Center,2019-12-22
8544,NVQ Level 4,,NAITA,2019-04-28
8544,,Certificate in Domestic Work,VTA,2019-09-30
8545,,Certificate in Heavy Vehicle Operation,VTA,2022-06-21
8545,NVQ Level 5,,VTA,2024-10-12
8547,,A/L,VTA,2016-04-17
8547,,Certificate in Accounting,SLBFE Training Center,2018-11-17
8548,,Bachelor's Degree,NAITA,2019-06-26
8549,,Certificate in Cooking,SLBFE Training Center,2021-04-30
8549,,Certificate in Heavy Vehicle Operation,Construction Corp,2018-01-12
8550,,Certificate in Hospitality,Tea Enterprises,2019-12-30
8551,,O/L,VTA,2019-05-27
8551,NVQ Level 4,,VTA,2024-01-30
8552,,Certificate in Caregiving,VTA,2015-11-18
8552,,Certificate in Caregiving,VTA,2020-08-06
8553,,Certificate in Driving,NAITA,2020-09-16
8555,,Certificate in Carpentry,TVEC,2025-08-16
8555,NVQ Level 3,,SLBFE Training Center,2018-03-17
8556,,Certificate in Driving,VTA,2017-01-01
8558,,Certificate in Heavy Vehicle Operation,Tech Pvt,2016-03-25
8560,,Certificate in Welding,NAITA,2020-07-25
8563,NVQ Level 2,,VTA,2024-11-17
8564,,Master's Degree,TVEC,2022-02-03
8565,,Certificate in Electrical Work,NAITA,2025-02-28
8566,,Bachelor's Degree,VTA,2022-05-12
8567,,Diploma in Business,SLBFE Training Center,2019-12-27
8567,,Certificate in Welding,NAITA,2024-08-25
8567,,A/L,Construction Plantations,2017-06-12
8568,,Certificate in Welding,VTA,2024-10-18
8574,,Certificate in Accounting,VTA,2016-10-30
8574,,Certificate in Driving,SLBFE Training Center,2021-11-15
8574,,Certificate in Cooking,VTA,2025-01-28
8574,,Certificate in Cooking,NAITA,2021-07-02
8575,,Diploma in Business,TVEC,2025-02-05
8575,,Certificate in Domestic Work,NAITA,2018-12-09
8576,,Certificate in Sewing,VTA,2020-08-07
8580,,Certificate in Electrical Work,TVEC,2025-06-26
8583,NVQ Level 1,,NAITA,2023-11-06
8583,,Certificate in Sewing,TVEC,2015-11-04
8585,,Certificate in Heavy Vehicle Operation,TVEC,2023-09-19
8585,NVQ Level 2,,TVEC,2016-02-26
8588,,Diploma in Nursing,NAITA,2022-05-08
8588,NVQ Level 2,,Tech Corp,2017-06-25
8590,,Certificate in Carpentry,TVEC,2022-11-02
8590,,Certificate in IT,SLBFE Training Center,2017-08-08
8590,NVQ Level 3,,NAITA,2016-07-11
8590,,Certificate in Carpentry,TVEC,2025-02-05
8591,,Certificate in Domestic Work,VTA,2020-12-24
8591,,Certificate in Plumbing,VTA,2021-02-23
8591,,Certificate in Plumbing,Ceylon Pvt,2017-11-28
8593,,Certificate in Masonry,TVEC,2024-07-15
8593,,Diploma in Nursing,VTA,2017-12-26
8600,,Certificate in Sewing,NAITA,2016-07-30
8600,,Diploma in IT,TVEC,2023-09-24
8600,,Diploma in Nursing,VTA,2021-10-21
8602,,Certificate in Caregiving,Gem Group,2023-02-20
8602,,Certificate in Caregiving,Island Corp,2019-04-28
8602,,Certificate in Caregiving,SLBFE Training Center,2020-12-31
8603,,Certificate in Plumbing,TVEC,2018-10-27
8603,,Master's Degree,VTA,2025-05-01
8603,,A/L,SLBFE Training Center,2016-10-25
8603,,Certificate in Welding,SLBFE Training Center,2022-02-02
8604,,Certificate in Heavy Vehicle Operation,SLBFE Training Center,2024-12-03
8604,,Certificate in Heavy Vehicle Operation,Ceylon Solutions,2022-03-11
8604,,Certificate in Sewing,VTA,2022-11-17
8605,,Certificate in Masonry,NAITA,2022-01-21
8605,,A/L,Gem Solutions,2023-09-17
8605,NVQ Level 3,,SLBFE Training Center,2024-05-09
8606,,Certificate in Domestic Work,NAITA,2017-03-11
8606,,O/L,VTA,2018-04-12
8609,,Certificate in Nursing,VTA,2022-07-09
8609,NVQ Level 2,,Construction Pvt,2024-02-25
8609,,Certificate in Cooking,VTA,2024-07-25
8610,NVQ Level 3,,NAITA,2025-05-11
8613,,Certificate in Plumbing,VTA,2021-12-23
8613,,Diploma in Nursing,TVEC,2019-05-21
8613,,Certificate in Electrical Work,VTA,2018-06-09
8613,,Diploma in Hospitality,TVEC,2017-11-07
8618,,Certificate in Hospitality,NAITA,2016-09-03
8619,,Bachelor's Degree,TVEC,2020-04-29
8620,,Certificate in Plumbing,VTA,2016-02-29
8620,,Certificate in Masonry,VTA,2016-10-29
8621,,Diploma in Nursing,NAITA,2024-09-21
8621,,Certificate in Welding,TVEC,2023-10-23
8621,,Certificate in Heavy Vehicle Operation,Construction Co,2018-03-21
8622,NVQ Level 4,,Construction Group,2019-01-23
8622,,Certificate in Driving,TVEC,2016-07-18
8623,,Certificate in Caregiving,SLBFE Training Center,2016-09-12
8625,,Certificate in Masonry,SLBFE Training Center,2022-03-29
8625,,Certificate in Masonry,SLBFE Training Center,2016-07-01
8626,,Certificate in Carpentry,Tea Plantations,2017-03-18
8627,,Certificate in Accounting,Gem Ltd,2019-08-25
8627,,Certificate in Domestic Work,Lanka Group,2025-03-08
8628,,Certificate in Domestic Work,Lanka Co,2020-03-16
8628,,Master's Degree,Ceylon Co,2019-12-15
8629,NVQ Level 1,,TVEC,2019-01-19
8629,,Certificate in Heavy Vehicle Operation,SLBFE Training Center,2021-05-27
8631,NVQ Level 4,,VTA,2023-12-28
8633,,Certificate in Accounting,TVEC,2017-05-26
8634,,Certificate in Hospitality,NAITA,2021-10-27
8635,,Certificate in Caregiving,SLBFE Training Center,2017-11-13
8637,,Master's Degree,SLBFE Training Center,2021-08-22
8637,,Certificate in Driving,NAITA,2022-01-25
8637,NVQ Level 5,,Sri Enterprises,2022-06-19
8642,,Certificate in Caregiving,TVEC,2022-11-09
8646,,Certificate in Driving,SLBFE Training Center,2021-04-08
8646,,Certificate in Hospitality,TVEC,2023-08-08
8648,,Diploma in Business,SLBFE Training Center,2024-09-02
8649,,Diploma in Nursing,VTA,2023-11-01
8649,,Diploma in Nursing,Tea Group,2024-10-23
8649,NVQ Level 4,,SLBFE Training Center,2024-01-22
8649,,Diploma in Nursing,Tea Co,2015-12-09
8650,,Bachelor's Degree,SLBFE Training Center,2020-09-17
8650,NVQ Level 4,,NAITA,2025-03-23
8653,NVQ Level 5,,TVEC,2018-07-20
8653,,Diploma in IT,NAITA,2019-10-13
8656,,Certificate in Hospitality,Ceylon Pvt,2025-05-04
8656,,Certificate in Heavy Vehicle Operation,NAITA,2025-03-17
8656,,Diploma in Hospitality,TVEC,2016-06-30
8656,,Master's Degree,Apparel Corp,2023-08-24
8658,NVQ Level 4,,VTA,2023-04-18
8661,,A/L,VTA,2016-03-10
8661,,Certificate in Driving,SLBFE Training Center,2016-09-29
8661,,Certificate in Nursing,VTA,2024-08-17
8661,,Certificate in Carpentry,TVEC,2023-05-12
8662,,Certificate in Hospitality,TVEC,2016-10-31
8662,,Diploma in Nursing,TVEC,2025-05-29
8662,,Certificate in Driving,SLBFE Training Center,2017-03-13
8663,NVQ Level 2,,Island Enterprises,2020-06-06
8663,,Certificate in Welding,NAITA,2017-11-14
8663,,Master's Degree,SLBFE Training Center,2019-07-01
8664,,Bachelor's Degree,SLBFE Training Center,2023-09-09
8664,,Diploma in Nursing,SLBFE Training Center,2019-05-21
8666,,Bachelor's Degree,TVEC,2022-04-16
8666,,Certificate in Plumbing,NAITA,2017-08-16
8668,,Master's Degree,VTA,2015-10-11
8669,,Bachelor's Degree,Tea Enterprises,2016-05-15
8669,,O/L,Hotel Co,2017-06-08
8669,,Diploma in Hospitality,TVEC,2018-04-01
8673,,Master's Degree,VTA,2017-01-03
8673,NVQ Level 1,,TVEC,2023-01-31
8673,,Certificate in Cooking,Lanka Inc,2019-06-16
8675,,Certificate in Carpentry,Tea Group,2016-04-07
8676,,Certificate in Welding,Island Plantations,2016-10-12
8677,,Diploma in Hospitality,Lanka Group,2024-01-23
8680,,Certificate in Masonry,SLBFE Training Center,2019-05-18
8680,,Certificate in Electrical Work,Lanka Corp,2022-06-08
8681,,Certificate in Electrical Work,Lanka Solutions,2024-12-19
8682,,Diploma in IT,TVEC,2022-02-06
8683,,Certificate in IT,Hotel Inc,2017-08-07
8683,NVQ Level 3,,NAITA,2017-01-18
8684,,Certificate in Domestic Work,VTA,2023-01-07
8684,NVQ Level 4,,Sri Co,2016-04-26
8686,NVQ Level 3,,SLBFE Training Center,2024-01-28
8686,,Diploma in Hospitality,TVEC,2016-09-16
8686,,Certificate in Carpentry,TVEC,2020-11-19
8686,,Certificate in Plumbing,Hotel Corp,2024-05-02
8688,,Certificate in IT,SLBFE Training Center,2017-08-03
8690,,Certificate in Domestic Work,TVEC,2021-04-05
8690,,Certificate in Sewing,TVEC,2022-02-14
8694,,Certificate in Accounting,TVEC,2022-11-09
8695,,Certificate in Carpentry,VTA,2019-05-19
8697,,Certificate in Domestic Work,TVEC,2023-12-19
8697,,Master's Degree,NAITA,2025-03-06
8699,,Certificate in Sewing,Apparel Ltd,2023-09-19
8699,NVQ Level 3,,VTA,2017-08-05
8699,NVQ Level 2,,SLBFE Training Center,2025-06-05
8700,,Certificate in Hospitality,SLBFE Training Center,2019-06-18
8700,,Diploma in Nursing,NAITA,2017-05-18
8701,,Certificate in Driving,TVEC,2023-02-04
8701,,Bachelor's Degree,Construction Corp,2020-03-19
8701,,Certificate in Domestic Work,SLBFE Training Center,2021-02-06
8705,NVQ Level 3,,VTA,2020-05-25
8705,,Certificate in Electrical Work,NAITA,2022-06-25
8708,,Certificate in Domestic Work,VTA,2016-11-23
8708,,Certificate in Domestic Work,NAITA,2024-07-18
8708,,Diploma in Hospitality,VTA,2023-02-03
8713,,Certificate in Caregiving,TVEC,2015-10-29
8714,NVQ Level 4,,TVEC,2020-11-16
8715,,Certificate in Domestic Work,Sri Enterprises,2017-01-30
8715,,O/L,NAITA,2025-02-06
8715,,Certificate in Electrical Work,SLBFE Training Center,2017-12-18
8716,,Certificate in Accounting,TVEC,2016-04-29
8716,,O/L,NAITA,2020-05-26
8716,,Certificate in Carpentry,TVEC,2020-01-22
8718,,Diploma in Business,TVEC,2021-12-31
8719,,Diploma in Hospitality,Apparel Ltd,2015-12-24
8722,,Certificate in Masonry,VTA,2021-08-20
8723,,Certificate in Plumbing,SLBFE Training Center,2025-04-15
8723,,O/L,NAITA,2024-05-18
8723,,O/L,SLBFE Training Center,2017-08-29
8725,,O/L,Sri Group,2024-07-22
8726,,Master's Degree,VTA,2019-05-27
8727,,Certificate in Heavy Vehicle Operation,NAITA,2022-06-10
8727,,Certificate in Masonry,TVEC,2015-08-28
8727,,Bachelor's Degree,SLBFE Training Center,2017-09-21
8727,,Diploma in Nursing,VTA,2017-04-01
8729,,Certificate in IT,VTA,2020-11-22
8729,,Certificate in Heavy Vehicle Operation,SLBFE Training Center,2022-03-26
8729,,Certificate in Sewing,SLBFE Training Center,2024-11-12
8731,,Certificate in Electrical Work,VTA,2024-01-13
8734,NVQ Level 5,,Lanka Co,2018-10-31
8737,NVQ Level 1,,TVEC,2019-02-23
8737,,Certificate in Carpentry,SLBFE Training Center,2017-05-30
8737,NVQ Level 3,,NAITA,2023-06-23
8738,,Certificate in Caregiving,SLBFE Training Center,2025-02-14
8739,NVQ Level 3,,VTA,2018-10-09
8740,,Certificate in Carpentry,Tea Enterprises,2015-10-31
8742,,Master's Degree,SLBFE Training Center,2024-08-24
8742,,Certificate in Sewing,NAITA,2023-10-06
8742,,Certificate in Plumbing,Hotel Enterprises,2016-04-01
8744,,Certificate in Carpentry,NAITA,2025-01-19
8747,,Master's Degree,TVEC,2021-03-29
8748,,Certificate in Welding,VTA,2016-09-29
8748,,Certificate in Cooking,VTA,2022-03-02
8748,,Certificate in Sewing,NAITA,2024-12-11
8748,NVQ Level 5,,VTA,2024-04-21
8750,,Certificate in Heavy Vehicle Operation,TVEC,2018-07-22
8757,NVQ Level 3,,TVEC,2017-07-12
8757,,Certificate in Nursing,NAITA,2025-05-25
8757,,Certificate in Accounting,NAITA,2025-05-02
8757,,Certificate in Hospitality,VTA,2018-02-22
8759,,Certificate in Caregiving,VTA,2022-10-16
8759,,Certificate in Caregiving,VTA,2025-03-22
8759,,Certificate in Caregiving,NAITA,2021-12-31
8763,,Certificate in Caregiving,SLBFE Training Center,2015-08-27
8763,NVQ Level 3,,Island Inc,2022-09-10
8765,,Certificate in Domestic Work,TVEC,2021-06-22
8765,NVQ Level 5,,TVEC,2020-02-14
8765,,Certificate in Driving,SLBFE Training Center,2020-08-28
8766,NVQ Level 1,,SLBFE Training Center,2019-12-14
8766,,Diploma in Nursing,Island Corp,2024-11-04
8766,,Certificate in Masonry,VTA,2015-08-26
8766,,Certificate in Welding,TVEC,2018-10-30
8769,,Diploma in IT,SLBFE Training Center,2024-07-22
8769,,Certificate in Nursing,SLBFE Training Center,2016-10-10
8769,,Diploma in Business,SLBFE Training Center,2016-06-17
8772,,Certificate in Caregiving,NAITA,2016-11-16
8772,,Certificate in Caregiving,VTA,2022-12-08
8772,,Certificate in Caregiving,SLBFE Training Center,2021-06-03
8772,,Certificate in Caregiving,NAITA,2016-11-03
8773,,Certificate in Domestic Work,SLBFE Training Center,2016-08-13
8776,,Diploma in Nursing,NAITA,2020-01-09
8776,,Certificate in Cooking,SLBFE Training Center,2017-07-15
8777,,Certificate in Nursing,NAITA,2023-07-26
8777,,Certificate in Sewing,Lanka Ltd,2021-04-19
8779,,Certificate in Sewing,NAITA,2018-11-08
