EmploymentID,PersonalID,EmploymentType,EmploymentSector,Employer,Country,Occupation,SkillsUsed,StartDate,EndDate,DurationMonths
14878,9591,Previous,Facility Management,Ceylon Ltd,United Arab Emirates,Forklift Operator,Serving;Shuttering Carpentry,2019-08-10,2025-04-13,68.0
14879,9593,Current,Hospitality & Tourism,Construction Co,Jordan,House Driver,Hairdressing,2012-11-02,,
14880,9594,Previous,Agriculture & Fishery,Tea Enterprises,United Arab Emirates,Driver,First Aid;Sewing,2016-06-17,2025-02-10,104.0
14881,9594,Previous,Driving & Transportation,Construction Corp,Japan,Driver,Driving,2011-04-01,2016-09-15,65.0
14882,9595,Previous,Healthcare & Nursing,Gem Ltd,Saudi Arabia,Chef,Nursing,2016-11-19,2021-06-12,55.0
14883,9595,Previous,IT & Professional Services,Island Inc,Israel,Chef,Plumbing,2020-06-21,2025-07-09,61.0
14884,9595,Previous,Beauty & Personal Care,Sri Inc,United Arab Emirates,Chef,Retail Sales,2018-07-14,2024-03-04,68.0
14885,9596,Previous,Cleaning Services,Construction Inc,United Arab Emirates,Nurse,Fishing;Banquet Service,2017-04-30,2022-03-20,59.0
14886,9596,Previous,Textile & Sewing,Island Ltd,Hong Kong,Nurse,Sewing,2023-02-10,2025-08-19,30.0
14887,9596,Previous,Security Services,Island Inc,Jordan,Nurse,Banquet Service;Delivery Driving,2023-03-01,2023-07-31,4.0
14888,9598,Previous,Beauty & Personal Care,Tech Corp,Qatar,Laundry Worker,Laundry,2019-11-26,2023-02-21,39.0
14889,9598,Current,Engineering & Technical,Ceylon Ltd,New Zealand,Laundry Worker,Laundry,2013-06-24,,
14890,9598,Previous,Domestic Services,Apparel Co,Oman,Laundry Worker,Laundry,2022-04-13,2025-02-26,34.0
14891,9599,Current,Hospitality & Tourism,Hotel Solutions,Saudi Arabia,Salesperson,Security Guarding;Makeup Artistry;Electrical,2024-07-17,,
14892,9600,Previous,Construction,Hotel Enterprises,Bahrain,Housemaid,Bookkeeping;Medical Assistance,2020-06-18,2022-06-05,24.0
14893,9600,Previous,Healthcare & Nursing,Lanka Corp,Japan,Housemaid,Nursing,2012-10-12,2025-02-25,148.0
14894,9600,Previous,Retail & Sales,Island Pvt,Hong Kong,Housemaid,Concrete Mixing;Forklift Operation;Delivery Driving,2014-10-12,2024-08-28,118.0
14895,9603,Previous,Domestic Services,Lanka Co,United Arab Emirates,Administrative Assistant,Masonry;Logistics Coordination;Front Desk Operations,2015-04-29,2023-05-15,97.0
14896,9603,Current,Textile & Sewing,Tea Pvt,Qatar,Administrative Assistant,Sewing,2014-02-23,,
14897,9603,Previous,Healthcare & Nursing,Lanka Pvt,Romania,Administrative Assistant,Nursing,2014-12-20,2024-03-27,111.0
14898,9603,Current,Engineering & Technical,Apparel Pvt,Saudi Arabia,Administrative Assistant,Welding;Tiling;Delivery Driving,2012-05-18,,
14899,9604,Current,IT & Professional Services,Lanka Co,New Zealand,Warehouse Worker,First Aid;Hairdressing;Barista Skills,2020-06-29,,
14900,9605,Current,Garment & Apparel,Lanka Solutions,Qatar,Electrician,Patient Care;Garment Quality Control;Banquet Service,2011-06-29,,
14901,9606,Current,Domestic Services,Sri Inc,Qatar,Machine Operator,Teaching Assistance;Shuttering Carpentry;Janitorial Skills,2021-12-18,,
14902,9606,Previous,Education & Training,Island Co,Seychelles,Machine Operator,Childcare;Livestock Management,2021-10-29,2025-08-06,46.0
14903,9607,Previous,Garment & Apparel,Ceylon Co,Kuwait,Nurse,Tailoring,2020-01-19,2022-02-19,25.0
14904,9609,Previous,Engineering & Technical,Hotel Ltd,Singapore,Janitor,Garment Quality Control;CCTV Monitoring,2024-07-06,2025-02-12,7.0
14905,9609,Previous,Construction,Hotel Enterprises,Saudi Arabia,Construction Helper,Nursing,2011-09-10,2023-02-04,137.0
14906,9610,Previous,Healthcare & Nursing,Lanka Inc,United Arab Emirates,Caregiver,Nursing,2016-09-10,2024-03-01,90.0
14907,9610,Previous,Healthcare & Nursing,Sri Ltd,Qatar,Caregiver,Nursing,2016-06-08,2020-01-24,43.0
14908,9612,Previous,Engineering & Technical,Tech Ltd,Bahrain,Engineer,Garment Quality Control,2011-09-16,2014-04-19,31.0
14909,9612,Previous,Engineering & Technical,Tea Pvt,Maldives,Engineer,Hairdressing,2012-08-30,2022-09-06,121.0
14910,9613,Previous,Driving & Transportation,Lanka Inc,Bahrain,General Labourer,Driving,2021-12-07,2025-04-07,40.0
14911,9615,Previous,IT & Professional Services,Gem Ltd,United Arab Emirates,Delivery Driver,Livestock Management,2017-06-26,2022-06-29,60.0
14912,9615,Previous,Hospitality & Tourism,Island Ltd,Saudi Arabia,Delivery Driver,Health Aide,2018-05-26,2023-07-09,62.0
14913,9616,Previous,Security Services,Apparel Co,Oman,Construction Supervisor,Masonry;Plumbing,2013-04-08,2024-09-30,137.0
14914,9616,Previous,Cleaning Services,Tech Corp,Saudi Arabia,Construction Supervisor,Construction Supervision;Makeup Artistry;Medical Assistance,2012-12-30,2019-12-14,84.0
14915,9616,Current,Engineering & Technical,Island Inc,Oman,Construction Supervisor,Tiling;Fishing,2023-01-13,,
14916,9618,Previous,Cleaning Services,Gem Group,Lebanon,House Driver,First Aid,2022-08-13,2025-02-25,30.0
14917,9619,Previous,Hospitality & Tourism,Gem Inc,Qatar,Construction Helper,Tailoring,2020-04-30,2024-07-18,51.0
14918,9620,Previous,Healthcare & Nursing,Sri Solutions,South Korea,Tailor,Nursing,2017-04-01,2018-02-24,10.0
14919,9620,Previous,Manufacturing,Hotel Co,Kuwait,Tailor,Heavy Vehicle Driving;Front Desk Operations;Beauty Therapy,2012-06-18,2019-10-11,88.0
14920,9621,Previous,Domestic Services,Construction Corp,Saudi Arabia,Nursing Assistant,Nursing,2019-03-14,2021-01-22,22.0
14921,9621,Previous,Beauty & Personal Care,Apparel Inc,Kuwait,Nursing Assistant,Nursing,2015-08-08,2019-09-12,49.0
14922,9621,Previous,Beauty & Personal Care,Ceylon Plantations,Oman,Nursing Assistant,Nursing,2014-08-26,2021-07-08,83.0
14923,9622,Previous,Retail & Sales,Tech Pvt,United Kingdom,Laundry Worker,Laundry,2012-03-26,2014-04-09,25.0
14924,9622,Previous,Healthcare & Nursing,Tech Ltd,Saudi Arabia,Laundry Worker,Nursing,2024-07-02,2024-11-20,4.0
14925,9623,Previous,Beauty & Personal Care,Gem Enterprises,Qatar,Janitor,Inventory Management;Nursing;Garment Quality Control,2010-10-13,2012-03-31,17.0
14926,9625,Previous,Textile & Sewing,Island Inc,United Arab Emirates,Technician,Sewing,2012-02-21,2018-09-29,79.0
14927,9626,Previous,Agriculture & Fishery,Tech Ltd,United Arab Emirates,Forklift Operator,Guest Relations;Excel;Horticulture,2018-02-17,2023-03-26,61.0
14928,9627,Previous,Driving & Transportation,Tech Corp,South Korea,Hairdresser,Driving,2019-06-09,2025-04-20,70.0
14929,9627,Previous,Construction,Hotel Co,Kuwait,Construction Supervisor,Serving;Vehicle Maintenance,2016-11-08,2022-01-20,62.0
14930,9629,Previous,Healthcare & Nursing,Hotel Pvt,Kuwait,Caregiver,Nursing,2015-09-28,2020-01-06,52.0
14931,9629,Current,Healthcare & Nursing,Gem Pvt,Bahrain,Caregiver,Nursing,2016-02-29,,
14932,9629,Previous,Healthcare & Nursing,Lanka Corp,Qatar,Caregiver,Nursing,2015-01-12,2018-03-21,38.0
14933,9629,Previous,Healthcare & Nursing,Ceylon Pvt,Lebanon,Caregiver,Nursing,2012-08-09,2020-04-14,92.0
14934,9630,Previous,Healthcare & Nursing,Construction Enterprises,United Arab Emirates,Caregiver,Nursing,2019-09-25,2025-05-24,68.0
14935,9630,Previous,Healthcare & Nursing,Tea Plantations,Hong Kong,Caregiver,Nursing,2021-09-05,2025-08-16,47.0
14936,9630,Previous,Healthcare & Nursing,Lanka Co,Qatar,Caregiver,Nursing,2015-03-29,2024-11-28,116.0
14937,9631,Previous,Textile & Sewing,Gem Pvt,United Arab Emirates,Housemaid,Sewing,2024-06-24,2025-07-21,13.0
14938,9632,Current,Agriculture & Fishery,Tech Inc,United Arab Emirates,Nurse,Shuttering Carpentry;Cooking;Horticulture,2024-02-20,,
14939,9632,Current,Garment & Apparel,Ceylon Group,United Kingdom,Nurse,Bookkeeping;Janitorial Skills,2017-05-22,,
14940,9634,Previous,Engineering & Technical,Construction Co,Qatar,Receptionist,Forklift Operation,2022-06-24,2024-05-24,23.0
14941,9635,Current,Retail & Sales,Hotel Inc,Singapore,Driver,Guest Relations,2017-09-21,,
14942,9636,Previous,Hospitality & Tourism,Apparel Solutions,United Kingdom,Nursing Assistant,Nursing,2016-03-13,2020-05-11,50.0
14943,9637,Previous,Agriculture & Fishery,Hotel Enterprises,United Arab Emirates,Factory Worker,Garment Quality Control;Forklift Operation,2021-08-08,2024-05-11,33.0
14944,9638,Previous,Engineering & Technical,Gem Ltd,United Kingdom,Construction Helper,Shuttering Carpentry;Medical Assistance,2020-09-16,2020-12-09,3.0
14945,9638,Previous,Agriculture & Fishery,Apparel Enterprises,Maldives,Construction Helper,Forklift Operation,2019-08-02,2022-04-09,32.0
14946,9638,Previous,Retail & Sales,Island Pvt,Saudi Arabia,Construction Helper,Forklift Operation;Quality Inspection,2023-11-18,2024-10-16,11.0
14947,9638,Previous,Agriculture & Fishery,Ceylon Co,Oman,Construction Helper,Bookkeeping;Housekeeping;Bar Bending,2013-04-17,2019-06-29,74.0
14948,9639,Current,Healthcare & Nursing,Lanka Corp,Qatar,Caregiver,Nursing,2018-01-19,,
14949,9639,Current,Healthcare & Nursing,Island Pvt,United Arab Emirates,Caregiver,Nursing,2013-12-01,,
14950,9640,Previous,Hospitality & Tourism,Lanka Enterprises,Qatar,Agricultural Worker,Accounting;Textile Machine Operation,2011-04-16,2024-01-26,153.0
14951,9640,Previous,Hospitality & Tourism,Lanka Corp,Saudi Arabia,Agricultural Worker,Housekeeping;Front Desk Operations,2011-04-18,2023-04-26,144.0
14952,9640,Previous,Driving & Transportation,Lanka Group,Singapore,Agricultural Worker,Driving,2017-12-27,2022-09-30,57.0
14953,9640,Previous,Cleaning Services,Gem Group,Kuwait,Agricultural Worker,Accounting,2012-05-22,2016-04-04,47.0
14954,9641,Previous,Logistics & Warehousing,Lanka Solutions,United Arab Emirates,Salesperson,Fishing,2011-05-10,2023-11-21,150.0
14955,9642,Previous,Agriculture & Fishery,Lanka Group,Kuwait,Nurse,Patient Care;Shuttering Carpentry;Data Entry,2016-10-27,2017-11-02,13.0
14956,9642,Previous,Logistics & Warehousing,Construction Corp,United Arab Emirates,Nurse,CCTV Monitoring;Driving,2015-09-30,2016-01-03,4.0
14957,9643,Previous,Logistics & Warehousing,Construction Ltd,Saudi Arabia,Maintenance Worker,Garment Quality Control;IT Skills;Housekeeping,2015-10-16,2021-01-19,63.0
14958,9644,Current,Engineering & Technical,Sri Pvt,Saudi Arabia,Plumber,Plumbing,2013-07-04,,
14959,9644,Previous,Security Services,Island Enterprises,Kuwait,Plumber,Quality Inspection;Driving;Serving,2015-08-09,2022-04-23,80.0
14960,9645,Previous,Education & Training,Construction Solutions,Saudi Arabia,Welder,Delivery Driving,2012-06-24,2022-06-27,120.0
14961,9645,Previous,Facility Management,Construction Enterprises,Oman,Welder,Excel,2018-08-23,2022-07-04,47.0
14962,9645,Previous,Security Services,Gem Group,Qatar,Welder,Administrative Support;Elderly Care,2014-10-07,2015-10-03,12.0
14963,9645,Previous,IT & Professional Services,Tech Corp,United Kingdom,Welder,Medical Assistance;MS Office;Bookkeeping,2020-06-14,2021-03-31,9.0
14964,9646,Current,Cleaning Services,Sri Group,Romania,Engineer,Patient Care;Logistics Coordination;Masonry,2013-05-10,,
14965,9647,Previous,Education & Training,Sri Co,Saudi Arabia,Waiter,Electrical;Painting,2022-06-05,2024-08-14,26.0
14966,9648,Current,Retail & Sales,Sri Co,Saudi Arabia,Electrician,Makeup Artistry;Bar Bending;Horticulture,2011-11-28,,
14967,9648,Previous,Security Services,Lanka Ltd,South Korea,Electrician,Hairdressing;Electrical;Banquet Service,2021-08-10,2024-03-07,31.0
14968,9649,Previous,Domestic Services,Apparel Co,United Arab Emirates,Domestic Worker,Logistics Coordination;Garment Quality Control,2021-03-12,2023-02-01,23.0
14969,9649,Current,Domestic Services,Hotel Ltd,Kuwait,Domestic Worker,Beauty Therapy;Barista Skills;First Aid,2018-11-15,,
14970,9649,Previous,Domestic Services,Tea Co,United Arab Emirates,Domestic Worker,IT Skills;Horticulture,2020-05-20,2022-09-14,28.0
14971,9651,Previous,Healthcare & Nursing,Tea Plantations,United Arab Emirates,Caregiver,Nursing,2011-01-12,2022-03-14,134.0
14972,9651,Previous,Healthcare & Nursing,Hotel Inc,United Arab Emirates,Caregiver,Nursing,2015-09-05,2022-09-09,84.0
14973,9651,Current,Engineering & Technical,Tea Plantations,Serbia,Caregiver,Tailoring;Beauty Therapy;Security Guarding,2019-06-20,,
14974,9652,Previous,Textile & Sewing,Apparel Corp,Sri Lanka,Caregiver,Sewing,2012-04-23,2013-10-10,18.0
14975,9652,Previous,Healthcare & Nursing,Ceylon Co,Kuwait,Caregiver,Nursing,2011-07-19,2021-06-30,119.0
14976,9653,Previous,Engineering & Technical,Apparel Plantations,United Arab Emirates,Engineer,IT Skills;Hairdressing;Livestock Management,2014-05-02,2023-03-31,106.0
14977,9653,Current,Engineering & Technical,Gem Inc,Qatar,Engineer,Forklift Operation;Electrical,2023-02-04,,
14978,9654,Current,Textile & Sewing,Tea Co,Saudi Arabia,Shuttering Carpenter,Sewing,2019-01-14,,
14979,9654,Previous,Domestic Services,Lanka Solutions,Kuwait,Shuttering Carpenter,Farming,2010-09-25,2021-03-21,126.0
14980,9654,Previous,Retail & Sales,Sri Inc,Jordan,Shuttering Carpenter,Security Guarding;Laundry;Home Cleaning,2015-07-17,2017-12-28,29.0
14981,9655,Previous,Engineering & Technical,Apparel Group,Kuwait,Shuttering Carpenter,Kitchen Assistance,2019-06-04,2023-04-21,46.0
14982,9655,Previous,Hospitality & Tourism,Tech Inc,Saudi Arabia,Carpenter,Welding,2015-10-25,2023-03-29,89.0
14983,9655,Previous,Security Services,Tech Inc,Turkey,Shuttering Carpenter,Medical Assistance;Childcare,2023-06-15,2024-10-15,16.0
14984,9657,Current,Construction,Tea Corp,Qatar,Security Guard,First Aid;MS Office;Kitchen Assistance,2016-08-07,,
14985,9659,Previous,Construction,Apparel Co,South Korea,Construction Supervisor,Forklift Operation;Guest Relations,2013-04-26,2017-11-21,55.0
14986,9659,Previous,Agriculture & Fishery,Construction Plantations,Saudi Arabia,Delivery Driver,Cooking,2019-09-27,2021-03-03,18.0
14987,9661,Previous,Driving & Transportation,Gem Co,Saudi Arabia,Room Attendant,Driving,2021-02-21,2024-10-06,44.0
14988,9662,Previous,Textile & Sewing,Lanka Ltd,Saudi Arabia,Cleaner,Sewing,2022-09-26,2022-09-29,1.0
14989,9663,Current,Engineering & Technical,Gem Inc,Bahrain,Beautician,Food Preparation;Customer Service;Health Aide,2021-11-06,,
14990,9664,Previous,Engineering & Technical,Tech Corp,Qatar,Engineer,Front Desk Operations,2011-11-20,2022-03-20,124.0
14991,9664,Previous,Domestic Services,Apparel Ltd,Cyprus,Engineer,Livestock Management;Tiling;Excel,2014-05-13,2022-01-31,92.0
14992,9664,Current,Engineering & Technical,Lanka Pvt,Russia,Engineer,Retail Sales;Textile Machine Operation,2016-08-15,,
14993,9664,Previous,Engineering & Technical,Construction Co,Saudi Arabia,Engineer,Sewing,2011-08-22,2017-02-26,66.0
14994,9665,Current,Education & Training,Island Plantations,Oman,Hotel Housekeeper,Hairdressing;Delivery Driving;Childcare,2011-05-15,,
14995,9666,Previous,Construction,Apparel Group,Oman,Construction Helper,Textile Machine Operation;Tailoring,2014-07-16,2017-04-05,33.0
14996,9668,Current,IT & Professional Services,Ceylon Enterprises,United Kingdom,Delivery Driver,Nursing;Tailoring,2019-11-12,,
14997,9668,Previous,Construction,Tech Corp,Saudi Arabia,Construction Helper,Housekeeping;Sewing,2011-10-02,2023-01-13,135.0
14998,9668,Previous,Hospitality & Tourism,Ceylon Plantations,Saudi Arabia,Delivery Driver,Vehicle Maintenance,2014-04-27,2023-04-15,108.0
14999,9670,Current,IT & Professional Services,Island Group,United Arab Emirates,Agricultural Worker,Logistics Coordination;Kitchen Assistance,2010-12-22,,
15000,9670,Current,Garment & Apparel,Tech Ltd,United Arab Emirates,Agricultural Worker,Makeup Artistry;Delivery Driving;Inventory Management,2018-10-05,,
15001,9672,Previous,Education & Training,Tech Inc,Saudi Arabia,Construction Supervisor,Caregiving;Accounting;Vehicle Maintenance,2014-08-08,2023-03-18,103.0
15002,9673,Current,Beauty & Personal Care,Hotel Ltd,Lebanon,Driver,Farming;Concrete Mixing,2021-11-11,,
15003,9673,Previous,Manufacturing,Gem Pvt,Kuwait,Driver,Masonry;Banquet Service,2015-03-30,2019-09-16,54.0
15004,9673,Previous,Construction,Tea Pvt,Saudi Arabia,Construction Supervisor,Electrical;Caregiving,2011-12-14,2021-12-03,120.0
15005,9674,Current,Healthcare & Nursing,Construction Pvt,Qatar,Janitor,Nursing,2022-09-14,,
15006,9674,Previous,Agriculture & Fishery,Construction Enterprises,Saudi Arabia,Janitor,Logistics Coordination,2011-01-27,2021-05-12,124.0
15007,9674,Previous,Retail & Sales,Gem Group,Bahrain,Janitor,Hotel Housekeeping,2016-07-30,2021-01-01,54.0
15008,9674,Previous,Engineering & Technical,Tea Corp,Turkey,Janitor,Vehicle Maintenance;Heavy Vehicle Driving,2014-05-16,2014-08-23,3.0
15009,9675,Previous,Construction,Lanka Enterprises,United Arab Emirates,Construction Helper,Front Desk Operations;Beauty Therapy;Security Guarding,2017-06-09,2024-08-12,86.0
15010,9675,Current,Cleaning Services,Island Inc,Saudi Arabia,Technician,Cooking;Fishing;Data Entry,2023-09-16,,
15011,9675,Previous,Driving & Transportation,Hotel Corp,Saudi Arabia,Technician,Driving,2020-07-11,2023-06-23,35.0
15012,9676,Previous,Retail & Sales,Gem Pvt,Japan,Shuttering Carpenter,Painting;Horticulture,2022-11-25,2023-07-12,8.0
15013,9676,Previous,Healthcare & Nursing,Construction Ltd,Kuwait,Shuttering Carpenter,Nursing,2012-06-23,2024-04-01,142.0
15014,9678,Previous,Retail & Sales,Lanka Group,Malaysia,Housemaid,Garment Quality Control,2015-02-06,2016-10-04,20.0
15015,9678,Previous,Hospitality & Tourism,Lanka Corp,Qatar,Housemaid,Banquet Service;Kitchen Assistance;Bar Bending,2019-08-02,2024-07-03,59.0
15016,9679,Current,Agriculture & Fishery,Construction Corp,Malaysia,Agricultural Worker,Electrical,2018-08-07,,
15017,9679,Current,Facility Management,Island Corp,Saudi Arabia,Agricultural Worker,Home Cleaning;Electrical;Hotel Housekeeping,2013-09-22,,
15018,9682,Previous,Retail & Sales,Tea Inc,Malaysia,Construction Helper,Makeup Artistry;Beauty Therapy;Serving,2016-12-24,2020-02-19,38.0
15019,9683,Previous,Engineering & Technical,Sri Plantations,United Arab Emirates,Agricultural Worker,Forklift Operation;Health Aide,2021-01-18,2024-01-04,36.0
15020,9683,Previous,IT & Professional Services,Tech Corp,Qatar,Agricultural Worker,Front Desk Operations;Hairdressing,2019-09-29,2020-03-12,6.0
15021,9683,Current,Education & Training,Ceylon Solutions,Saudi Arabia,Agricultural Worker,Kitchen Assistance;Packing;Plumbing,2020-11-20,,
15022,9684,Previous,Facility Management,Hotel Inc,Malaysia,Administrative Assistant,Home Cleaning;Housekeeping;Serving,2024-01-05,2024-02-16,1.0
15023,9686,Current,Cleaning Services,Sri Corp,United Kingdom,Barista,Inventory Management,2013-03-11,,
15024,9686,Previous,IT & Professional Services,Construction Corp,Kuwait,Barista,Scaffolding;Packing,2023-12-29,2024-04-29,4.0
15025,9686,Current,Textile & Sewing,Lanka Corp,Qatar,Barista,Sewing,2021-12-03,,
15026,9687,Previous,Agriculture & Fishery,Ceylon Solutions,Qatar,Shuttering Carpenter,Forklift Operation;Data Entry;Concrete Mixing,2014-09-11,2017-01-01,28.0
15027,9687,Previous,Facility Management,Gem Ltd,Bahrain,Carpenter,Carpentry;IT Skills;Farming,2023-04-25,2024-10-20,18.0
15028,9687,Previous,Engineering & Technical,Lanka Solutions,Kuwait,Shuttering Carpenter,Construction Supervision;Driving,2021-05-22,2024-10-11,41.0
15029,9688,Current,Logistics & Warehousing,Island Group,Kuwait,Nurse,Carpentry,2015-01-02,,
15030,9688,Current,Garment & Apparel,Hotel Pvt,United Arab Emirates,Nurse,Driving,2011-07-17,,
