OLevelID,PersonalID,ExamName,Year,Subject1,Result1,Subject2,Result2,Subject3,Result3,Subject4,Result4,Subject5,Result5,Subject6,Result6,Subject7,Result7,Subject8,Result8,Subject9,Result9,Subject10,Result10
5950,7561,OLevel,1995,Commerce,A,Science,A,IT,C,Music,C,Tamil,A,History,A,Art,B,Mathematics,A,,,,
5951,7562,OLevel,2022,English,C,Geography,C,Art,C,Science,W,Music,W,Mathematics,W,Sinhala,A,Commerce,W,History,S,IT,S
5952,7563,OLevel,1998,Mathematics,W,Tamil,S,IT,S,Commerce,B,Geography,A,Sinhala,A,English,B,,,,,,
5953,7564,OLevel,2008,Music,B,Geography,C,Science,A,Tamil,C,Commerce,A,Art,A,IT,C,History,C,English,S,Sinhala,S
5954,7565,OLevel,2008,Commerce,C,Mathematics,C,IT,B,Tamil,A,Sinhala,A,History,W,Music,A,,,,,,
5955,7566,OLevel,1981,Sinhala,W,Tamil,B,Art,W,Music,A,Geography,C,IT,S,Mathematics,S,Commerce,A,,,,
5956,7567,OLevel,1986,Tamil,W,Mathematics,A,Music,A,History,W,Science,A,Commerce,W,Art,B,English,S,Sinhala,B,IT,S
5957,7568,OLevel,1986,English,W,Sinhala,B,History,W,Science,B,Art,C,Geography,W,Music,W,IT,B,Commerce,A,Mathematics,B
5958,7569,OLevel,1981,History,A,Art,C,Science,C,IT,B,Mathematics,B,English,S,Tamil,B,Commerce,S,Music,C,,
5959,7571,OLevel,1993,English,C,Mathematics,W,History,A,Geography,S,Commerce,A,Art,S,,,,,,,,
5960,7572,OLevel,2011,History,S,Art,B,Tamil,S,Geography,A,Mathematics,A,Science,S,,,,,,,,
5961,7573,OLevel,1994,IT,A,Art,S,Sinhala,C,Mathematics,W,Commerce,C,Tamil,B,,,,,,,,
5962,7574,OLevel,2025,Sinhala,A,Science,A,Geography,C,Music,C,Mathematics,B,History,S,English,S,Art,B,Tamil,A,Commerce,B
5963,7575,OLevel,2006,IT,S,Art,S,Science,W,Sinhala,A,History,S,Mathematics,C,Music,S,,,,,,
5964,7576,OLevel,2019,IT,C,Geography,A,Tamil,A,Sinhala,A,Art,B,History,B,Mathematics,C,Commerce,C,Science,W,Music,C
5965,7577,OLevel,1980,Commerce,A,History,A,Geography,S,Tamil,C,Music,B,Art,W,Mathematics,C,Science,B,English,B,Sinhala,W
5966,7578,OLevel,2025,Music,S,History,C,Sinhala,W,English,C,Mathematics,W,Geography,B,Commerce,B,Tamil,S,IT,A,,
5967,7580,OLevel,2000,History,C,Geography,C,Mathematics,B,Music,W,Science,W,IT,S,Tamil,S,English,W,Commerce,C,,
5968,7581,OLevel,2000,History,C,Commerce,C,English,B,Geography,A,Music,C,Art,C,Tamil,A,Mathematics,A,Science,S,,
5969,7582,OLevel,2023,Art,A,Geography,B,History,S,Mathematics,A,English,S,Music,A,Commerce,S,Science,B,,,,
5970,7583,OLevel,2018,Science,A,Music,B,Tamil,A,Art,S,History,A,Sinhala,S,,,,,,,,
5971,7584,OLevel,2022,History,S,Tamil,S,Art,W,Music,S,English,W,Commerce,S,Sinhala,A,Science,W,IT,W,Mathematics,B
5972,7585,OLevel,2000,Tamil,C,IT,S,Art,A,Music,S,Mathematics,S,History,W,,,,,,,,
5973,7586,OLevel,2020,Mathematics,W,Music,W,Geography,A,History,C,Art,C,Sinhala,S,Commerce,B,Tamil,A,English,B,,
5974,7587,OLevel,1985,Science,W,History,A,Commerce,W,Art,C,Tamil,W,IT,S,Geography,B,,,,,,
5975,7588,OLevel,1994,Tamil,S,English,B,Music,A,Mathematics,C,Art,C,Science,C,Geography,W,IT,S,,,,
5976,7589,OLevel,1982,Geography,C,English,S,Tamil,B,Music,B,Science,A,Mathematics,B,Sinhala,C,History,S,,,,
5977,7590,OLevel,2019,Geography,W,History,C,Mathematics,C,Sinhala,W,Commerce,C,Tamil,B,IT,B,Music,C,,,,
5978,7591,OLevel,2009,Art,C,Music,B,Science,S,English,B,Sinhala,C,Mathematics,B,History,S,Commerce,A,,,,
5979,7592,OLevel,1980,Science,A,Mathematics,B,Music,C,IT,W,Sinhala,C,Commerce,C,English,A,Geography,C,Art,S,History,C
5980,7593,OLevel,2010,Art,C,Tamil,S,Geography,C,Music,B,History,C,Science,S,Sinhala,S,Commerce,C,,,,
5981,7594,OLevel,2021,Science,A,Mathematics,B,Geography,B,History,C,Sinhala,B,Art,C,English,B,,,,,,
5982,7595,OLevel,2002,Commerce,A,IT,S,Music,S,Science,B,Sinhala,S,Art,B,Geography,W,,,,,,
5983,7597,OLevel,1999,Geography,A,English,B,IT,C,Commerce,A,Sinhala,W,Science,A,,,,,,,,
5984,7598,OLevel,2022,Commerce,C,History,B,Tamil,B,Art,B,IT,S,Science,B,Music,S,Mathematics,B,Sinhala,A,English,A
5985,7599,OLevel,2020,History,B,Science,W,English,W,Sinhala,W,Commerce,A,Music,B,Tamil,C,Art,S,IT,A,,
5986,7600,OLevel,2009,English,S,Art,C,Geography,A,Tamil,C,Sinhala,A,Music,C,Commerce,B,Mathematics,C,IT,C,,
5987,7601,OLevel,1988,IT,C,Sinhala,A,English,C,Mathematics,B,Tamil,A,Commerce,A,Music,C,Art,C,,,,
5988,7602,OLevel,2024,Science,A,Sinhala,C,Art,C,IT,C,Mathematics,C,Music,B,Tamil,W,English,W,,,,
5989,7603,OLevel,2004,Art,B,Music,B,English,B,Geography,C,Commerce,C,Tamil,S,Science,C,,,,,,
5990,7604,OLevel,2011,Commerce,C,Geography,C,Music,C,IT,C,Mathematics,B,Tamil,S,,,,,,,,
5991,7605,OLevel,2025,Tamil,C,Music,W,Science,W,Art,B,Sinhala,B,Geography,A,History,S,Commerce,B,English,C,Mathematics,A
5992,7607,OLevel,2009,Geography,B,Music,A,Sinhala,C,Art,S,Commerce,A,History,B,Mathematics,A,Science,C,,,,
5993,7608,OLevel,2003,Mathematics,C,History,A,Science,B,English,S,Sinhala,W,Commerce,B,,,,,,,,
5994,7609,OLevel,1985,Commerce,C,Mathematics,S,Geography,B,Tamil,B,Music,W,Science,S,IT,C,,,,,,
5995,7611,OLevel,2014,IT,C,Art,C,Sinhala,C,Commerce,B,Tamil,A,Music,B,,,,,,,,
5996,7613,OLevel,2010,Art,C,English,C,IT,S,Mathematics,A,Music,C,Tamil,B,Sinhala,B,Commerce,B,History,A,,
5997,7614,OLevel,2018,Science,C,Mathematics,B,Art,C,Tamil,W,History,A,IT,C,English,S,Sinhala,C,Commerce,C,,
5998,7615,OLevel,1984,History,C,English,B,Music,C,Sinhala,S,IT,C,Mathematics,B,Science,C,,,,,,
5999,7617,OLevel,1995,Music,B,Tamil,S,Geography,B,English,B,IT,S,Commerce,C,Sinhala,C,Art,C,Mathematics,C,,
6000,7618,OLevel,1985,Music,S,Tamil,A,IT,C,Art,C,Commerce,S,Mathematics,B,Sinhala,A,,,,,,
6001,7619,OLevel,2006,Science,A,English,A,IT,B,Mathematics,A,Sinhala,W,Music,S,History,B,,,,,,
6002,7620,OLevel,1990,Tamil,S,IT,C,History,C,Science,C,Art,A,Mathematics,B,Commerce,B,English,A,,,,
6003,7621,OLevel,1984,Geography,B,Mathematics,S,Science,B,History,C,English,S,IT,W,Tamil,C,Music,A,Art,B,,
6004,7623,OLevel,2008,Music,A,Science,A,Commerce,C,Tamil,C,Mathematics,S,English,C,,,,,,,,
6005,7624,OLevel,1992,Sinhala,B,Mathematics,S,English,S,Geography,B,Commerce,W,History,C,Tamil,S,IT,S,Music,W,Science,B
6006,7625,OLevel,1992,Mathematics,B,English,C,Commerce,S,Science,B,Tamil,C,Sinhala,C,IT,C,History,B,Geography,A,,
6007,7626,OLevel,1982,Music,C,Geography,A,Sinhala,S,Tamil,B,Art,C,Science,B,IT,A,Mathematics,C,History,S,,
6008,7627,OLevel,2022,IT,B,Art,C,Commerce,B,Geography,A,Tamil,C,Science,C,Mathematics,A,History,A,,,,
6009,7628,OLevel,1987,English,A,History,C,Tamil,C,Commerce,A,Music,C,Science,S,,,,,,,,
6010,7629,OLevel,1994,Mathematics,B,Art,S,Geography,C,IT,S,English,C,Sinhala,C,Science,S,,,,,,
6011,7630,OLevel,1987,History,C,Music,B,English,A,Art,W,Geography,S,Sinhala,B,Commerce,S,,,,,,
6012,7631,OLevel,2002,History,B,Commerce,B,IT,B,Science,C,English,C,Sinhala,C,Art,B,,,,,,
6013,7632,OLevel,1980,Science,B,English,S,Art,C,Sinhala,C,Mathematics,A,Music,B,,,,,,,,
6014,7636,OLevel,2000,IT,A,History,B,Science,A,English,A,Tamil,W,Music,B,Commerce,B,Art,A,Sinhala,C,Mathematics,A
6015,7637,OLevel,2004,Music,S,Geography,C,IT,W,History,B,Mathematics,C,Sinhala,A,Science,B,,,,,,
6016,7638,OLevel,2024,IT,B,Tamil,B,Science,S,Music,A,Commerce,C,Art,B,,,,,,,,
6017,7640,OLevel,1984,Commerce,B,IT,B,Mathematics,B,English,C,Tamil,B,Geography,A,Sinhala,B,History,S,,,,
6018,7641,OLevel,1980,Tamil,B,English,C,Commerce,W,Music,S,Science,S,Geography,C,History,B,Art,C,Mathematics,B,,
6019,7642,OLevel,2025,English,A,Geography,B,Mathematics,B,Sinhala,C,Science,B,Art,A,Music,S,History,C,,,,
6020,7643,OLevel,2016,Commerce,B,Science,B,Mathematics,A,English,A,Sinhala,B,Geography,B,Music,A,,,,,,
6021,7645,OLevel,2006,Geography,B,Mathematics,B,Music,S,IT,W,Art,A,History,C,Commerce,C,Sinhala,C,,,,
6022,7646,OLevel,1996,Science,B,Tamil,B,Music,C,Commerce,A,History,S,Geography,W,IT,W,,,,,,
6023,7647,OLevel,1984,English,B,Art,A,Mathematics,B,Tamil,S,Commerce,C,Geography,B,Music,A,,,,,,
6024,7648,OLevel,2023,Geography,C,Science,A,History,B,Art,C,Sinhala,W,IT,W,English,W,Mathematics,C,Tamil,S,,
6025,7650,OLevel,2014,English,A,IT,C,Science,S,History,W,Sinhala,B,Commerce,C,Geography,A,Tamil,A,Mathematics,B,Art,C
6026,7651,OLevel,2012,Tamil,S,IT,B,Music,A,Art,S,Mathematics,W,History,C,,,,,,,,
6027,7652,OLevel,1982,English,C,Commerce,B,Mathematics,C,Science,B,Geography,S,Tamil,A,Music,B,Sinhala,A,,,,
6028,7653,OLevel,1995,Tamil,B,Commerce,W,Geography,W,Sinhala,B,Science,A,English,A,Mathematics,A,Art,A,History,S,Music,B
6029,7655,OLevel,1992,History,B,Music,S,Geography,C,Commerce,S,Art,S,English,B,,,,,,,,
6030,7656,OLevel,1981,Art,S,Music,B,Commerce,W,Science,S,Sinhala,B,Mathematics,B,English,B,IT,B,History,S,,
6031,7657,OLevel,2016,IT,B,Tamil,S,Science,W,Mathematics,C,History,B,Art,B,English,C,Geography,W,Music,W,Sinhala,A
6032,7659,OLevel,2010,History,C,Art,B,Sinhala,B,Music,S,Commerce,C,Mathematics,B,,,,,,,,
6033,7660,OLevel,1989,English,S,IT,C,Mathematics,S,Science,C,Art,B,Tamil,A,Sinhala,S,Geography,B,,,,
6034,7661,OLevel,1983,Tamil,S,History,A,Commerce,S,Sinhala,A,IT,B,Geography,W,Music,C,English,A,Mathematics,S,,
6035,7662,OLevel,2020,Art,C,Geography,A,Mathematics,C,English,C,History,S,Science,C,IT,B,Tamil,W,,,,
6036,7663,OLevel,1998,Sinhala,S,History,A,Commerce,C,Geography,A,Science,C,Tamil,C,Music,C,Mathematics,B,Art,B,,
6037,7664,OLevel,1988,IT,S,Mathematics,S,Sinhala,S,Science,C,English,S,Tamil,A,Commerce,C,History,B,Art,B,Music,S
6038,7666,OLevel,1984,Science,B,English,B,Sinhala,C,Commerce,B,Mathematics,A,IT,C,Art,B,Music,C,Geography,S,History,A
6039,7667,OLevel,2003,Art,W,Mathematics,C,Geography,B,Commerce,B,Sinhala,C,History,C,Music,A,English,C,Tamil,B,IT,S
6040,7668,OLevel,2022,Commerce,S,English,S,Music,C,IT,B,Science,A,Tamil,B,Geography,B,Art,A,,,,
6041,7672,OLevel,2004,Geography,W,Sinhala,A,Tamil,A,Commerce,S,Mathematics,S,Music,W,IT,B,Art,C,Science,C,English,C
6042,7673,OLevel,1986,Sinhala,B,Tamil,S,Geography,A,Commerce,S,Mathematics,C,English,C,Art,C,Music,A,,,,
6043,7674,OLevel,1984,Tamil,B,English,B,IT,C,Mathematics,S,Geography,S,History,A,Commerce,B,Science,B,Music,C,,
6044,7675,OLevel,2018,Mathematics,A,Sinhala,A,History,A,IT,W,Science,S,Tamil,C,English,B,,,,,,
6045,7676,OLevel,1989,History,S,English,W,Music,S,Geography,W,Tamil,C,Art,S,Commerce,B,Science,A,IT,C,,
6046,7678,OLevel,1986,Commerce,A,Geography,W,Art,B,IT,C,Mathematics,C,Tamil,B,English,C,History,S,Sinhala,B,,
6047,7679,OLevel,2021,Sinhala,S,Tamil,B,Mathematics,A,History,A,Science,B,Commerce,B,English,W,Music,A,Art,A,,
6048,7680,OLevel,1992,IT,C,English,B,Commerce,W,Geography,S,Sinhala,B,Mathematics,B,History,B,,,,,,
6049,7681,OLevel,2025,Commerce,A,History,C,IT,S,Sinhala,S,Art,C,Science,W,Geography,A,,,,,,
6050,7682,OLevel,2013,Music,S,Science,S,IT,A,English,A,Commerce,B,Mathematics,C,Tamil,B,Sinhala,C,Art,W,,
6051,7683,OLevel,2000,Music,A,Tamil,C,Sinhala,S,History,C,Mathematics,C,Art,A,Commerce,C,Science,B,,,,
6052,7684,OLevel,2009,Music,B,Art,C,Tamil,W,Science,A,English,W,IT,A,Commerce,S,Mathematics,C,Geography,B,,
6053,7685,OLevel,1994,Sinhala,A,Music,W,Mathematics,A,Geography,W,Science,W,IT,B,Tamil,A,Commerce,S,,,,
6054,7686,OLevel,2022,History,S,Music,S,Art,C,Tamil,S,Science,S,Mathematics,C,Geography,B,English,A,Sinhala,S,,
6055,7687,OLevel,2013,Mathematics,C,Science,S,English,B,Commerce,A,Art,S,History,B,Geography,S,,,,,,
6056,7688,OLevel,2012,History,C,Commerce,C,Geography,S,Tamil,S,Art,C,Music,B,Sinhala,C,Science,B,English,A,IT,A
6057,7690,OLevel,2005,Geography,B,Tamil,A,IT,A,Sinhala,A,History,S,English,C,,,,,,,,
6058,7691,OLevel,2025,History,C,IT,C,Sinhala,S,Art,W,Mathematics,C,Music,W,Commerce,W,Geography,B,Science,B,Tamil,B
6059,7692,OLevel,2000,English,B,History,B,Music,A,Mathematics,W,Art,C,Science,C,Tamil,A,Sinhala,S,,,,
6060,7693,OLevel,2001,History,S,Mathematics,W,English,W,Science,C,Geography,C,IT,B,Art,B,,,,,,
6061,7694,OLevel,1998,Mathematics,S,Art,A,Science,C,Tamil,W,IT,B,Music,W,Commerce,S,,,,,,
6062,7695,OLevel,2004,English,S,Sinhala,B,Science,C,Art,B,Geography,W,Commerce,C,Mathematics,W,,,,,,
6063,7696,OLevel,1992,English,A,Tamil,S,Sinhala,W,Art,B,History,B,Mathematics,C,Commerce,C,,,,,,
6064,7697,OLevel,1997,Commerce,B,Science,B,Sinhala,B,Music,C,English,C,Geography,W,IT,A,Mathematics,B,Art,W,,
6065,7698,OLevel,2011,Tamil,C,Art,W,History,B,Science,C,Geography,A,Sinhala,W,,,,,,,,
6066,7699,OLevel,2001,English,C,IT,C,Geography,A,Tamil,W,Music,A,Commerce,C,Art,A,History,S,,,,
6067,7701,OLevel,1990,Mathematics,S,Commerce,C,History,C,Sinhala,W,IT,W,Geography,C,,,,,,,,
6068,7702,OLevel,1988,Music,S,Geography,B,History,B,Mathematics,W,Sinhala,A,Commerce,C,Tamil,B,Science,B,IT,C,,
6069,7704,OLevel,2020,Mathematics,A,English,B,Commerce,A,History,W,Music,C,Sinhala,C,Art,W,Science,C,,,,
6070,7705,OLevel,1994,Mathematics,A,Art,C,Science,C,IT,C,Music,B,History,S,Sinhala,W,English,B,Commerce,W,,
6071,7706,OLevel,1997,Art,C,Mathematics,S,Music,C,Science,W,Geography,W,Sinhala,S,History,C,Tamil,C,IT,W,English,C
6072,7708,OLevel,2012,Art,C,Mathematics,A,IT,S,Science,B,English,S,Tamil,W,,,,,,,,
6073,7709,OLevel,2010,Mathematics,W,Sinhala,C,Science,C,Art,C,Music,S,Geography,B,English,S,Commerce,W,History,C,,
6074,7710,OLevel,1980,Sinhala,C,Music,C,English,B,Mathematics,B,Science,C,Art,B,,,,,,,,
6075,7711,OLevel,2010,Art,B,IT,B,Science,S,English,S,Music,S,Geography,A,Mathematics,B,History,C,Sinhala,S,,
6076,7712,OLevel,1986,Music,S,Geography,C,History,B,Sinhala,A,Tamil,A,IT,S,Science,A,English,B,Mathematics,A,,
6077,7713,OLevel,1993,History,A,Geography,S,Tamil,A,English,A,Science,W,IT,C,Art,A,,,,,,
6078,7715,OLevel,2016,Tamil,C,Science,S,IT,C,English,C,History,B,Music,S,Sinhala,C,,,,,,
6079,7716,OLevel,2000,Commerce,S,Science,A,Music,A,IT,C,History,S,English,A,Tamil,C,Art,S,,,,
6080,7718,OLevel,2012,Sinhala,C,Geography,S,History,A,IT,C,English,S,Tamil,C,Commerce,A,Mathematics,A,Science,A,Art,S
6081,7720,OLevel,1983,IT,W,Mathematics,C,Science,S,Art,W,History,A,English,B,Tamil,S,,,,,,
6082,7722,OLevel,2001,Commerce,W,Sinhala,S,Music,B,Science,S,Tamil,B,IT,B,History,C,Art,S,Geography,A,,
6083,7723,OLevel,2021,Tamil,S,History,C,Music,S,Commerce,B,Science,C,Art,S,English,B,IT,W,Mathematics,S,Geography,C
6084,7724,OLevel,1995,Tamil,S,Music,C,History,S,Geography,A,Art,S,Mathematics,C,Science,B,Sinhala,C,Commerce,S,IT,B
6085,7725,OLevel,1988,Commerce,B,English,B,Music,S,History,A,Mathematics,C,Sinhala,C,IT,C,Tamil,C,Geography,C,,
6086,7726,OLevel,1997,Geography,C,English,B,Commerce,W,Sinhala,S,Music,C,History,A,Tamil,S,,,,,,
6087,7727,OLevel,1984,Sinhala,A,History,B,IT,C,Commerce,A,Art,S,English,C,,,,,,,,
6088,7729,OLevel,1981,Tamil,B,English,C,Music,B,Commerce,C,History,C,Art,A,Science,A,,,,,,
6089,7730,OLevel,2012,Commerce,A,IT,W,Science,S,English,C,History,B,Music,W,,,,,,,,
6090,7731,OLevel,2017,English,S,Art,B,Sinhala,A,IT,W,Tamil,S,Commerce,S,Music,A,Geography,B,Science,C,Mathematics,S
6091,7732,OLevel,2016,Sinhala,B,History,S,Mathematics,A,Art,B,Commerce,B,IT,S,English,S,,,,,,
6092,7733,OLevel,2015,Art,C,Commerce,A,Music,C,History,C,IT,B,Geography,W,English,B,Mathematics,S,Sinhala,C,,
6093,7735,OLevel,2009,Commerce,C,Science,S,Tamil,C,Mathematics,B,English,B,History,A,Geography,S,,,,,,
6094,7736,OLevel,2020,IT,S,Commerce,A,Sinhala,B,Science,B,English,C,Mathematics,B,Geography,B,Music,A,,,,
6095,7737,OLevel,2021,Art,C,IT,A,History,W,Geography,B,Commerce,A,English,S,Sinhala,A,Music,B,,,,
6096,7738,OLevel,1982,Tamil,C,History,B,IT,W,Geography,A,Music,B,English,S,Commerce,A,Art,C,Mathematics,B,Sinhala,C
6097,7739,OLevel,1989,Science,A,Tamil,A,Sinhala,B,Geography,B,Commerce,S,Art,B,IT,A,Mathematics,A,History,W,,
6098,7740,OLevel,2022,Geography,C,History,A,Art,S,Sinhala,B,Mathematics,S,Music,A,Tamil,S,English,S,Commerce,B,IT,S
6099,7741,OLevel,2016,Sinhala,C,Music,C,Science,B,Tamil,B,Geography,A,English,S,History,S,Mathematics,B,Art,B,IT,S
6100,7743,OLevel,1988,Mathematics,A,Music,S,Geography,W,Sinhala,B,Science,B,English,A,,,,,,,,
6101,7744,OLevel,2025,Mathematics,A,Tamil,A,Commerce,C,Sinhala,C,History,W,Geography,B,Music,B,English,C,IT,S,,
6102,7746,OLevel,1992,Geography,W,History,C,Sinhala,B,Music,S,Mathematics,A,IT,C,Art,A,English,C,Tamil,S,,
6103,7747,OLevel,2014,Geography,A,Music,A,Commerce,S,Science,B,English,W,Sinhala,S,,,,,,,,
6104,7748,OLevel,1995,Science,B,Geography,B,Art,B,Tamil,C,Sinhala,C,English,A,Mathematics,S,Commerce,B,Music,C,IT,S
6105,7750,OLevel,1997,Music,B,History,C,Art,S,Geography,B,Mathematics,A,IT,C,Commerce,C,English,W,,,,
6106,7751,OLevel,2000,Mathematics,S,Science,S,History,W,Sinhala,W,English,B,Commerce,C,Art,C,Tamil,B,Geography,C,IT,A
6107,7754,OLevel,1994,Sinhala,A,Commerce,W,Music,B,Art,W,Tamil,B,IT,W,,,,,,,,
6108,7755,OLevel,1993,IT,B,History,C,Science,S,English,B,Commerce,C,Music,C,Tamil,B,Geography,C,,,,
6109,7756,OLevel,1983,Tamil,S,Music,B,Commerce,B,IT,A,Sinhala,C,Science,A,English,C,Mathematics,W,Art,A,,
6110,7757,OLevel,1996,Commerce,A,English,B,Sinhala,B,Geography,A,Music,S,History,W,IT,W,,,,,,
6111,7758,OLevel,1994,English,C,History,B,Geography,B,Music,A,Science,B,Art,A,Commerce,C,IT,A,Tamil,B,,
6112,7760,OLevel,2012,English,C,Tamil,S,IT,W,Science,B,Music,S,Geography,A,Art,A,Sinhala,A,Commerce,B,,
6113,7764,OLevel,1987,Tamil,B,Science,A,Mathematics,A,Commerce,B,Art,B,Sinhala,B,Geography,S,Music,B,,,,
6114,7765,OLevel,2018,Sinhala,S,Art,B,Commerce,B,Geography,B,Mathematics,S,History,C,English,A,Science,C,IT,W,Tamil,B
6115,7766,OLevel,2007,Tamil,B,Art,A,IT,S,Science,A,Music,S,English,A,Sinhala,B,Commerce,B,Geography,A,,
6116,7767,OLevel,1993,Commerce,A,Music,A,English,S,IT,A,Geography,S,History,C,,,,,,,,
6117,7768,OLevel,1983,History,A,IT,B,Sinhala,C,Tamil,C,Music,B,Mathematics,C,Commerce,W,English,B,Science,B,Art,A
6118,7770,OLevel,1998,Music,C,Art,C,Commerce,W,Science,S,English,S,History,C,Tamil,B,Sinhala,A,,,,
6119,7771,OLevel,1999,Mathematics,C,Commerce,S,Music,W,History,C,IT,B,Geography,B,Tamil,A,,,,,,
6120,7772,OLevel,2024,English,A,Commerce,B,Music,S,IT,B,Sinhala,A,Science,B,Mathematics,W,Tamil,B,,,,
6121,7774,OLevel,2003,Commerce,W,English,B,IT,S,Geography,C,History,S,Tamil,S,,,,,,,,
6122,7775,OLevel,1989,Music,B,Sinhala,C,English,A,History,S,Art,B,IT,W,,,,,,,,
6123,7776,OLevel,1998,Music,B,Art,B,Science,A,Commerce,W,IT,S,History,W,,,,,,,,
6124,7777,OLevel,2003,History,B,IT,B,Music,A,Geography,S,English,C,Tamil,B,Mathematics,W,Sinhala,S,,,,
6125,7778,OLevel,2012,Sinhala,A,Geography,B,History,A,Commerce,C,Tamil,S,Science,B,IT,W,Art,C,English,A,,
6126,7780,OLevel,1999,Science,S,English,A,Music,B,Art,B,Sinhala,C,Commerce,S,Geography,A,Mathematics,C,Tamil,B,History,S
6127,7781,OLevel,1992,Art,S,Science,B,IT,A,English,B,Tamil,A,Mathematics,S,Geography,B,Sinhala,B,Commerce,A,,
6128,7782,OLevel,2019,English,S,Music,B,Science,C,Commerce,C,History,W,Tamil,C,Mathematics,W,,,,,,
6129,7783,OLevel,2020,Science,C,Art,B,Mathematics,A,Sinhala,B,Commerce,B,History,B,IT,B,English,B,Tamil,S,,
6130,7785,OLevel,1982,Music,C,Geography,C,English,C,IT,C,Commerce,B,Tamil,B,History,A,Sinhala,S,,,,
6131,7787,OLevel,1985,Science,B,Tamil,B,History,B,Art,S,IT,W,Sinhala,B,English,B,Commerce,B,Mathematics,C,Geography,B
6132,7788,OLevel,1985,Tamil,C,Music,A,Art,A,Sinhala,A,English,A,IT,S,,,,,,,,
6133,7789,OLevel,2013,Sinhala,A,IT,A,English,C,Tamil,S,Commerce,A,Science,C,Music,S,Art,B,Mathematics,B,,
6134,7790,OLevel,2020,Science,C,History,B,Tamil,A,Art,A,IT,S,Commerce,W,Mathematics,B,English,S,,,,
6135,7792,OLevel,2022,Music,C,Sinhala,A,Science,S,Art,C,Geography,W,English,B,Mathematics,C,Tamil,C,History,B,Commerce,A
6136,7793,OLevel,2004,IT,B,Art,C,Science,A,Sinhala,A,Tamil,W,Commerce,B,Music,A,,,,,,
6137,7795,OLevel,2021,English,A,Mathematics,S,Tamil,B,History,S,Geography,S,Commerce,A,Sinhala,W,IT,C,,,,
6138,7796,OLevel,1984,Art,C,Music,A,Tamil,B,IT,C,Sinhala,B,Geography,A,Mathematics,S,Science,A,,,,
6139,7797,OLevel,2010,Tamil,B,Music,S,IT,C,Art,A,History,C,Sinhala,S,Geography,S,English,C,Mathematics,C,,
6140,7798,OLevel,2002,Geography,A,English,S,Music,S,History,B,IT,C,Art,A,Sinhala,B,Science,A,Tamil,S,,
6141,7799,OLevel,2004,Sinhala,B,English,C,Art,B,History,B,Mathematics,B,Commerce,S,Geography,W,,,,,,
6142,7801,OLevel,1999,History,B,Art,B,Science,B,Tamil,B,Geography,C,Commerce,S,Music,B,Mathematics,A,IT,A,English,A
6143,7802,OLevel,1994,History,A,IT,A,Science,B,Music,A,Art,B,Sinhala,A,,,,,,,,
6144,7803,OLevel,2019,Tamil,A,Music,B,Commerce,A,IT,W,Art,B,Science,C,History,S,Geography,C,English,S,Sinhala,A
6145,7805,OLevel,2005,Mathematics,A,Geography,W,Tamil,C,Science,S,IT,C,English,A,Sinhala,B,Commerce,C,History,S,,
6146,7806,OLevel,1982,Mathematics,B,Commerce,A,Geography,C,Art,B,IT,B,Science,B,,,,,,,,
6147,7807,OLevel,2003,History,C,Science,B,Music,S,IT,W,Sinhala,A,Commerce,C,Tamil,S,Mathematics,S,Art,A,,
6148,7808,OLevel,2024,IT,B,History,B,Art,C,Tamil,A,Mathematics,S,Geography,W,Sinhala,B,,,,,,
6149,7809,OLevel,1984,Sinhala,W,Art,S,English,B,Mathematics,C,IT,B,Music,B,Science,C,,,,,,
6150,7810,OLevel,1980,Science,C,Geography,A,IT,B,Art,A,Mathematics,C,Music,C,History,A,Tamil,C,Sinhala,A,English,B
6151,7811,OLevel,1992,Sinhala,C,Geography,W,History,B,Commerce,A,IT,B,Music,C,English,C,,,,,,
6152,7812,OLevel,2021,Commerce,C,English,A,Sinhala,B,Geography,C,IT,C,Art,B,Science,B,Mathematics,S,History,C,Tamil,S
6153,7814,OLevel,1980,Art,A,Science,A,IT,W,History,A,English,C,Tamil,B,Music,S,Commerce,B,Geography,B,Mathematics,A
6154,7815,OLevel,2022,Tamil,C,Art,B,English,C,History,W,Science,C,Commerce,S,IT,C,Music,A,,,,
6155,7816,OLevel,1989,Music,S,Sinhala,S,Art,S,Science,S,Commerce,S,IT,S,History,A,Geography,B,,,,
6156,7817,OLevel,2007,Science,A,Art,W,IT,A,Mathematics,B,English,C,Sinhala,C,,,,,,,,
6157,7818,OLevel,1988,Geography,C,Sinhala,A,History,S,Science,B,Art,C,Commerce,C,English,A,Music,S,Tamil,A,,
6158,7819,OLevel,1990,Science,A,English,S,Geography,C,IT,A,Sinhala,B,Art,C,Music,B,History,A,Commerce,S,,
6159,7820,OLevel,1986,Geography,B,History,S,Science,A,Tamil,C,Mathematics,S,IT,C,Music,C,,,,,,
6160,7821,OLevel,2024,Commerce,C,History,W,IT,W,Art,C,Tamil,B,Sinhala,A,Mathematics,B,Geography,C,Music,B,,
6161,7822,OLevel,2005,Sinhala,C,Tamil,B,Commerce,B,History,A,Mathematics,W,Music,A,Geography,C,IT,C,English,W,,
6162,7824,OLevel,1999,Music,C,Sinhala,B,Art,B,English,C,Commerce,W,Mathematics,B,,,,,,,,
