ALevelID,PersonalID,ExamName,SubjectStream,Year,Subject1,Result1,Subject2,Result2,Subject3,Result3,Subject4,Result4
3584,8951,ALevel,Commerce,1985,Commerce Subject 1,B,Commerce Subject 2,B,Commerce Subject 4,S,,
3585,8953,ALevel,Commerce,1984,Commerce Subject 1,B,Commerce Subject 3,S,Commerce Subject 4,B,Commerce Subject 2,W
3586,8955,ALevel,Technology,2010,Technology Subject 1,C,Technology Subject 3,S,Technology Subject 4,S,,
3587,8959,ALevel,Arts,1985,Arts Subject 4,A,Arts Subject 2,A,Arts Subject 1,S,,
3588,8960,ALevel,Commerce,1988,Commerce Subject 3,S,Commerce Subject 1,C,Commerce Subject 2,C,,
3589,8964,ALevel,Technology,1983,Technology Subject 1,C,Technology Subject 2,W,Technology Subject 4,S,Technology Subject 3,B
3590,8966,ALevel,Science,2000,Science Subject 1,W,Science Subject 4,S,Science Subject 3,S,,
3591,8968,ALevel,Commerce,2013,Commerce Subject 3,W,Commerce Subject 4,S,Commerce Subject 1,B,,
3592,8973,ALevel,Technology,2012,Technology Subject 1,S,Technology Subject 4,C,Technology Subject 2,S,,
3593,8975,ALevel,Technology,1992,Technology Subject 3,W,Technology Subject 1,C,Technology Subject 2,S,Technology Subject 4,S
3594,8976,ALevel,Technology,2010,Technology Subject 4,C,Technology Subject 3,A,Technology Subject 2,A,Technology Subject 1,B
3595,8979,ALevel,Commerce,2006,Commerce Subject 1,A,Commerce Subject 4,A,Commerce Subject 2,A,,
3596,8980,ALevel,Arts,2024,Arts Subject 2,A,Arts Subject 3,C,Arts Subject 1,B,Arts Subject 4,A
3597,8982,ALevel,Arts,2022,Arts Subject 2,S,Arts Subject 4,A,Arts Subject 1,C,,
3598,8984,ALevel,Commerce,2004,Commerce Subject 2,C,Commerce Subject 3,A,Commerce Subject 1,A,,
3599,8988,ALevel,Commerce,2015,Commerce Subject 3,A,Commerce Subject 4,B,Commerce Subject 2,A,,
3600,8993,ALevel,Arts,1982,Arts Subject 1,C,Arts Subject 4,B,Arts Subject 2,B,Arts Subject 3,B
3601,8997,ALevel,Commerce,2002,Commerce Subject 3,C,Commerce Subject 4,S,Commerce Subject 1,W,Commerce Subject 2,W
3602,8999,ALevel,Commerce,1995,Commerce Subject 2,B,Commerce Subject 4,A,Commerce Subject 1,C,,
3603,9000,ALevel,Technology,2016,Technology Subject 3,S,Technology Subject 1,A,Technology Subject 4,S,,
3604,9006,ALevel,Arts,1998,Arts Subject 2,S,Arts Subject 3,B,Arts Subject 4,B,,
3605,9009,ALevel,Arts,1983,Arts Subject 2,C,Arts Subject 4,S,Arts Subject 1,S,Arts Subject 3,C
3606,9015,ALevel,Science,2015,Science Subject 1,W,Science Subject 3,A,Science Subject 2,C,Science Subject 4,A
3607,9016,ALevel,Technology,2015,Technology Subject 2,B,Technology Subject 3,S,Technology Subject 1,C,,
3608,9017,ALevel,Commerce,2024,Commerce Subject 1,B,Commerce Subject 2,C,Commerce Subject 3,W,Commerce Subject 4,A
3609,9019,ALevel,Technology,1993,Technology Subject 1,A,Technology Subject 3,C,Technology Subject 4,A,Technology Subject 2,C
3610,9021,ALevel,Technology,2005,Technology Subject 1,C,Technology Subject 2,C,Technology Subject 4,C,,
3611,9022,ALevel,Science,2011,Science Subject 1,B,Science Subject 3,S,Science Subject 2,C,Science Subject 4,A
3612,9026,ALevel,Arts,2014,Arts Subject 3,A,Arts Subject 4,S,Arts Subject 2,C,Arts Subject 1,A
3613,9027,ALevel,Science,2006,Science Subject 2,C,Science Subject 3,A,Science Subject 1,S,,
3614,9028,ALevel,Arts,2007,Arts Subject 1,A,Arts Subject 3,B,Arts Subject 4,S,Arts Subject 2,A
3615,9030,ALevel,Commerce,2009,Commerce Subject 3,A,Commerce Subject 2,W,Commerce Subject 1,A,,
3616,9031,ALevel,Commerce,2025,Commerce Subject 4,S,Commerce Subject 1,A,Commerce Subject 2,B,,
3617,9034,ALevel,Technology,2000,Technology Subject 1,C,Technology Subject 4,C,Technology Subject 3,W,,
3618,9035,ALevel,Arts,1992,Arts Subject 4,A,Arts Subject 3,A,Arts Subject 2,B,Arts Subject 1,B
3619,9037,ALevel,Commerce,2022,Commerce Subject 2,S,Commerce Subject 3,W,Commerce Subject 4,S,,
3620,9042,ALevel,Technology,1980,Technology Subject 4,B,Technology Subject 3,B,Technology Subject 2,A,Technology Subject 1,B
3621,9043,ALevel,Technology,2024,Technology Subject 2,C,Technology Subject 3,B,Technology Subject 4,W,,
3622,9045,ALevel,Arts,2003,Arts Subject 4,W,Arts Subject 3,C,Arts Subject 2,B,Arts Subject 1,A
3623,9046,ALevel,Arts,2014,Arts Subject 3,A,Arts Subject 4,A,Arts Subject 1,S,Arts Subject 2,C
3624,9050,ALevel,Science,2019,Science Subject 2,S,Science Subject 3,B,Science Subject 4,A,,
3625,9058,ALevel,Technology,2025,Technology Subject 1,S,Technology Subject 4,B,Technology Subject 3,B,Technology Subject 2,C
3626,9061,ALevel,Technology,2005,Technology Subject 3,B,Technology Subject 4,C,Technology Subject 1,A,Technology Subject 2,S
3627,9062,ALevel,Arts,1984,Arts Subject 1,B,Arts Subject 2,B,Arts Subject 4,C,Arts Subject 3,C
3628,9066,ALevel,Science,1989,Science Subject 2,B,Science Subject 4,C,Science Subject 3,B,Science Subject 1,A
3629,9067,ALevel,Science,2008,Science Subject 3,S,Science Subject 1,A,Science Subject 4,W,Science Subject 2,W
3630,9068,ALevel,Science,1982,Science Subject 2,C,Science Subject 1,S,Science Subject 4,S,,
3631,9069,ALevel,Technology,2024,Technology Subject 3,A,Technology Subject 4,W,Technology Subject 1,B,Technology Subject 2,A
3632,9071,ALevel,Science,2013,Science Subject 4,W,Science Subject 1,B,Science Subject 2,C,,
3633,9072,ALevel,Technology,2012,Technology Subject 4,C,Technology Subject 2,B,Technology Subject 1,W,Technology Subject 3,A
3634,9073,ALevel,Technology,1988,Technology Subject 3,B,Technology Subject 1,C,Technology Subject 2,W,,
3635,9077,ALevel,Arts,1983,Arts Subject 4,C,Arts Subject 2,C,Arts Subject 3,C,Arts Subject 1,B
3636,9078,ALevel,Science,2020,Science Subject 1,A,Science Subject 4,S,Science Subject 2,C,,
3637,9079,ALevel,Commerce,2004,Commerce Subject 2,S,Commerce Subject 3,B,Commerce Subject 1,C,Commerce Subject 4,W
3638,9082,ALevel,Science,1993,Science Subject 1,C,Science Subject 4,S,Science Subject 2,A,Science Subject 3,A
3639,9085,ALevel,Commerce,1993,Commerce Subject 2,B,Commerce Subject 3,C,Commerce Subject 4,B,,
3640,9087,ALevel,Arts,2011,Arts Subject 4,C,Arts Subject 2,A,Arts Subject 1,A,,
3641,9088,ALevel,Arts,2004,Arts Subject 3,C,Arts Subject 4,A,Arts Subject 2,W,,
3642,9089,ALevel,Commerce,1994,Commerce Subject 4,S,Commerce Subject 2,W,Commerce Subject 1,B,Commerce Subject 3,W
3643,9090,ALevel,Science,2001,Science Subject 2,C,Science Subject 1,B,Science Subject 4,B,,
3644,9093,ALevel,Arts,1981,Arts Subject 2,B,Arts Subject 3,S,Arts Subject 4,C,Arts Subject 1,B
3645,9097,ALevel,Science,2024,Science Subject 3,C,Science Subject 1,B,Science Subject 2,W,Science Subject 4,C
3646,9098,ALevel,Technology,1981,Technology Subject 2,C,Technology Subject 1,W,Technology Subject 3,B,Technology Subject 4,B
3647,9103,ALevel,Science,1995,Science Subject 1,S,Science Subject 2,C,Science Subject 4,W,,
3648,9104,ALevel,Technology,1998,Technology Subject 3,C,Technology Subject 4,B,Technology Subject 1,A,,
3649,9110,ALevel,Technology,2024,Technology Subject 4,B,Technology Subject 3,C,Technology Subject 1,C,Technology Subject 2,B
3650,9111,ALevel,Technology,2004,Technology Subject 1,B,Technology Subject 4,B,Technology Subject 3,C,,
3651,9112,ALevel,Arts,2017,Arts Subject 4,A,Arts Subject 3,S,Arts Subject 2,B,,
3652,9114,ALevel,Technology,1992,Technology Subject 1,S,Technology Subject 2,A,Technology Subject 4,B,,
3653,9115,ALevel,Arts,1980,Arts Subject 1,A,Arts Subject 3,S,Arts Subject 4,A,Arts Subject 2,C
3654,9119,ALevel,Commerce,2014,Commerce Subject 4,B,Commerce Subject 3,C,Commerce Subject 1,C,Commerce Subject 2,S
3655,9120,ALevel,Technology,2000,Technology Subject 3,W,Technology Subject 2,C,Technology Subject 1,W,Technology Subject 4,A
3656,9122,ALevel,Technology,2013,Technology Subject 1,C,Technology Subject 2,C,Technology Subject 4,C,,
3657,9125,ALevel,Arts,2006,Arts Subject 2,B,Arts Subject 4,B,Arts Subject 3,C,Arts Subject 1,S
3658,9126,ALevel,Technology,2000,Technology Subject 4,B,Technology Subject 3,B,Technology Subject 2,A,Technology Subject 1,B
3659,9127,ALevel,Arts,1988,Arts Subject 4,B,Arts Subject 1,C,Arts Subject 2,S,Arts Subject 3,A
3660,9128,ALevel,Technology,1990,Technology Subject 2,C,Technology Subject 4,W,Technology Subject 1,B,Technology Subject 3,B
3661,9129,ALevel,Commerce,2016,Commerce Subject 3,C,Commerce Subject 2,W,Commerce Subject 4,C,,
3662,9131,ALevel,Commerce,1994,Commerce Subject 2,A,Commerce Subject 3,W,Commerce Subject 1,C,Commerce Subject 4,C
3663,9133,ALevel,Technology,2008,Technology Subject 1,B,Technology Subject 3,C,Technology Subject 2,A,,
3664,9134,ALevel,Technology,1980,Technology Subject 3,B,Technology Subject 2,B,Technology Subject 4,C,,
3665,9135,ALevel,Arts,2007,Arts Subject 3,C,Arts Subject 4,B,Arts Subject 2,S,Arts Subject 1,B
3666,9140,ALevel,Commerce,1991,Commerce Subject 1,B,Commerce Subject 4,S,Commerce Subject 3,S,,
3667,9142,ALevel,Arts,1982,Arts Subject 1,A,Arts Subject 2,A,Arts Subject 4,C,Arts Subject 3,S
3668,9145,ALevel,Arts,1995,Arts Subject 2,W,Arts Subject 4,C,Arts Subject 1,B,Arts Subject 3,S
3669,9148,ALevel,Technology,2003,Technology Subject 2,B,Technology Subject 4,C,Technology Subject 1,S,,
3670,9152,ALevel,Arts,2001,Arts Subject 3,C,Arts Subject 2,A,Arts Subject 1,A,Arts Subject 4,S
3671,9153,ALevel,Science,1987,Science Subject 3,A,Science Subject 4,B,Science Subject 2,C,,
3672,9154,ALevel,Technology,2004,Technology Subject 3,B,Technology Subject 1,W,Technology Subject 4,A,,
3673,9158,ALevel,Technology,2009,Technology Subject 2,A,Technology Subject 1,A,Technology Subject 3,A,Technology Subject 4,B
3674,9162,ALevel,Arts,2009,Arts Subject 3,C,Arts Subject 2,B,Arts Subject 1,C,Arts Subject 4,C
3675,9163,ALevel,Technology,1992,Technology Subject 1,B,Technology Subject 4,A,Technology Subject 3,B,Technology Subject 2,W
3676,9167,ALevel,Technology,1996,Technology Subject 3,W,Technology Subject 4,A,Technology Subject 1,A,Technology Subject 2,W
3677,9168,ALevel,Science,1995,Science Subject 2,C,Science Subject 3,A,Science Subject 4,B,Science Subject 1,W
3678,9170,ALevel,Technology,1983,Technology Subject 2,B,Technology Subject 3,A,Technology Subject 4,C,,
3679,9173,ALevel,Arts,1995,Arts Subject 4,B,Arts Subject 1,B,Arts Subject 2,A,,
3680,9175,ALevel,Science,2025,Science Subject 2,A,Science Subject 4,B,Science Subject 3,A,Science Subject 1,S
3681,9177,ALevel,Commerce,1987,Commerce Subject 3,C,Commerce Subject 1,S,Commerce Subject 2,A,Commerce Subject 4,B
3682,9178,ALevel,Technology,1985,Technology Subject 3,A,Technology Subject 2,B,Technology Subject 1,C,,
3683,9179,ALevel,Technology,1987,Technology Subject 4,S,Technology Subject 3,W,Technology Subject 1,A,,
3684,9181,ALevel,Science,1997,Science Subject 3,W,Science Subject 2,W,Science Subject 4,B,Science Subject 1,C
3685,9182,ALevel,Commerce,1997,Commerce Subject 3,C,Commerce Subject 2,A,Commerce Subject 4,B,,
3686,9184,ALevel,Arts,2004,Arts Subject 4,C,Arts Subject 1,W,Arts Subject 2,S,,
3687,9187,ALevel,Technology,2008,Technology Subject 2,A,Technology Subject 3,A,Technology Subject 4,A,Technology Subject 1,W
3688,9188,ALevel,Science,2001,Science Subject 1,A,Science Subject 2,S,Science Subject 3,B,Science Subject 4,A
3689,9192,ALevel,Commerce,1996,Commerce Subject 3,C,Commerce Subject 2,B,Commerce Subject 1,B,Commerce Subject 4,W
3690,9193,ALevel,Science,2022,Science Subject 3,S,Science Subject 1,W,Science Subject 4,B,,
3691,9198,ALevel,Science,2003,Science Subject 4,A,Science Subject 3,B,Science Subject 2,C,Science Subject 1,A
3692,9199,ALevel,Arts,2012,Arts Subject 2,C,Arts Subject 1,B,Arts Subject 4,W,,
3693,9202,ALevel,Science,1985,Science Subject 3,W,Science Subject 2,A,Science Subject 1,C,Science Subject 4,C
3694,9204,ALevel,Science,1986,Science Subject 3,B,Science Subject 2,S,Science Subject 4,C,,
3695,9205,ALevel,Commerce,2012,Commerce Subject 1,C,Commerce Subject 4,S,Commerce Subject 2,B,Commerce Subject 3,S
3696,9208,ALevel,Commerce,2019,Commerce Subject 4,C,Commerce Subject 3,B,Commerce Subject 2,C,Commerce Subject 1,C
3697,9209,ALevel,Science,2021,Science Subject 3,S,Science Subject 2,W,Science Subject 1,C,,
3698,9213,ALevel,Science,2020,Science Subject 4,C,Science Subject 2,C,Science Subject 3,A,Science Subject 1,B
3699,9215,ALevel,Commerce,1983,Commerce Subject 3,B,Commerce Subject 2,C,Commerce Subject 1,B,,
3700,9216,ALevel,Technology,1986,Technology Subject 1,B,Technology Subject 4,B,Technology Subject 3,C,Technology Subject 2,B
3701,9217,ALevel,Commerce,1995,Commerce Subject 4,S,Commerce Subject 3,A,Commerce Subject 2,S,Commerce Subject 1,W
3702,9219,ALevel,Arts,1985,Arts Subject 2,A,Arts Subject 3,B,Arts Subject 4,B,Arts Subject 1,A
3703,9221,ALevel,Science,1987,Science Subject 2,B,Science Subject 3,C,Science Subject 1,C,Science Subject 4,B
3704,9222,ALevel,Science,2014,Science Subject 3,C,Science Subject 2,C,Science Subject 4,W,Science Subject 1,A
3705,9224,ALevel,Technology,1987,Technology Subject 3,B,Technology Subject 4,A,Technology Subject 2,B,,
3706,9228,ALevel,Science,2023,Science Subject 1,C,Science Subject 4,B,Science Subject 2,A,Science Subject 3,B
3707,9231,ALevel,Arts,1998,Arts Subject 3,C,Arts Subject 1,C,Arts Subject 2,W,Arts Subject 4,A
3708,9237,ALevel,Commerce,2007,Commerce Subject 4,S,Commerce Subject 1,S,Commerce Subject 2,B,Commerce Subject 3,C
3709,9238,ALevel,Arts,1986,Arts Subject 4,W,Arts Subject 1,B,Arts Subject 3,C,,
3710,9239,ALevel,Science,2003,Science Subject 4,S,Science Subject 1,S,Science Subject 2,S,,
3711,9245,ALevel,Technology,2001,Technology Subject 4,A,Technology Subject 3,S,Technology Subject 1,A,Technology Subject 2,C
3712,9254,ALevel,Science,2016,Science Subject 1,A,Science Subject 3,A,Science Subject 4,W,Science Subject 2,S
3713,9255,ALevel,Commerce,1980,Commerce Subject 2,A,Commerce Subject 1,C,Commerce Subject 3,A,,
3714,9257,ALevel,Arts,1980,Arts Subject 2,B,Arts Subject 3,S,Arts Subject 1,S,Arts Subject 4,B
3715,9259,ALevel,Arts,2022,Arts Subject 3,A,Arts Subject 2,S,Arts Subject 4,B,Arts Subject 1,C
3716,9260,ALevel,Commerce,1991,Commerce Subject 1,A,Commerce Subject 4,A,Commerce Subject 3,W,,
3717,9262,ALevel,Science,2010,Science Subject 4,A,Science Subject 3,B,Science Subject 2,B,,
3718,9265,ALevel,Technology,1991,Technology Subject 2,S,Technology Subject 3,A,Technology Subject 4,S,,
3719,9267,ALevel,Arts,1988,Arts Subject 3,C,Arts Subject 2,A,Arts Subject 4,A,Arts Subject 1,W
3720,9269,ALevel,Arts,2019,Arts Subject 3,B,Arts Subject 4,W,Arts Subject 2,C,Arts Subject 1,C
3721,9272,ALevel,Arts,1991,Arts Subject 1,C,Arts Subject 3,B,Arts Subject 2,S,Arts Subject 4,A
3722,9273,ALevel,Technology,1994,Technology Subject 3,S,Technology Subject 4,C,Technology Subject 2,S,,
3723,9274,ALevel,Technology,2025,Technology Subject 4,S,Technology Subject 3,S,Technology Subject 1,W,Technology Subject 2,W
3724,9275,ALevel,Commerce,2010,Commerce Subject 3,W,Commerce Subject 2,B,Commerce Subject 1,W,,
3725,9276,ALevel,Arts,1984,Arts Subject 3,A,Arts Subject 2,A,Arts Subject 4,C,Arts Subject 1,A
3726,9283,ALevel,Science,2003,Science Subject 3,W,Science Subject 4,W,Science Subject 1,B,Science Subject 2,A
3727,9284,ALevel,Technology,2005,Technology Subject 3,B,Technology Subject 2,B,Technology Subject 1,B,,
3728,9286,ALevel,Science,1981,Science Subject 2,S,Science Subject 3,S,Science Subject 1,W,Science Subject 4,A
3729,9287,ALevel,Arts,2023,Arts Subject 1,C,Arts Subject 2,C,Arts Subject 3,A,Arts Subject 4,C
3730,9288,ALevel,Arts,2010,Arts Subject 4,W,Arts Subject 2,C,Arts Subject 1,C,Arts Subject 3,C
3731,9290,ALevel,Arts,2020,Arts Subject 1,B,Arts Subject 2,C,Arts Subject 3,A,Arts Subject 4,A
3732,9292,ALevel,Science,1987,Science Subject 3,B,Science Subject 4,B,Science Subject 1,W,Science Subject 2,S
3733,9294,ALevel,Science,2015,Science Subject 3,A,Science Subject 4,C,Science Subject 1,A,,
3734,9297,ALevel,Commerce,1998,Commerce Subject 3,C,Commerce Subject 2,B,Commerce Subject 4,S,,
3735,9298,ALevel,Science,2009,Science Subject 2,A,Science Subject 3,B,Science Subject 4,A,,
3736,9304,ALevel,Commerce,1989,Commerce Subject 1,S,Commerce Subject 3,S,Commerce Subject 4,A,Commerce Subject 2,W
3737,9310,ALevel,Arts,1980,Arts Subject 1,C,Arts Subject 2,S,Arts Subject 4,C,Arts Subject 3,C
3738,9311,ALevel,Commerce,2013,Commerce Subject 2,B,Commerce Subject 3,A,Commerce Subject 1,S,Commerce Subject 4,W
3739,9312,ALevel,Technology,2020,Technology Subject 2,B,Technology Subject 1,W,Technology Subject 4,C,Technology Subject 3,S
3740,9314,ALevel,Science,1985,Science Subject 3,A,Science Subject 4,B,Science Subject 2,W,,
3741,9316,ALevel,Commerce,2008,Commerce Subject 1,S,Commerce Subject 2,B,Commerce Subject 3,C,,
3742,9317,ALevel,Science,2018,Science Subject 3,C,Science Subject 4,C,Science Subject 2,B,,
3743,9318,ALevel,Science,1991,Science Subject 2,A,Science Subject 3,W,Science Subject 4,B,Science Subject 1,C
3744,9323,ALevel,Science,2013,Science Subject 1,S,Science Subject 3,B,Science Subject 4,B,Science Subject 2,C
3745,9324,ALevel,Technology,1999,Technology Subject 2,C,Technology Subject 3,A,Technology Subject 4,A,Technology Subject 1,S
3746,9325,ALevel,Science,1988,Science Subject 3,S,Science Subject 2,B,Science Subject 4,A,Science Subject 1,A
3747,9326,ALevel,Arts,1984,Arts Subject 2,B,Arts Subject 1,C,Arts Subject 4,S,,
3748,9329,ALevel,Commerce,2006,Commerce Subject 2,W,Commerce Subject 3,A,Commerce Subject 4,B,,
3749,9333,ALevel,Science,1998,Science Subject 3,B,Science Subject 2,A,Science Subject 4,S,Science Subject 1,B
3750,9338,ALevel,Science,2002,Science Subject 3,S,Science Subject 1,A,Science Subject 2,B,,
3751,9339,ALevel,Science,2010,Science Subject 3,C,Science Subject 4,S,Science Subject 1,C,Science Subject 2,C
3752,9340,ALevel,Arts,2012,Arts Subject 4,S,Arts Subject 1,B,Arts Subject 2,W,Arts Subject 3,C
3753,9343,ALevel,Commerce,1988,Commerce Subject 3,C,Commerce Subject 1,A,Commerce Subject 2,C,,
3754,9345,ALevel,Arts,2000,Arts Subject 3,C,Arts Subject 1,W,Arts Subject 2,W,,
3755,9347,ALevel,Arts,2004,Arts Subject 3,C,Arts Subject 4,B,Arts Subject 1,B,,
3756,9348,ALevel,Technology,2001,Technology Subject 4,A,Technology Subject 1,S,Technology Subject 2,A,,
3757,9351,ALevel,Arts,2013,Arts Subject 1,S,Arts Subject 3,C,Arts Subject 4,A,Arts Subject 2,S
3758,9352,ALevel,Arts,2021,Arts Subject 3,C,Arts Subject 2,A,Arts Subject 4,W,Arts Subject 1,B
3759,9356,ALevel,Arts,1988,Arts Subject 1,C,Arts Subject 4,W,Arts Subject 2,A,,
3760,9357,ALevel,Science,1985,Science Subject 1,B,Science Subject 3,C,Science Subject 4,C,,
3761,9358,ALevel,Commerce,1988,Commerce Subject 1,A,Commerce Subject 4,W,Commerce Subject 2,A,Commerce Subject 3,B
3762,9360,ALevel,Commerce,1994,Commerce Subject 2,B,Commerce Subject 3,B,Commerce Subject 1,B,,
3763,9361,ALevel,Science,1988,Science Subject 1,A,Science Subject 2,W,Science Subject 4,C,,
3764,9362,ALevel,Science,1993,Science Subject 3,S,Science Subject 2,S,Science Subject 4,B,,
3765,9363,ALevel,Arts,2023,Arts Subject 2,C,Arts Subject 1,S,Arts Subject 4,W,Arts Subject 3,B
3766,9366,ALevel,Commerce,1988,Commerce Subject 4,W,Commerce Subject 3,B,Commerce Subject 1,A,,
3767,9367,ALevel,Arts,1984,Arts Subject 1,A,Arts Subject 4,B,Arts Subject 3,C,Arts Subject 2,A
3768,9371,ALevel,Commerce,1982,Commerce Subject 3,W,Commerce Subject 1,S,Commerce Subject 2,B,,
3769,9373,ALevel,Arts,1999,Arts Subject 3,B,Arts Subject 1,S,Arts Subject 2,S,,
3770,9375,ALevel,Arts,2006,Arts Subject 1,B,Arts Subject 2,B,Arts Subject 3,A,Arts Subject 4,B
3771,9376,ALevel,Arts,2025,Arts Subject 2,B,Arts Subject 3,B,Arts Subject 1,S,,
3772,9377,ALevel,Arts,2015,Arts Subject 1,B,Arts Subject 2,S,Arts Subject 4,C,,
3773,9378,ALevel,Technology,2023,Technology Subject 3,S,Technology Subject 2,B,Technology Subject 1,A,Technology Subject 4,C
3774,9380,ALevel,Arts,2012,Arts Subject 2,B,Arts Subject 1,A,Arts Subject 4,B,,
3775,9386,ALevel,Technology,2019,Technology Subject 2,A,Technology Subject 3,A,Technology Subject 1,C,,
3776,9387,ALevel,Arts,2018,Arts Subject 3,W,Arts Subject 2,C,Arts Subject 1,S,Arts Subject 4,C
3777,9389,ALevel,Commerce,2003,Commerce Subject 3,C,Commerce Subject 2,B,Commerce Subject 1,S,,
3778,9390,ALevel,Science,2024,Science Subject 2,C,Science Subject 4,A,Science Subject 3,A,Science Subject 1,S
3779,9395,ALevel,Arts,2022,Arts Subject 4,S,Arts Subject 3,W,Arts Subject 2,S,Arts Subject 1,S
3780,9396,ALevel,Arts,1985,Arts Subject 3,A,Arts Subject 1,C,Arts Subject 4,W,Arts Subject 2,A
3781,9398,ALevel,Commerce,2007,Commerce Subject 4,B,Commerce Subject 2,S,Commerce Subject 1,C,,
3782,9400,ALevel,Technology,2014,Technology Subject 1,C,Technology Subject 2,C,Technology Subject 4,A,,
3783,9401,ALevel,Technology,2005,Technology Subject 1,B,Technology Subject 4,B,Technology Subject 3,B,Technology Subject 2,A
3784,9402,ALevel,Arts,1995,Arts Subject 3,S,Arts Subject 2,C,Arts Subject 1,C,Arts Subject 4,C
3785,9403,ALevel,Arts,2013,Arts Subject 1,S,Arts Subject 2,C,Arts Subject 3,C,Arts Subject 4,W
3786,9405,ALevel,Technology,2007,Technology Subject 2,A,Technology Subject 1,C,Technology Subject 4,S,Technology Subject 3,S
3787,9406,ALevel,Technology,2003,Technology Subject 3,S,Technology Subject 1,B,Technology Subject 4,A,Technology Subject 2,S
