VocationalID,PersonalID,NVQLevel,CourseName,Institution,CompletionDate
4653,9024,,Certificate in Nursing,TVEC,2024-10-14
4654,9024,,A/L,VTA,2023-08-07
4655,9025,,Certificate in Plumbing,TVEC,2025-08-19
4656,9025,,O/L,SLBFE Training Center,2018-07-31
4657,9029,,Certificate in Masonry,Gem Plantations,2023-08-08
4658,9029,,Diploma in Nursing,NAITA,2019-04-30
4659,9030,,Diploma in Nursing,VTA,2015-11-09
4660,9030,,Diploma in IT,SLBFE Training Center,2021-07-20
4661,9031,,Certificate in Plumbing,SLBFE Training Center,2025-06-22
4662,9034,,Diploma in Nursing,SLBFE Training Center,2015-11-11
4663,9036,,O/L,NAITA,2025-04-11
4664,9040,,Certificate in Cooking,VTA,2024-09-05
4665,9040,,Certificate in Sewing,TVEC,2024-02-13
4666,9042,,Certificate in Hospitality,NAITA,2016-04-04
4667,9042,,Certificate in IT,SLBFE Training Center,2022-01-10
4668,9048,,Diploma in Nursing,NAITA,2021-01-04
4669,9048,,Bachelor's Degree,VTA,2021-11-26
4670,9049,,Certificate in Driving,VTA,2024-09-02
4671,9051,,Certificate in Welding,Apparel Pvt,2020-03-01
4672,9053,,Certificate in Nursing,SLBFE Training Center,2015-09-03
4673,9062,NVQ Level 4,,SLBFE Training Center,2023-05-17
4674,9063,,Certificate in Carpentry,NAITA,2018-12-10
4675,9063,,Diploma in Hospitality,VTA,2020-11-12
4676,9065,,Diploma in IT,Tech Enterprises,2019-04-13
4677,9065,,Certificate in Accounting,SLBFE Training Center,2017-12-09
4678,9066,,Certificate in Driving,Tea Enterprises,2024-01-17
4679,9066,,Master's Degree,TVEC,2016-03-08
4680,9068,,Certificate in Plumbing,SLBFE Training Center,2019-04-27
4681,9072,,Certificate in Plumbing,TVEC,2021-12-01
4682,9072,NVQ Level 5,,TVEC,2021-09-12
4683,9074,,Certificate in Cooking,Hotel Enterprises,2015-11-29
4684,9075,,Certificate in Domestic Work,TVEC,2020-04-11
4685,9075,,Certificate in Nursing,SLBFE Training Center,2019-08-09
4686,9078,,Certificate in IT,NAITA,2019-06-22
4687,9080,,Certificate in Sewing,TVEC,2023-01-26
4688,9080,NVQ Level 3,,TVEC,2019-08-29
4689,9082,,Certificate in Driving,VTA,2020-02-02
4690,9083,NVQ Level 4,,SLBFE Training Center,2021-03-01
4691,9083,NVQ Level 5,,NAITA,2017-04-20
4692,9086,,Certificate in Carpentry,Island Group,2017-08-09
4693,9086,,Diploma in IT,NAITA,2021-03-29
4694,9091,,Diploma in IT,Construction Corp,2021-09-29
4695,9091,,Certificate in Welding,SLBFE Training Center,2017-12-08
4696,9093,NVQ Level 4,,Hotel Enterprises,2017-02-02
4697,9093,,O/L,Construction Corp,2021-07-11
4698,9095,,Certificate in Welding,VTA,2022-05-30
4699,9097,,Certificate in Driving,VTA,2022-02-09
4700,9097,,Diploma in Nursing,Lanka Plantations,2020-08-23
4701,9098,,Certificate in Heavy Vehicle Operation,TVEC,2024-05-04
4702,9098,,O/L,VTA,2020-04-04
4703,9100,,Certificate in Carpentry,TVEC,2021-09-09
4704,9101,,Certificate in Welding,Apparel Pvt,2022-01-25
4705,9103,,Master's Degree,SLBFE Training Center,2016-05-25
4706,9104,,Certificate in Sewing,VTA,2023-01-05
4707,9106,,Diploma in IT,Hotel Co,2025-06-29
4708,9106,,Certificate in Hospitality,NAITA,2018-12-16
4709,9108,,Certificate in Plumbing,VTA,2017-09-03
4710,9109,NVQ Level 2,,Tech Corp,2025-08-11
4711,9109,,Certificate in Carpentry,SLBFE Training Center,2025-01-15
4712,9118,NVQ Level 2,,VTA,2019-08-31
4713,9118,,Certificate in Driving,TVEC,2025-03-29
4714,9119,,Certificate in Plumbing,VTA,2019-09-25
4715,9122,,Certificate in Carpentry,TVEC,2019-06-10
4716,9123,,Certificate in Welding,VTA,2015-09-04
4717,9124,,Certificate in Hospitality,VTA,2020-04-12
4718,9124,,Certificate in Caregiving,NAITA,2018-05-09
4719,9132,,Diploma in IT,VTA,2020-06-21
4720,9132,,O/L,NAITA,2023-11-10
4721,9138,,Certificate in Domestic Work,TVEC,2023-02-27
4722,9142,,Master's Degree,SLBFE Training Center,2019-04-26
4723,9142,NVQ Level 4,,Gem Inc,2017-07-22
4724,9144,,Certificate in Electrical Work,NAITA,2018-08-23
4725,9148,NVQ Level 2,,NAITA,2021-07-15
4726,9149,,Certificate in Driving,SLBFE Training Center,2019-06-08
4727,9149,,O/L,NAITA,2017-11-08
4728,9150,,Bachelor's Degree,Apparel Ltd,2016-04-28
4729,9150,,A/L,NAITA,2016-04-01
4730,9153,,Certificate in Sewing,TVEC,2018-06-20
4731,9153,,Diploma in Business,VTA,2016-12-01
4732,9154,,Diploma in Hospitality,TVEC,2022-05-16
4733,9154,,Diploma in Business,VTA,2023-09-19
4734,9159,,Master's Degree,TVEC,2021-10-09
4735,9165,NVQ Level 3,,NAITA,2022-04-02
4736,9165,,Diploma in IT,SLBFE Training Center,2023-06-17
4737,9171,,Certificate in Caregiving,VTA,2022-04-15
4738,9172,,Diploma in Hospitality,VTA,2020-10-03
4739,9172,NVQ Level 1,,NAITA,2018-02-21
4740,9173,,Certificate in Electrical Work,SLBFE Training Center,2016-01-21
4741,9174,,Certificate in Carpentry,NAITA,2021-06-07
4742,9174,,Certificate in Cooking,Tea Ltd,2019-12-21
4743,9183,,Certificate in Driving,TVEC,2022-07-04
4744,9183,,Certificate in Heavy Vehicle Operation,VTA,2023-05-09
4745,9191,,Certificate in Cooking,VTA,2024-01-22
4746,9191,NVQ Level 3,,SLBFE Training Center,2024-02-13
4747,9192,NVQ Level 1,,Tech Ltd,2018-02-14
4748,9192,,Certificate in Sewing,TVEC,2017-08-31
4749,9193,,Diploma in Nursing,SLBFE Training Center,2021-11-17
4750,9193,NVQ Level 2,,SLBFE Training Center,2015-09-12
4751,9207,,Certificate in Caregiving,Gem Ltd,2020-03-13
4752,9209,,Certificate in Plumbing,TVEC,2023-03-28
4753,9209,,Diploma in IT,TVEC,2022-06-21
4754,9211,NVQ Level 2,,TVEC,2018-08-16
4755,9214,,Certificate in Heavy Vehicle Operation,TVEC,2025-08-23
4756,9218,,Certificate in Sewing,SLBFE Training Center,2023-06-16
4757,9218,,Certificate in Welding,Hotel Ltd,2022-01-24
4758,9229,,Certificate in Caregiving,NAITA,2017-11-18
4759,9230,,O/L,TVEC,2020-09-17
4760,9231,,Certificate in Carpentry,Gem Enterprises,2017-05-26
4761,9242,,Certificate in Welding,SLBFE Training Center,2025-08-05
4762,9242,NVQ Level 2,,VTA,2015-12-24
4763,9244,,Certificate in Caregiving,TVEC,2019-02-22
4764,9244,,Diploma in Business,NAITA,2025-08-02
4765,9250,,Certificate in Accounting,Lanka Solutions,2022-07-19
4766,9260,,O/L,SLBFE Training Center,2025-08-16
4767,9260,NVQ Level 1,,VTA,2024-08-03
4768,9262,NVQ Level 4,,NAITA,2017-01-05
4769,9264,,Certificate in Sewing,SLBFE Training Center,2024-10-24
4770,9266,,Certificate in Cooking,Lanka Corp,2020-11-26
4771,9268,,A/L,VTA,2022-11-26
4772,9270,,A/L,TVEC,2024-02-05
4773,9271,NVQ Level 3,,NAITA,2023-05-17
4774,9272,NVQ Level 4,,SLBFE Training Center,2016-03-07
4775,9272,NVQ Level 1,,SLBFE Training Center,2019-06-19
4776,9273,,Certificate in Plumbing,NAITA,2016-12-08
4777,9274,,Certificate in Driving,TVEC,2021-08-27
4778,9274,,Certificate in Hospitality,TVEC,2016-07-06
4779,9278,,Certificate in Carpentry,VTA,2019-04-09
4780,9278,NVQ Level 3,,TVEC,2019-05-22
4781,9280,,Certificate in Driving,SLBFE Training Center,2016-06-22
4782,9280,,Certificate in Driving,VTA,2023-03-20
4783,9282,,Certificate in Caregiving,SLBFE Training Center,2024-06-26
4784,9282,,O/L,VTA,2021-01-11
4785,9285,,O/L,TVEC,2025-05-28
4786,9292,,Bachelor's Degree,VTA,2019-09-30
4787,9292,,A/L,NAITA,2019-01-07
4788,9295,,Certificate in Heavy Vehicle Operation,NAITA,2015-12-04
4789,9298,,Certificate in Sewing,Island Pvt,2023-04-20
4790,9300,,Certificate in Cooking,TVEC,2020-08-16
4791,9302,,Certificate in Hospitality,SLBFE Training Center,2022-04-25
4792,9304,,Certificate in Caregiving,TVEC,2018-11-24
4793,9305,NVQ Level 2,,VTA,2020-04-14
4794,9308,,Certificate in Carpentry,Gem Pvt,2017-02-20
4795,9308,,Master's Degree,VTA,2022-06-25
4796,9309,,Certificate in Driving,NAITA,2016-11-11
4797,9309,,Certificate in Heavy Vehicle Operation,TVEC,2022-01-30
4798,9312,,Certificate in Plumbing,Ceylon Pvt,2021-09-03
4799,9315,,Diploma in Business,Tech Plantations,2021-08-28
4800,9316,,Bachelor's Degree,TVEC,2024-10-18
4801,9317,,Certificate in Domestic Work,Tech Inc,2019-04-12
4802,9317,,Certificate in Accounting,VTA,2025-05-30
4803,9322,,Certificate in Heavy Vehicle Operation,NAITA,2016-11-06
4804,9326,,Certificate in Electrical Work,TVEC,2021-03-30
4805,9331,,Certificate in IT,TVEC,2017-03-08
4806,9332,,Certificate in Accounting,SLBFE Training Center,2021-01-20
4807,9335,,Diploma in Nursing,SLBFE Training Center,2022-02-18
4808,9335,,Diploma in IT,VTA,2020-04-15
4809,9338,NVQ Level 1,,TVEC,2015-12-27
4810,9340,,Certificate in Electrical Work,SLBFE Training Center,2021-07-27
4811,9340,,Certificate in Electrical Work,SLBFE Training Center,2025-06-18
4812,9342,,Certificate in Driving,VTA,2023-07-23
4813,9351,,Certificate in Plumbing,Sri Group,2021-06-28
4814,9351,,Certificate in Electrical Work,VTA,2018-01-04
4815,9353,,Certificate in Heavy Vehicle Operation,TVEC,2020-08-02
4816,9353,,Certificate in Domestic Work,NAITA,2018-03-20
4817,9354,,Certificate in Nursing,NAITA,2020-06-29
4818,9357,,Certificate in Masonry,Tech Pvt,2021-10-10
4819,9357,NVQ Level 4,,SLBFE Training Center,2024-09-02
4820,9360,,Certificate in Masonry,VTA,2020-12-10
4821,9361,,Master's Degree,VTA,2021-01-24
4822,9361,,Certificate in IT,NAITA,2025-02-27
4823,9363,,Certificate in Driving,NAITA,2025-01-14
4824,9363,,Certificate in Hospitality,NAITA,2021-02-08
4825,9364,,Certificate in Sewing,NAITA,2023-08-21
4826,9373,,Diploma in Nursing,SLBFE Training Center,2017-04-19
4827,9374,,A/L,Sri Enterprises,2016-10-03
4828,9374,,Certificate in Hospitality,Hotel Pvt,2020-07-13
4829,9377,,O/L,NAITA,2021-06-28
4830,9377,,O/L,NAITA,2016-08-20
4831,9378,NVQ Level 2,,TVEC,2024-08-12
4832,9379,,Certificate in Driving,VTA,2019-12-05
4833,9379,,Certificate in Heavy Vehicle Operation,TVEC,2019-02-10
4834,9380,,Certificate in Caregiving,Lanka Plantations,2023-04-03
4835,9381,,Bachelor's Degree,VTA,2018-05-01
4836,9387,NVQ Level 2,,TVEC,2021-09-02
4837,9387,NVQ Level 3,,SLBFE Training Center,2021-05-08
4838,9389,,Diploma in Business,VTA,2019-06-02
4839,9391,,Certificate in Caregiving,NAITA,2024-09-20
4840,9392,,Certificate in IT,SLBFE Training Center,2019-11-21
4841,9392,,Certificate in Plumbing,VTA,2020-03-04
4842,9393,,Certificate in IT,VTA,2025-02-16
4843,9393,,Certificate in Plumbing,TVEC,2019-02-05
4844,9394,,Diploma in Nursing,VTA,2018-01-12
4845,9395,,Diploma in Nursing,VTA,2017-05-03
4846,9395,,Bachelor's Degree,NAITA,2020-04-10
4847,9397,NVQ Level 2,,VTA,2024-10-13
4848,9401,,Certificate in Cooking,Construction Pvt,2015-11-28
4849,9413,,Certificate in Domestic Work,VTA,2018-06-23
4850,9413,,Certificate in Domestic Work,VTA,2016-03-08
4851,9415,,Bachelor's Degree,NAITA,2021-12-16
4852,9425,,Diploma in Hospitality,SLBFE Training Center,2024-04-20
4853,9425,NVQ Level 3,,TVEC,2024-01-06
4854,9428,,O/L,Tea Plantations,2024-06-22
4855,9429,NVQ Level 4,,SLBFE Training Center,2017-06-05
4856,9430,,Bachelor's Degree,TVEC,2020-08-03
4857,9430,NVQ Level 4,,Hotel Enterprises,2018-05-02
4858,9433,,O/L,SLBFE Training Center,2017-03-21
4859,9435,NVQ Level 2,,SLBFE Training Center,2016-06-12
4860,9436,,Diploma in Nursing,TVEC,2016-01-28
4861,9436,,Certificate in Electrical Work,TVEC,2020-09-11
4862,9440,NVQ Level 1,,VTA,2018-06-23
4863,9440,NVQ Level 3,,SLBFE Training Center,2017-07-25
4864,9441,,Certificate in Heavy Vehicle Operation,SLBFE Training Center,2017-08-26
4865,9442,,O/L,Ceylon Solutions,2024-04-26
4866,9442,,O/L,NAITA,2024-02-24
4867,9443,NVQ Level 1,,TVEC,2024-08-29
4868,9445,NVQ Level 3,,NAITA,2015-09-16
4869,9445,,Certificate in Nursing,SLBFE Training Center,2020-10-30
4870,9447,NVQ Level 1,,SLBFE Training Center,2016-08-22
4871,9447,,Certificate in Welding,SLBFE Training Center,2022-04-28
4872,9449,,Certificate in Plumbing,NAITA,2021-06-15
4873,9449,,Certificate in Nursing,VTA,2021-09-17
4874,9451,,Certificate in Heavy Vehicle Operation,TVEC,2025-07-21
4875,9452,,Certificate in Carpentry,VTA,2019-03-22
4876,9456,,Certificate in Cooking,VTA,2020-11-30
4877,9456,,Certificate in Nursing,Lanka Group,2016-10-29
4878,9460,,Certificate in Heavy Vehicle Operation,TVEC,2025-01-06
4879,9460,,O/L,TVEC,2016-02-10
4880,9465,,Diploma in IT,TVEC,2025-02-06
4881,9466,,Certificate in Sewing,TVEC,2017-04-21
4882,9472,,Certificate in Driving,Tea Solutions,2021-01-24
4883,9474,NVQ Level 3,,NAITA,2016-11-22
4884,9481,,Certificate in Accounting,NAITA,2021-01-14
4885,9481,NVQ Level 1,,NAITA,2021-03-30
4886,9486,,Certificate in Welding,SLBFE Training Center,2021-12-12
4887,9486,,Bachelor's Degree,SLBFE Training Center,2017-09-21
4888,9490,,Bachelor's Degree,TVEC,2025-06-18
4889,9490,,Certificate in Hospitality,TVEC,2017-12-21
4890,9491,,Diploma in Hospitality,VTA,2025-04-22
4891,9491,,Diploma in Hospitality,SLBFE Training Center,2024-03-30
4892,9492,,Certificate in Driving,NAITA,2020-05-18
4893,9493,NVQ Level 4,,Gem Inc,2015-11-05
4894,9495,,O/L,Sri Ltd,2024-05-28
4895,9496,NVQ Level 3,,Construction Inc,2016-12-26
4896,9498,NVQ Level 3,,VTA,2023-11-09
4897,9499,,Certificate in Sewing,Apparel Plantations,2024-12-11
4898,9499,,Certificate in Domestic Work,SLBFE Training Center,2020-07-27
4899,9501,,O/L,NAITA,2024-10-07
4900,9501,NVQ Level 4,,Island Group,2022-01-15
4901,9502,NVQ Level 2,,VTA,2016-10-18
4902,9503,NVQ Level 1,,NAITA,2016-06-21
4903,9503,,Certificate in Masonry,VTA,2020-12-04
4904,9509,,Certificate in Heavy Vehicle Operation,TVEC,2025-03-06
4905,9510,,Certificate in Cooking,TVEC,2021-08-01
4906,9510,NVQ Level 3,,Tech Group,2024-01-31
4907,9511,,Certificate in Driving,VTA,2020-04-07
4908,9512,,Master's Degree,NAITA,2015-11-22
4909,9512,,Diploma in IT,TVEC,2025-07-06
4910,9525,,Diploma in Nursing,NAITA,2019-10-12
4911,9527,,Certificate in Welding,SLBFE Training Center,2021-07-17
4912,9532,NVQ Level 4,,VTA,2023-03-19
4913,9533,NVQ Level 2,,VTA,2017-04-16
4914,9539,,O/L,TVEC,2017-05-02
4915,9541,NVQ Level 2,,VTA,2018-02-09
4916,9541,,Diploma in Hospitality,TVEC,2021-12-25
4917,9555,,Certificate in Carpentry,SLBFE Training Center,2019-10-04
4918,9555,,Diploma in Hospitality,VTA,2016-04-27
4919,9557,,Certificate in Welding,Tech Pvt,2025-03-31
4920,9558,,Certificate in Cooking,NAITA,2024-06-08
4921,9558,,Bachelor's Degree,TVEC,2023-05-27
4922,9564,,Certificate in Caregiving,Island Ltd,2020-05-15
4923,9564,,Certificate in Caregiving,SLBFE Training Center,2022-08-18
4924,9568,,Certificate in Welding,TVEC,2024-05-24
4925,9569,,Certificate in Cooking,TVEC,2017-02-24
4926,9569,,Bachelor's Degree,TVEC,2017-03-25
4927,9573,,Certificate in IT,Gem Pvt,2019-06-02
4928,9573,NVQ Level 2,,Hotel Pvt,2020-02-01
4929,9576,,Certificate in Caregiving,NAITA,2022-03-23
4930,9577,,Certificate in Accounting,VTA,2023-06-16
4931,9577,,Certificate in Caregiving,SLBFE Training Center,2016-03-21
4932,9579,,Certificate in Caregiving,Lanka Inc,2020-01-07
4933,9579,NVQ Level 5,,Ceylon Corp,2020-04-30
4934,9586,,Diploma in Business,NAITA,2015-09-02
4935,9587,,Certificate in Masonry,Hotel Solutions,2022-08-21
4936,9587,,Certificate in Welding,TVEC,2018-10-10
4937,9590,,Certificate in Carpentry,SLBFE Training Center,2016-04-28
4938,9590,,Certificate in Hospitality,VTA,2016-07-26
4939,9600,,Diploma in IT,TVEC,2025-04-20
4940,9602,,O/L,NAITA,2020-06-03
4941,9604,,O/L,Lanka Co,2019-06-15
4942,9605,,O/L,Lanka Inc,2019-09-08
4943,9605,,O/L,Tea Inc,2025-01-22
4944,9616,,Certificate in IT,SLBFE Training Center,2022-11-29
4945,9619,,Master's Degree,VTA,2019-04-23
4946,9619,,Certificate in Hospitality,Ceylon Pvt,2024-06-19
4947,9620,,Certificate in Heavy Vehicle Operation,Gem Solutions,2021-06-16
4948,9621,NVQ Level 3,,NAITA,2021-09-05
4949,9622,,O/L,SLBFE Training Center,2020-09-01
4950,9622,,Certificate in IT,NAITA,2015-09-23
4951,9623,,Certificate in Carpentry,TVEC,2020-05-06
4952,9624,,Certificate in Masonry,NAITA,2019-04-04
4953,9624,NVQ Level 4,,NAITA,2021-04-24
4954,9625,,O/L,TVEC,2020-06-04
4955,9627,,Certificate in Plumbing,Apparel Ltd,2020-10-31
4956,9627,,Diploma in Nursing,VTA,2018-09-22
4957,9629,,Bachelor's Degree,TVEC,2015-11-23
4958,9629,,O/L,VTA,2016-01-27
4959,9630,,Certificate in IT,NAITA,2016-03-18
4960,9630,NVQ Level 1,,NAITA,2021-08-01
4961,9632,NVQ Level 5,,TVEC,2018-04-09
4962,9632,,Certificate in IT,VTA,2024-04-15
4963,9639,NVQ Level 3,,NAITA,2018-11-10
4964,9644,NVQ Level 1,,Tech Group,2022-04-22
4965,9652,,Master's Degree,TVEC,2025-05-23
4966,9654,,O/L,NAITA,2023-05-16
4967,9654,,Diploma in Nursing,SLBFE Training Center,2020-08-27
4968,9661,,Certificate in Hospitality,TVEC,2024-12-23
4969,9661,,Certificate in Domestic Work,SLBFE Training Center,2024-12-27
4970,9663,,Diploma in Business,TVEC,2017-03-15
4971,9663,,Certificate in Cooking,Gem Corp,2016-08-08
4972,9666,NVQ Level 2,,NAITA,2024-10-13
4973,9666,,Certificate in Accounting,TVEC,2019-11-07
4974,9667,,Diploma in IT,Construction Plantations,2025-05-18
4975,9668,,Certificate in IT,SLBFE Training Center,2022-08-10
4976,9669,,Diploma in IT,SLBFE Training Center,2020-10-15
4977,9669,,Certificate in Welding,Lanka Enterprises,2020-06-04
4978,9670,,Master's Degree,VTA,2018-04-26
4979,9675,,Certificate in Masonry,TVEC,2020-01-22
4980,9675,,Certificate in Heavy Vehicle Operation,NAITA,2025-05-18
4981,9676,,Diploma in Business,SLBFE Training Center,2020-03-27
4982,9676,,A/L,NAITA,2023-10-18
4983,9677,,Master's Degree,Lanka Solutions,2022-12-09
4984,9683,,Certificate in Domestic Work,TVEC,2016-11-16
4985,9687,,Certificate in Electrical Work,VTA,2020-04-05
4986,9688,NVQ Level 1,,SLBFE Training Center,2024-07-25
4987,9689,NVQ Level 1,,SLBFE Training Center,2020-06-10
4988,9690,,Certificate in Driving,Sri Enterprises,2018-11-11
4989,9692,,Certificate in Welding,SLBFE Training Center,2020-01-19
4990,9695,,Certificate in Accounting,NAITA,2017-10-29
4991,9703,,Certificate in Plumbing,Lanka Co,2018-02-15
4992,9703,NVQ Level 2,,NAITA,2020-02-04
4993,9705,NVQ Level 3,,VTA,2016-11-11
4994,9705,,O/L,SLBFE Training Center,2020-08-21
4995,9707,NVQ Level 2,,Hotel Ltd,2017-11-20
4996,9707,NVQ Level 1,,Ceylon Group,2023-08-02
4997,9710,,Certificate in Electrical Work,Sri Corp,2020-09-22
4998,9710,,Certificate in Electrical Work,TVEC,2025-03-20
4999,9711,,Certificate in Hospitality,SLBFE Training Center,2025-07-26
5000,9713,NVQ Level 5,,SLBFE Training Center,2017-12-10
5001,9714,,Certificate in Heavy Vehicle Operation,Island Solutions,2018-09-24
5002,9716,,Certificate in Cooking,NAITA,2018-04-14
5003,9716,,Certificate in Plumbing,NAITA,2023-02-05
5004,9723,,Master's Degree,VTA,2022-08-19
5005,9724,,Certificate in Accounting,VTA,2023-02-14
5006,9728,,Diploma in Business,SLBFE Training Center,2023-08-18
5007,9728,,Diploma in Business,Gem Pvt,2020-03-09
5008,9730,,Certificate in Carpentry,Ceylon Co,2025-04-17
5009,9736,,Certificate in Caregiving,VTA,2016-04-02
5010,9736,,Certificate in Sewing,NAITA,2016-12-24
5011,9739,,Certificate in Cooking,VTA,2023-05-07
5012,9740,,Certificate in Welding,TVEC,2019-10-17
5013,9741,,Certificate in Driving,SLBFE Training Center,2017-02-05
5014,9741,NVQ Level 4,,SLBFE Training Center,2016-10-24
5015,9744,,Certificate in Hospitality,SLBFE Training Center,2019-04-29
5016,9750,,Certificate in Accounting,NAITA,2025-07-17
5017,9752,,Certificate in Plumbing,VTA,2022-08-12
5018,9753,,Certificate in Sewing,VTA,2023-05-15
5019,9754,,Diploma in Hospitality,Tech Solutions,2023-08-06
5020,9754,,Certificate in Electrical Work,SLBFE Training Center,2024-05-30
5021,9761,,Certificate in Domestic Work,Tech Pvt,2021-02-27
5022,9761,,Certificate in Accounting,SLBFE Training Center,2020-05-06
5023,9762,,Diploma in Nursing,VTA,2022-05-01
5024,9762,,Bachelor's Degree,Ceylon Solutions,2024-10-19
5025,9763,,Diploma in IT,TVEC,2024-07-03
5026,9763,NVQ Level 3,,VTA,2022-02-21
5027,9765,NVQ Level 4,,TVEC,2025-03-24
5028,9766,,Certificate in Caregiving,Ceylon Solutions,2022-05-17
5029,9766,NVQ Level 5,,TVEC,2018-11-01
5030,9768,,Certificate in Cooking,SLBFE Training Center,2021-10-13
5031,9772,,Certificate in Plumbing,NAITA,2019-03-04
5032,9772,,Certificate in Cooking,Hotel Group,2018-08-17
5033,9776,NVQ Level 3,,Tech Plantations,2020-10-17
5034,9778,,Certificate in Driving,TVEC,2019-02-14
5035,9778,,Diploma in IT,Apparel Solutions,2018-11-07
5036,9780,,Diploma in Business,SLBFE Training Center,2016-07-31
5037,9781,NVQ Level 4,,NAITA,2017-12-11
5038,9782,NVQ Level 2,,Lanka Enterprises,2024-03-26
5039,9782,,Certificate in Driving,NAITA,2023-05-05
5040,9788,,Diploma in IT,Hotel Co,2021-06-04
5041,9788,,Certificate in Nursing,VTA,2021-01-26
5042,9790,,Certificate in Driving,VTA,2018-11-14
5043,9791,,Certificate in Carpentry,TVEC,2023-05-02
5044,9793,,Certificate in Nursing,TVEC,2024-07-08
5045,9798,,Certificate in Accounting,SLBFE Training Center,2020-11-06
5046,9798,,Certificate in Hospitality,VTA,2018-02-02
5047,9801,NVQ Level 2,,SLBFE Training Center,2018-08-25
5048,9803,NVQ Level 3,,Sri Co,2017-08-05
5049,9803,,Certificate in Sewing,VTA,2025-06-10
5050,9809,NVQ Level 3,,Lanka Solutions,2024-05-27
5051,9810,,Certificate in Heavy Vehicle Operation,NAITA,2018-05-16
5052,9811,,Certificate in Domestic Work,VTA,2025-04-06
5053,9813,,Diploma in IT,VTA,2017-11-10
5054,9813,,Certificate in Masonry,NAITA,2019-05-19
5055,9815,,Certificate in Domestic Work,TVEC,2019-01-20
5056,9817,,Certificate in Hospitality,NAITA,2023-05-31
5057,9818,NVQ Level 3,,VTA,2019-02-24
5058,9818,,Certificate in Accounting,Tech Group,2019-04-29
5059,9820,,Certificate in Caregiving,VTA,2020-01-09
5060,9820,,Certificate in Electrical Work,TVEC,2021-10-07
