EmploymentID,PersonalID,EmploymentSector,Employer,Country,Occupation,StartDate,EndDate,DurationMonths
11616,9563,Construction,Lanka Ltd,Japan,Technician,2014-12-05,2014-12-28,1
11617,9563,Engineering & Technical,Ceylon Solutions,Saudi Arabia,Technician,2015-01-09,2017-05-07,29
11618,9563,Domestic Services,Hotel Ltd,Saudi Arabia,Technician,2022-02-01,2025-06-04,41
11619,9564,Domestic Services,Apparel Solutions,Kuwait,Caregiver,2012-04-02,2015-07-11,40
11620,9564,Domestic Services,Ceylon Corp,United Arab Emirates,Caregiver,2019-02-23,2021-12-17,35
11621,9567,Healthcare & Nursing,Hotel Enterprises,Kuwait,Nursing Assistant,2015-10-29,2021-04-26,67
11622,9568,Driving & Transportation,Gem Corp,Kuwait,Kitchen Helper,2013-12-12,2014-03-23,4
11623,9568,Domestic Services,Lanka Solutions,Saudi Arabia,Kitchen Helper,2014-11-30,2016-12-17,25
11624,9568,Security Services,Tea Ltd,Singapore,Kitchen Helper,2021-05-20,2022-04-30,12
11625,9570,Agriculture & Fishery,Sri Enterprises,Saudi Arabia,General Labourer,2011-08-23,2017-09-08,74
11626,9571,Manufacturing,Apparel Ltd,Australia,Warehouse Worker,2021-11-20,2022-09-17,11
11627,9572,Healthcare & Nursing,Sri Group,Serbia,General Labourer,2018-03-06,2019-05-15,15
11628,9573,Engineering & Technical,Apparel Co,Saudi Arabia,Tailor,2017-02-08,2025-04-01,100
11629,9574,Agriculture & Fishery,Sri Inc,Saudi Arabia,Quality Control Inspector,2016-04-13,2019-08-11,41
11630,9576,Engineering & Technical,Lanka Plantations,Saudi Arabia,House Driver,2014-11-05,2016-09-09,23
11631,9580,Domestic Services,Ceylon Plantations,Saudi Arabia,General Labourer,2011-06-15,2015-09-21,52
11632,9580,Facility Management,Gem Ltd,United Arab Emirates,General Labourer,2023-02-27,2024-05-02,15
11633,9581,Healthcare & Nursing,Ceylon Enterprises,United Arab Emirates,Caregiver,2013-01-01,2015-05-14,29
11634,9581,Domestic Services,Ceylon Corp,Saudi Arabia,Caregiver,2018-01-25,2018-04-01,3
11635,9581,Domestic Services,Construction Plantations,Qatar,Caregiver,2018-05-21,2018-12-22,8
11636,9583,Textile & Sewing,Tea Corp,Qatar,Packing Worker,2011-02-06,2024-11-13,168
11637,9584,Hospitality & Tourism,Apparel Group,Kuwait,Nurse,2019-11-16,2023-09-23,47
11638,9589,Cleaning Services,Construction Group,Maldives,Agricultural Worker,2011-02-02,2024-11-25,169
11639,9590,Security Services,Tea Corp,Bahrain,Waiter,2018-03-23,2018-03-31,1
11640,9590,Driving & Transportation,Tea Group,Japan,Waiter,2018-04-11,2018-09-18,6
11641,9591,Logistics & Warehousing,Sri Group,Saudi Arabia,Nurse,2016-10-30,2021-07-21,58
11642,9591,Construction,Sri Ltd,South Korea,Nurse,2024-02-22,2024-12-16,10
11643,9592,IT & Professional Services,Island Group,Saudi Arabia,Factory Worker,2016-12-12,2016-12-15,1
11644,9592,Healthcare & Nursing,Lanka Co,South Korea,Factory Worker,2017-03-28,2018-06-17,15
11645,9593,Driving & Transportation,Ceylon Enterprises,United Kingdom,Barista,2011-09-08,2011-10-07,1
11646,9593,Healthcare & Nursing,Hotel Group,Canada,Barista,2012-09-20,2017-04-11,56
11647,9593,IT & Professional Services,Gem Group,United Kingdom,Barista,2020-07-03,2021-12-16,18
11648,9595,Domestic Services,Ceylon Pvt,Qatar,Caregiver,2017-03-16,2022-09-07,67
11649,9596,Agriculture & Fishery,Island Co,Saudi Arabia,Construction Helper,2013-06-07,2017-08-25,52
11650,9596,Domestic Services,Apparel Corp,Kuwait,Construction Helper,2019-10-06,2020-06-04,9
11651,9596,IT & Professional Services,Sri Enterprises,Qatar,Construction Helper,2020-06-19,2022-05-21,24
11652,9596,Construction,Tea Pvt,Qatar,Construction Helper,2022-07-03,2024-02-23,20
11653,9600,Healthcare & Nursing,Apparel Ltd,Qatar,Quality Control Inspector,2013-03-20,2016-02-09,36
11654,9601,Cleaning Services,Hotel Enterprises,Saudi Arabia,Housemaid,2013-10-06,2014-12-01,15
11655,9601,Domestic Services,Island Ltd,United Arab Emirates,Housemaid,2015-03-01,2021-11-21,82
11656,9605,Logistics & Warehousing,Gem Plantations,Saudi Arabia,Driver,2022-08-17,2023-02-26,7
11657,9605,Logistics & Warehousing,Lanka Solutions,Qatar,Driver,2023-04-01,2024-08-21,17
11658,9607,Retail & Sales,Tea Solutions,Qatar,Beautician,2011-05-08,2018-02-07,83
11659,9607,Retail & Sales,Tech Enterprises,New Zealand,Beautician,2020-09-20,2025-03-19,55
11660,9608,Agriculture & Fishery,Lanka Inc,United Kingdom,Technician,2018-01-25,2021-05-19,41
11661,9608,Driving & Transportation,Ceylon Pvt,United Arab Emirates,Technician,2021-12-17,2022-04-26,5
11662,9608,Logistics & Warehousing,Island Co,Kuwait,Technician,2023-08-05,2024-06-22,11
11663,9609,Facility Management,Gem Group,Oman,Administrative Assistant,2010-10-28,2012-06-18,20
11664,9609,Driving & Transportation,Sri Ltd,Russia,Administrative Assistant,2012-08-22,2018-06-25,72
11665,9609,IT & Professional Services,Sri Plantations,Japan,Administrative Assistant,2023-08-21,2025-05-15,22
11666,9610,Driving & Transportation,Tea Pvt,South Korea,House Driver,2012-06-17,2012-11-03,5
11667,9610,Security Services,Hotel Pvt,Kuwait,House Driver,2013-02-27,2015-04-16,26
11668,9610,Facility Management,Apparel Enterprises,Maldives,House Driver,2016-11-14,2017-06-24,8
11669,9610,Agriculture & Fishery,Tech Co,Saudi Arabia,House Driver,2022-09-04,2025-02-24,31
11670,9612,Agriculture & Fishery,Ceylon Ltd,Canada,Kitchen Helper,2022-04-08,2025-06-03,39
11671,9613,Logistics & Warehousing,Apparel Enterprises,Qatar,House Driver,2011-09-06,2016-08-31,61
11672,9614,Logistics & Warehousing,Tech Solutions,Kuwait,Waiter,2015-04-24,2015-06-01,2
11673,9614,Logistics & Warehousing,Tech Ltd,Romania,Waiter,2018-09-13,2020-04-12,20
11674,9614,Domestic Services,Gem Plantations,Qatar,Waiter,2020-04-30,2020-08-23,4
11675,9614,Agriculture & Fishery,Hotel Enterprises,Saudi Arabia,Waiter,2022-04-13,2025-01-15,34
11676,9616,Domestic Services,Island Solutions,Kuwait,Electrician,2017-01-10,2018-09-10,21
11677,9616,Hospitality & Tourism,Tech Group,Australia,Electrician,2021-10-22,2021-11-10,1
11678,9616,Healthcare & Nursing,Tea Corp,United Arab Emirates,Electrician,2021-12-12,2025-01-07,38
11679,9617,Domestic Services,Island Corp,Canada,General Labourer,2011-05-23,2025-05-31,171
11680,9619,IT & Professional Services,Lanka Plantations,Serbia,Accountant,2016-05-22,2018-02-28,22
11681,9619,Education & Training,Tech Plantations,Bahrain,Accountant,2018-07-13,2020-09-25,27
11682,9620,Education & Training,Sri Enterprises,United Arab Emirates,General Labourer,2022-09-13,2025-06-20,34
11683,9623,Driving & Transportation,Lanka Solutions,Saudi Arabia,Electrician,2022-12-28,2025-05-25,30
11684,9624,Textile & Sewing,Sri Co,Kuwait,Administrative Assistant,2017-03-15,2017-04-12,1
11685,9624,Beauty & Personal Care,Construction Co,Kuwait,Administrative Assistant,2017-05-23,2020-03-29,35
11686,9624,Education & Training,Tech Plantations,Oman,Administrative Assistant,2021-04-13,2024-10-15,43
11687,9626,Manufacturing,Gem Solutions,Saudi Arabia,Construction Supervisor,2014-10-09,2018-02-03,41
11688,9626,Healthcare & Nursing,Construction Group,Saudi Arabia,Construction Supervisor,2019-11-06,2022-08-06,34
11689,9627,Beauty & Personal Care,Tech Corp,Romania,Tailor,2015-12-14,2017-06-11,19
11690,9627,Agriculture & Fishery,Gem Co,Saudi Arabia,Tailor,2020-04-24,2020-05-14,1
11691,9628,Agriculture & Fishery,Construction Inc,Saudi Arabia,Administrative Assistant,2023-03-19,2023-07-10,4
11692,9629,Textile & Sewing,Gem Solutions,Qatar,Hairdresser,2023-07-03,2023-09-12,3
11693,9630,Hospitality & Tourism,Hotel Pvt,Qatar,Technician,2012-04-18,2023-11-03,141
11694,9631,Garment & Apparel,Sri Co,Kuwait,Domestic Worker,2013-12-11,2014-10-07,10
11695,9631,IT & Professional Services,Gem Ltd,Saudi Arabia,Domestic Worker,2017-02-05,2021-01-10,48
11696,9631,Facility Management,Island Inc,Kuwait,Domestic Worker,2022-02-24,2022-08-03,6
11698,9632,Beauty & Personal Care,Tea Solutions,Romania,General Labourer,2016-10-07,2018-08-12,23
11699,9634,Manufacturing,Construction Enterprises,Malaysia,Agricultural Worker,2011-07-25,2023-06-07,145
11700,9634,Healthcare & Nursing,Apparel Enterprises,Qatar,Agricultural Worker,2024-08-22,2025-06-17,10
11701,9636,Construction,Lanka Plantations,Qatar,General Labourer,2016-04-25,2017-01-16,9
11702,9636,Hospitality & Tourism,Lanka Group,Cyprus,General Labourer,2019-03-12,2023-02-06,48
11703,9636,Construction,Hotel Co,United Arab Emirates,General Labourer,2024-01-29,2024-08-02,7
11704,9637,Textile & Sewing,Sri Ltd,Saudi Arabia,Fishery Worker,2012-10-07,2015-04-25,31
11705,9637,IT & Professional Services,Island Inc,Cyprus,Fishery Worker,2017-07-13,2022-08-22,63
11706,9638,Security Services,Ceylon Co,Malaysia,Delivery Driver,2015-04-26,2016-09-29,18
11707,9638,Retail & Sales,Gem Enterprises,Qatar,Delivery Driver,2017-05-13,2023-03-04,71
11708,9639,Domestic Services,Tea Enterprises,United Arab Emirates,Caregiver,2010-11-19,2017-03-06,77
11709,9639,Domestic Services,Ceylon Corp,Saudi Arabia,Caregiver,2018-01-13,2024-12-12,85
11710,9641,Healthcare & Nursing,Construction Solutions,Kuwait,Waiter,2013-03-08,2022-01-19,108
11711,9642,Security Services,Tech Inc,Kuwait,Construction Supervisor,2012-10-13,2016-04-20,43
11712,9642,Security Services,Lanka Solutions,Qatar,Construction Supervisor,2017-09-04,2019-01-18,17
11713,9642,Education & Training,Ceylon Solutions,Saudi Arabia,Construction Supervisor,2020-01-05,2022-06-11,30
11714,9642,Manufacturing,Hotel Corp,Kuwait,Construction Supervisor,2023-02-02,2023-04-18,3
11715,9643,Driving & Transportation,Tea Enterprises,Qatar,Sewing Machine Operator,2011-09-21,2012-02-12,5
11716,9643,Healthcare & Nursing,Gem Enterprises,Saudi Arabia,Sewing Machine Operator,2013-07-31,2013-09-17,2
11717,9643,Beauty & Personal Care,Island Solutions,New Zealand,Sewing Machine Operator,2014-09-17,2016-03-26,19
11718,9643,Education & Training,Ceylon Plantations,Qatar,Sewing Machine Operator,2017-01-31,2017-07-26,6
11720,9644,Domestic Services,Construction Co,Qatar,General Labourer,2016-03-10,2025-01-31,109
11721,9646,Engineering & Technical,Hotel Inc,Kuwait,House Driver,2012-03-17,2012-05-05,2
11722,9646,Healthcare & Nursing,Tea Pvt,Kuwait,House Driver,2014-08-12,2015-08-08,13
11723,9646,Textile & Sewing,Apparel Corp,Saudi Arabia,House Driver,2018-02-05,2024-11-19,83
11724,9648,Cleaning Services,Gem Pvt,Saudi Arabia,Domestic Worker,2012-01-30,2018-07-07,79
11725,9648,Garment & Apparel,Tea Plantations,Kuwait,Domestic Worker,2018-11-26,2020-09-13,22
11726,9649,Healthcare & Nursing,Island Co,Saudi Arabia,Caregiver,2018-09-12,2022-09-17,49
11727,9649,Domestic Services,Construction Group,Saudi Arabia,Caregiver,2023-06-29,2024-06-23,12
11728,9650,Healthcare & Nursing,Gem Ltd,Saudi Arabia,Caregiver,2016-04-04,2016-07-17,4
11729,9650,Healthcare & Nursing,Gem Plantations,Saudi Arabia,Caregiver,2021-01-21,2021-08-12,7
11730,9650,Healthcare & Nursing,Lanka Solutions,Israel,Caregiver,2022-09-05,2024-09-06,25
11731,9653,Textile & Sewing,Hotel Enterprises,Oman,Accountant,2016-06-10,2016-11-19,6
11732,9653,IT & Professional Services,Lanka Pvt,Kuwait,Accountant,2017-10-19,2018-08-10,10
11733,9653,Domestic Services,Ceylon Enterprises,Saudi Arabia,Accountant,2019-10-23,2025-04-11,67
11734,9654,Logistics & Warehousing,Ceylon Enterprises,Kuwait,Tailor,2024-07-21,2024-08-13,1
11735,9655,Logistics & Warehousing,Sri Group,United Arab Emirates,Plumber,2012-03-07,2012-11-22,9
11736,9655,IT & Professional Services,Construction Group,Saudi Arabia,Plumber,2015-05-11,2016-09-24,17
11737,9655,IT & Professional Services,Ceylon Ltd,United Arab Emirates,Plumber,2022-01-13,2022-08-31,8
11738,9656,Manufacturing,Tea Co,South Korea,Machine Operator,2012-09-07,2012-09-17,1
11739,9656,Beauty & Personal Care,Hotel Corp,Oman,Machine Operator,2018-08-07,2021-06-22,35
11740,9658,Engineering & Technical,Gem Plantations,United Arab Emirates,Carpenter,2019-02-05,2022-10-21,46
11741,9659,Domestic Services,Apparel Ltd,Saudi Arabia,Mason,2013-06-13,2015-03-05,21
11742,9659,Construction,Tea Pvt,Saudi Arabia,Mason,2019-03-29,2021-03-20,25
11743,9659,Garment & Apparel,Ceylon Enterprises,Malaysia,Mason,2021-10-11,2022-05-18,8
11744,9659,Healthcare & Nursing,Hotel Co,Malaysia,Mason,2022-08-03,2024-08-14,25
11745,9660,Education & Training,Apparel Corp,Kuwait,Beautician,2018-04-05,2018-10-23,7
11746,9661,IT & Professional Services,Island Co,Kuwait,Room Attendant,2016-10-30,2022-09-06,72
11747,9662,Facility Management,Sri Enterprises,Kuwait,Construction Supervisor,2011-05-31,2012-11-05,18
11748,9662,Security Services,Ceylon Co,Saudi Arabia,Construction Supervisor,2014-08-27,2015-02-18,6
11749,9662,Domestic Services,Ceylon Co,Saudi Arabia,Construction Supervisor,2017-08-09,2019-11-20,28
11751,9663,Security Services,Island Inc,Saudi Arabia,Kitchen Helper,2022-10-15,2023-09-29,12
11752,9664,Cleaning Services,Sri Co,Qatar,Housemaid,2015-03-03,2017-05-10,27
11753,9664,Domestic Services,Hotel Group,Saudi Arabia,Housemaid,2020-11-19,2021-01-02,2
11754,9664,Domestic Services,Tea Enterprises,Qatar,Housemaid,2021-05-01,2022-04-15,12
11755,9664,Domestic Services,Gem Solutions,Qatar,Housemaid,2022-10-22,2023-01-16,3
11756,9665,Healthcare & Nursing,Lanka Pvt,Kuwait,Chef,2014-04-16,2014-11-07,7
11757,9665,Garment & Apparel,Gem Enterprises,United Arab Emirates,Chef,2016-04-21,2016-07-28,4
11758,9665,Security Services,Tea Plantations,Saudi Arabia,Chef,2016-08-14,2018-06-17,23
11759,9665,Healthcare & Nursing,Sri Plantations,United Arab Emirates,Chef,2020-01-30,2023-11-09,46
11760,9666,Construction,Ceylon Inc,Japan,Plumber,2017-07-12,2024-04-24,83
11761,9670,Healthcare & Nursing,Island Group,Qatar,Factory Worker,2012-04-13,2012-07-26,4
11762,9670,Logistics & Warehousing,Tea Co,Maldives,Factory Worker,2012-10-06,2016-03-26,43
11763,9670,Facility Management,Tech Enterprises,United Kingdom,Factory Worker,2016-05-30,2017-03-27,11
11764,9670,Engineering & Technical,Sri Solutions,Saudi Arabia,Factory Worker,2019-04-21,2025-01-01,70
11765,9671,Manufacturing,Tea Corp,Saudi Arabia,Welder,2011-08-30,2017-02-15,67
11766,9673,Domestic Services,Sri Pvt,Saudi Arabia,Housemaid,2017-03-14,2017-10-28,8
11767,9674,Logistics & Warehousing,Tech Plantations,Saudi Arabia,Chef,2021-04-26,2022-11-02,19
11768,9674,Security Services,Island Ltd,Malaysia,Chef,2023-03-05,2023-11-28,9
11769,9674,Security Services,Sri Plantations,United Kingdom,Chef,2024-01-21,2024-09-14,8
11770,9675,Driving & Transportation,Island Inc,Saudi Arabia,Agricultural Worker,2013-05-14,2021-11-23,104
11771,9676,Healthcare & Nursing,Apparel Solutions,Lebanon,Delivery Driver,2024-06-15,2025-06-23,13
11772,9679,Retail & Sales,Sri Inc,Kuwait,Plumber,2013-06-12,2020-10-04,90
11773,9680,Domestic Services,Island Inc,Kuwait,Caregiver,2014-01-12,2015-12-31,24
11774,9680,Healthcare & Nursing,Island Ltd,United Arab Emirates,Caregiver,2017-02-11,2022-05-09,64
11775,9681,Domestic Services,Gem Inc,Maldives,Chef,2019-05-29,2019-07-11,2
11776,9682,Education & Training,Apparel Solutions,Saudi Arabia,Beautician,2016-07-10,2019-10-21,40
11777,9682,Driving & Transportation,Lanka Corp,Saudi Arabia,Beautician,2021-01-12,2025-07-25,56
11778,9683,Domestic Services,Apparel Co,Qatar,Housemaid,2014-11-16,2015-12-09,13
11779,9683,Cleaning Services,Ceylon Pvt,Saudi Arabia,Housemaid,2018-09-01,2023-03-16,56
11780,9684,Domestic Services,Apparel Corp,Saudi Arabia,Housemaid,2018-06-17,2018-07-25,2
11781,9684,Domestic Services,Tea Enterprises,Qatar,Housemaid,2018-07-30,2024-07-24,73
11782,9688,IT & Professional Services,Lanka Group,Kuwait,Domestic Worker,2011-07-29,2011-12-07,5
11783,9688,Logistics & Warehousing,Gem Pvt,Qatar,Domestic Worker,2013-10-21,2016-05-24,32
11784,9688,Engineering & Technical,Sri Inc,Saudi Arabia,Domestic Worker,2018-06-04,2024-01-10,69
11785,9692,Security Services,Apparel Plantations,Lebanon,Cook,2011-09-12,2011-09-30,1
11786,9692,Facility Management,Island Corp,Japan,Cook,2012-11-24,2017-03-03,52
11787,9692,Cleaning Services,Hotel Ltd,United Kingdom,Cook,2018-05-25,2019-01-25,9
11790,9695,Agriculture & Fishery,Lanka Solutions,Cyprus,Janitor,2022-03-11,2022-08-29,6
11791,9698,Retail & Sales,Apparel Ltd,Qatar,Nursing Assistant,2018-08-30,2019-11-30,16
11792,9698,Agriculture & Fishery,Construction Co,United Arab Emirates,Nursing Assistant,2021-08-07,2024-12-15,41
11793,9699,Driving & Transportation,Ceylon Ltd,Qatar,Cook,2019-05-24,2024-03-22,59
11794,9700,Manufacturing,Island Pvt,United Arab Emirates,Hotel Housekeeper,2010-09-07,2011-04-24,8
11795,9700,Engineering & Technical,Ceylon Corp,Maldives,Hotel Housekeeper,2011-08-15,2013-05-04,21
11796,9700,Cleaning Services,Island Plantations,United Arab Emirates,Hotel Housekeeper,2013-06-25,2015-06-08,24
11797,9709,Domestic Services,Gem Pvt,Cyprus,Cook,2021-05-31,2022-12-19,19
11798,9710,Agriculture & Fishery,Tea Group,Japan,Packing Worker,2011-09-30,2012-11-01,14
11799,9710,Healthcare & Nursing,Lanka Pvt,United Arab Emirates,Packing Worker,2012-12-03,2015-07-19,32
11800,9710,Agriculture & Fishery,Gem Pvt,Saudi Arabia,Packing Worker,2016-03-02,2016-05-22,3
11801,9710,Cleaning Services,Lanka Group,South Korea,Packing Worker,2017-03-01,2018-08-26,19
11802,9712,Hospitality & Tourism,Lanka Inc,United Arab Emirates,Construction Helper,2012-01-22,2013-03-20,15
11803,9715,Hospitality & Tourism,Lanka Plantations,Kuwait,Laundry Worker,2012-09-22,2013-07-26,11
11804,9715,Retail & Sales,Tea Ltd,Saudi Arabia,Laundry Worker,2013-08-17,2024-06-10,132
11805,9718,IT & Professional Services,Island Co,United Arab Emirates,Nurse,2023-01-08,2023-05-31,5
11806,9719,Education & Training,Sri Plantations,Seychelles,Warehouse Worker,2015-03-01,2015-09-26,7
11807,9719,Agriculture & Fishery,Island Inc,Qatar,Warehouse Worker,2016-12-17,2020-11-15,48
11808,9719,Textile & Sewing,Sri Inc,Saudi Arabia,Warehouse Worker,2022-01-19,2023-07-08,18
11809,9720,Logistics & Warehousing,Lanka Plantations,Kuwait,Nursing Assistant,2013-04-04,2014-04-18,13
11810,9720,Engineering & Technical,Lanka Group,Lebanon,Nursing Assistant,2019-06-13,2025-06-05,73
11811,9721,IT & Professional Services,Gem Co,Oman,Delivery Driver,2011-07-01,2011-07-04,1
11812,9721,Construction,Lanka Group,Japan,Delivery Driver,2011-09-16,2016-01-17,53
11813,9721,Hospitality & Tourism,Ceylon Plantations,South Korea,Delivery Driver,2022-10-17,2022-10-26,1
11814,9721,Domestic Services,Tech Pvt,Canada,Delivery Driver,2022-12-13,2025-02-07,27
11815,9722,Logistics & Warehousing,Sri Corp,United Kingdom,Gardener,2021-01-26,2023-07-04,30
11817,9725,Garment & Apparel,Lanka Inc,Kuwait,Salesperson,2013-06-14,2020-06-02,85
11818,9726,Cleaning Services,Tech Corp,Saudi Arabia,Housemaid,2023-03-03,2024-05-03,15
11819,9728,Cleaning Services,Lanka Plantations,Saudi Arabia,Nurse,2012-12-10,2024-02-02,136
11820,9729,Beauty & Personal Care,Tea Solutions,Saudi Arabia,General Labourer,2023-02-18,2025-01-28,24
11821,9730,Facility Management,Hotel Plantations,Saudi Arabia,Domestic Worker,2012-02-13,2017-01-21,61
11822,9730,Education & Training,Island Enterprises,Saudi Arabia,Domestic Worker,2023-08-13,2024-03-11,8
11823,9730,Healthcare & Nursing,Lanka Inc,Saudi Arabia,Domestic Worker,2024-07-26,2024-08-24,1
11824,9731,Driving & Transportation,Construction Inc,Qatar,Driver,2011-08-21,2013-09-26,26
11825,9731,Logistics & Warehousing,Tea Ltd,United Arab Emirates,Driver,2015-07-24,2019-05-23,47
11826,9731,Logistics & Warehousing,Construction Solutions,United Arab Emirates,Driver,2019-09-07,2020-01-08,5
11827,9732,Logistics & Warehousing,Construction Pvt,United Arab Emirates,Construction Helper,2012-05-21,2015-11-09,43
11828,9732,Beauty & Personal Care,Construction Ltd,Kuwait,Construction Helper,2017-03-25,2020-05-23,39
11829,9736,Cleaning Services,Island Plantations,Bahrain,Cleaner,2011-07-22,2012-01-07,6
11830,9736,Beauty & Personal Care,Gem Inc,Cyprus,Cleaner,2014-03-07,2014-03-31,1
11831,9736,Cleaning Services,Hotel Plantations,Romania,Cleaner,2014-04-30,2014-07-08,3
11832,9736,Driving & Transportation,Sri Corp,Saudi Arabia,Cleaner,2016-09-19,2024-09-19,98
