ContractID,ApplicationID,JobID,EmployerID,PersonalID,ContractNumber,ContractStartDate,ContractEndDate,RenewalEligible,ContractStatus,SignedDate,Remarks,CreatedDate
2750,26863,1202,90,9309,C0002750,2026-01-10,2027-08-02,0,Active,2026-01-10,Training provided,2026-01-10
2751,26868,648,89,9311,C0002751,2025-02-07,2027-05-14,1,Completed,2025-02-07,Standard contract,2025-02-07
2752,26869,2798,23,9311,C0002752,2026-08-20,2027-06-13,1,Completed,2026-08-20,Standard contract,2026-08-20
2753,26899,3825,6,9321,C0002753,2025-02-26,2026-12-12,0,Completed,2025-02-26,Requires visa,2025-02-26
2754,26900,132,83,9321,C0002754,2024-03-15,2026-05-18,1,Active,2024-03-15,Training provided,2024-03-15
2755,26911,2628,70,9325,C0002755,2026-04-25,2026-05-09,1,Expired,2026-04-25,Requires visa,2026-04-25
2756,26920,48,1,9329,C0002756,2026-03-29,2027-03-02,1,Completed,2026-03-29,Probation period,2026-03-29
2757,26924,246,70,9330,C0002757,2026-06-17,2027-08-21,0,Expired,2026-06-17,Training provided,2026-06-17
2758,26947,2186,45,9340,C0002758,2026-06-26,2027-01-02,1,Terminated,2026-06-26,Training provided,2026-06-26
2759,26960,2979,12,9344,C0002759,2026-05-11,2026-07-19,0,Expired,2026-05-11,,2026-05-11
2760,26994,3726,70,9358,C0002760,2024-08-07,2027-06-01,0,Active,2024-08-07,Training provided,2024-08-07
2761,26998,4885,8,9359,C0002761,2026-06-30,2027-02-07,1,Terminated,2026-06-30,Training provided,2026-06-30
2762,27007,3568,37,9362,C0002762,2026-02-09,2026-03-12,1,Terminated,2026-02-09,,2026-02-09
2763,27027,3231,33,9369,C0002763,2026-07-09,2027-04-03,1,Active,2026-07-09,Probation period,2026-07-09
2764,27032,2605,7,9370,C0002764,2026-05-27,2027-01-04,0,Completed,2026-05-27,Training provided,2026-05-27
2765,27039,3937,65,9373,C0002765,2026-06-01,2026-07-19,0,Terminated,2026-06-01,Training provided,2026-06-01
2766,27051,2336,41,9375,C0002766,2026-06-16,2026-06-28,0,Active,2026-06-16,Probation period,2026-06-16
2767,27054,1643,60,9376,C0002767,2026-06-08,2027-07-14,1,Active,2026-06-08,Training provided,2026-06-08
2768,27057,4193,39,9378,C0002768,2025-05-26,2026-12-24,0,Expired,2025-05-26,Requires visa,2025-05-26
2769,27066,4962,32,9381,C0002769,2025-11-04,2026-02-19,1,Active,2025-11-04,,2025-11-04
2770,27081,3238,54,9385,C0002770,2026-04-07,2027-07-24,0,Terminated,2026-04-07,,2026-04-07
2771,27084,1809,73,9386,C0002771,2025-02-02,2027-06-23,0,Active,2025-02-02,,2025-02-02
2772,27102,544,73,9391,C0002772,2026-02-07,2026-09-19,1,Active,2026-02-07,Standard contract,2026-02-07
2773,27103,1588,73,9391,C0002773,2025-05-16,2026-08-01,0,Completed,2025-05-16,,2025-05-16
2774,27104,3283,31,9392,C0002774,2025-09-22,2027-01-13,1,Expired,2025-09-22,,2025-09-22
2775,27106,423,5,9392,C0002775,2026-01-30,2027-02-07,0,Active,2026-01-30,Probation period,2026-01-30
2776,27112,3797,64,9396,C0002776,2026-05-07,2027-02-07,1,Terminated,2026-05-07,Standard contract,2026-05-07
2777,27116,3103,32,9397,C0002777,2026-08-13,2027-07-06,1,Expired,2026-08-13,Standard contract,2026-08-13
2778,27161,1403,54,9410,C0002778,2026-06-11,2027-06-30,1,Active,2026-06-11,Training provided,2026-06-11
2779,27165,194,26,9413,C0002779,2025-11-05,2027-04-10,0,Active,2025-11-05,Training provided,2025-11-05
2780,27176,1897,57,9420,C0002780,2024-12-27,2026-11-08,1,Terminated,2024-12-27,,2024-12-27
2781,27192,3359,57,9426,C0002781,2025-12-30,2026-03-20,1,Terminated,2025-12-30,Standard contract,2025-12-30
2782,27222,4821,51,9433,C0002782,2025-09-05,2027-04-22,0,Expired,2025-09-05,Training provided,2025-09-05
2783,27241,3955,73,9438,C0002783,2024-09-18,2025-11-22,1,Active,2024-09-18,Standard contract,2024-09-18
2784,27246,2700,7,9440,C0002784,2026-03-22,2027-01-19,0,Terminated,2026-03-22,Standard contract,2026-03-22
2785,27256,3382,51,9443,C0002785,2025-09-30,2027-05-06,0,Terminated,2025-09-30,Standard contract,2025-09-30
2786,27260,199,17,9443,C0002786,2026-03-02,2027-06-02,0,Expired,2026-03-02,Probation period,2026-03-02
2787,27281,2585,48,9454,C0002787,2025-06-05,2027-08-05,1,Completed,2025-06-05,Probation period,2025-06-05
2788,27291,4999,45,9456,C0002788,2025-10-02,2026-11-18,1,Expired,2025-10-02,Training provided,2025-10-02
2789,27293,116,22,9460,C0002789,2025-12-30,2026-11-05,0,Terminated,2025-12-30,Requires visa,2025-12-30
2790,27296,3325,39,9462,C0002790,2025-07-26,2025-11-08,0,Active,2025-07-26,Probation period,2025-07-26
2791,27308,565,13,9466,C0002791,2026-06-07,2026-10-06,1,Terminated,2026-06-07,Probation period,2026-06-07
2792,27319,3106,59,9469,C0002792,2026-03-29,2026-06-27,0,Expired,2026-03-29,Standard contract,2026-03-29
2793,27327,2903,6,9473,C0002793,2026-05-25,2026-12-21,1,Expired,2026-05-25,Requires visa,2026-05-25
2794,27330,4037,71,9474,C0002794,2025-04-18,2026-11-18,1,Active,2025-04-18,Probation period,2025-04-18
2795,27333,1655,70,9476,C0002795,2026-01-23,2026-10-05,1,Expired,2026-01-23,Standard contract,2026-01-23
2796,27337,2282,60,9477,C0002796,2024-04-05,2026-02-05,1,Expired,2024-04-05,Standard contract,2024-04-05
2797,27338,3758,17,9477,C0002797,2025-01-10,2027-03-19,0,Expired,2025-01-10,,2025-01-10
2798,27345,139,2,9478,C0002798,2026-05-16,2026-05-17,1,Completed,2026-05-16,Probation period,2026-05-16
2799,27347,1380,20,9478,C0002799,2026-06-18,2027-04-17,1,Completed,2026-06-18,Standard contract,2026-06-18
2800,27367,2335,66,9484,C0002800,2025-04-16,2026-07-14,1,Completed,2025-04-16,,2025-04-16
2801,27374,4420,11,9487,C0002801,2024-04-14,2024-10-23,1,Expired,2024-04-14,Standard contract,2024-04-14
2802,27379,2302,23,9489,C0002802,2026-01-21,2027-03-09,1,Terminated,2026-01-21,Training provided,2026-01-21
2803,27412,1262,39,9502,C0002803,2025-03-12,2027-01-02,1,Expired,2025-03-12,,2025-03-12
2804,27414,4988,1,9502,C0002804,2026-07-12,2027-03-03,0,Terminated,2026-07-12,,2026-07-12
2805,27423,1374,62,9505,C0002805,2024-12-22,2025-09-05,1,Terminated,2024-12-22,Probation period,2024-12-22
2806,27425,4498,43,9505,C0002806,2026-08-23,2026-10-29,0,Active,2026-08-23,,2026-08-23
2807,27433,2578,32,9507,C0002807,2025-12-15,2026-04-25,1,Completed,2025-12-15,,2025-12-15
2808,27439,894,31,9510,C0002808,2026-05-29,2027-01-16,0,Active,2026-05-29,,2026-05-29
2809,27444,1866,9,9511,C0002809,2025-11-20,2027-08-23,0,Terminated,2025-11-20,Probation period,2025-11-20
2810,27465,3932,9,9521,C0002810,2026-06-02,2027-06-02,1,Completed,2026-06-02,Standard contract,2026-06-02
2811,27469,2986,84,9522,C0002811,2025-10-09,2026-08-16,1,Active,2025-10-09,,2025-10-09
2812,27475,1466,71,9524,C0002812,2024-06-15,2026-12-27,1,Expired,2024-06-15,Probation period,2024-06-15
2813,27476,3393,73,9524,C0002813,2024-08-13,2026-04-04,1,Completed,2024-08-13,Standard contract,2024-08-13
2814,27485,2350,62,9527,C0002814,2026-05-21,2026-07-15,1,Expired,2026-05-21,Standard contract,2026-05-21
2815,27487,3219,36,9527,C0002815,2026-04-12,2027-06-19,1,Active,2026-04-12,Standard contract,2026-04-12
2816,27492,3966,29,9528,C0002816,2025-06-24,2026-03-17,1,Active,2025-06-24,Probation period,2025-06-24
2817,27529,2061,35,9539,C0002817,2024-11-27,2025-04-15,1,Expired,2024-11-27,Requires visa,2024-11-27
2818,27531,3095,58,9540,C0002818,2026-02-25,2027-05-15,0,Completed,2026-02-25,Standard contract,2026-02-25
2819,27543,3727,54,9544,C0002819,2024-10-24,2025-08-20,0,Completed,2024-10-24,Training provided,2024-10-24
2820,27548,2491,44,9546,C0002820,2026-07-29,2026-09-11,0,Terminated,2026-07-29,Training provided,2026-07-29
2821,27549,3684,31,9547,C0002821,2025-07-31,2026-12-31,1,Terminated,2025-07-31,Probation period,2025-07-31
2822,27553,1732,23,9548,C0002822,2025-02-25,2025-04-01,0,Active,2025-02-25,Training provided,2025-02-25
2823,27564,1682,9,9551,C0002823,2026-07-18,2027-05-24,0,Expired,2026-07-18,,2026-07-18
2824,27568,3724,40,9552,C0002824,2024-05-06,2026-09-08,0,Terminated,2024-05-06,Standard contract,2024-05-06
2825,27579,1992,80,9555,C0002825,2025-07-26,2025-09-01,1,Expired,2025-07-26,Standard contract,2025-07-26
2826,27580,870,74,9555,C0002826,2025-10-08,2026-10-05,0,Completed,2025-10-08,,2025-10-08
2827,27588,1156,68,9558,C0002827,2026-02-16,2026-09-23,0,Terminated,2026-02-16,Standard contract,2026-02-16
2828,27590,796,31,9559,C0002828,2024-05-15,2026-11-22,0,Expired,2024-05-15,Probation period,2024-05-15
2829,27593,3622,32,9559,C0002829,2025-12-20,2026-12-27,1,Terminated,2025-12-20,Training provided,2025-12-20
2830,27601,4153,69,9562,C0002830,2026-03-18,2026-05-15,0,Completed,2026-03-18,Training provided,2026-03-18
2831,27617,1830,79,9568,C0002831,2026-06-21,2027-01-16,1,Completed,2026-06-21,,2026-06-21
2832,27620,1694,22,9570,C0002832,2025-02-15,2027-05-26,1,Terminated,2025-02-15,Standard contract,2025-02-15
2833,27621,94,69,9570,C0002833,2025-06-19,2025-11-22,0,Expired,2025-06-19,Probation period,2025-06-19
2834,27630,3762,34,9576,C0002834,2025-06-21,2025-12-20,1,Expired,2025-06-21,Probation period,2025-06-21
2835,27637,1019,62,9578,C0002835,2025-01-02,2025-04-30,1,Expired,2025-01-02,Training provided,2025-01-02
2836,27657,3861,43,9583,C0002836,2026-03-28,2026-04-23,0,Completed,2026-03-28,Requires visa,2026-03-28
2837,27674,3377,19,9587,C0002837,2024-12-25,2025-12-09,0,Completed,2024-12-25,,2024-12-25
2838,27681,4097,60,9591,C0002838,2026-01-12,2026-05-08,0,Completed,2026-01-12,,2026-01-12
2839,27705,1202,90,9599,C0002839,2025-10-14,2026-11-14,0,Expired,2025-10-14,Standard contract,2025-10-14
2840,27715,1205,23,9602,C0002840,2025-09-17,2027-03-26,0,Expired,2025-09-17,Training provided,2025-09-17
2841,27718,3839,38,9602,C0002841,2025-10-23,2026-07-09,1,Completed,2025-10-23,Requires visa,2025-10-23
2842,27725,2979,12,9605,C0002842,2025-09-14,2027-04-28,0,Terminated,2025-09-14,Probation period,2025-09-14
2843,27742,334,38,9612,C0002843,2024-08-25,2025-08-25,1,Active,2024-08-25,Training provided,2024-08-25
2844,27752,4836,7,9615,C0002844,2026-01-11,2027-08-14,1,Expired,2026-01-11,Probation period,2026-01-11
2845,27758,2688,81,9617,C0002845,2025-12-14,2026-04-13,1,Completed,2025-12-14,Training provided,2025-12-14
2846,27762,3633,6,9618,C0002846,2026-01-13,2026-01-24,1,Terminated,2026-01-13,Standard contract,2026-01-13
2847,27768,3529,52,9619,C0002847,2026-06-25,2026-09-20,1,Terminated,2026-06-25,Probation period,2026-06-25
2848,27769,3394,64,9619,C0002848,2025-11-19,2026-04-11,1,Active,2025-11-19,,2025-11-19
2849,27774,198,23,9620,C0002849,2025-08-17,2027-06-06,0,Active,2025-08-17,Requires visa,2025-08-17
2850,27811,2264,86,9636,C0002850,2026-03-14,2026-08-01,0,Expired,2026-03-14,Requires visa,2026-03-14
2851,27820,4499,59,9640,C0002851,2025-11-02,2026-09-10,1,Active,2025-11-02,Probation period,2025-11-02
2852,27842,4012,8,9649,C0002852,2024-08-15,2025-10-10,1,Terminated,2024-08-15,Requires visa,2024-08-15
2853,27843,923,3,9649,C0002853,2024-09-26,2025-08-16,1,Expired,2024-09-26,Standard contract,2024-09-26
2854,27860,2620,33,9654,C0002854,2026-03-22,2026-06-19,1,Completed,2026-03-22,,2026-03-22
2855,27870,3891,1,9657,C0002855,2026-08-13,2027-02-23,0,Expired,2026-08-13,Standard contract,2026-08-13
2856,27882,1092,5,9660,C0002856,2025-02-20,2027-06-09,0,Completed,2025-02-20,Probation period,2025-02-20
2857,27899,282,72,9663,C0002857,2026-02-22,2027-08-07,1,Active,2026-02-22,Training provided,2026-02-22
2858,27900,1215,43,9664,C0002858,2026-08-16,2027-04-21,0,Expired,2026-08-16,Training provided,2026-08-16
2859,27925,1818,25,9672,C0002859,2026-07-18,2026-08-07,0,Completed,2026-07-18,Standard contract,2026-07-18
2860,27926,4491,55,9672,C0002860,2024-01-23,2027-02-26,0,Active,2024-01-23,,2024-01-23
2861,27932,2531,73,9674,C0002861,2025-11-21,2026-05-08,0,Completed,2025-11-21,Probation period,2025-11-21
2862,27939,3908,2,9676,C0002862,2025-10-08,2025-11-12,0,Active,2025-10-08,Training provided,2025-10-08
2863,27946,224,48,9678,C0002863,2024-11-20,2026-09-12,1,Active,2024-11-20,Standard contract,2024-11-20
2864,27948,2090,37,9678,C0002864,2025-07-10,2025-10-18,0,Expired,2025-07-10,Requires visa,2025-07-10
2865,27954,1601,64,9679,C0002865,2026-02-09,2026-03-11,1,Completed,2026-02-09,Training provided,2026-02-09
2866,27961,2811,87,9682,C0002866,2026-04-12,2027-01-21,1,Expired,2026-04-12,Training provided,2026-04-12
2867,27962,2836,14,9683,C0002867,2025-08-29,2026-10-03,0,Terminated,2025-08-29,Probation period,2025-08-29
2868,27970,3981,6,9684,C0002868,2025-07-29,2025-07-31,1,Terminated,2025-07-29,Standard contract,2025-07-29
2869,27971,1277,26,9684,C0002869,2026-08-12,2027-01-30,1,Expired,2026-08-12,Standard contract,2026-08-12
2870,28000,814,46,9692,C0002870,2025-08-19,2026-04-28,0,Terminated,2025-08-19,,2025-08-19
2871,28025,488,27,9700,C0002871,2025-08-15,2027-07-18,0,Expired,2025-08-15,Requires visa,2025-08-15
2872,28058,2092,76,9710,C0002872,2025-10-09,2026-01-12,1,Completed,2025-10-09,Standard contract,2025-10-09
2873,28067,1415,62,9713,C0002873,2025-12-16,2027-07-12,0,Terminated,2025-12-16,Standard contract,2025-12-16
2874,28078,596,79,9717,C0002874,2025-05-20,2025-06-17,1,Completed,2025-05-20,Probation period,2025-05-20
2875,28083,1974,10,9719,C0002875,2026-04-26,2026-08-29,1,Terminated,2026-04-26,Requires visa,2026-04-26
2876,28085,4052,60,9720,C0002876,2025-11-16,2027-04-12,0,Expired,2025-11-16,Training provided,2025-11-16
2877,28090,116,22,9721,C0002877,2025-09-06,2025-10-29,0,Expired,2025-09-06,Standard contract,2025-09-06
2878,28118,1938,44,9735,C0002878,2026-08-10,2026-08-18,0,Terminated,2026-08-10,,2026-08-10
2879,28119,4569,29,9735,C0002879,2024-12-20,2026-06-04,1,Terminated,2024-12-20,Probation period,2024-12-20
2880,28130,3469,20,9739,C0002880,2025-06-29,2027-04-07,1,Expired,2025-06-29,Standard contract,2025-06-29
2881,28140,1655,70,9741,C0002881,2024-11-21,2026-03-17,1,Completed,2024-11-21,Standard contract,2024-11-21
2882,28148,4669,54,9745,C0002882,2024-04-04,2026-11-16,1,Active,2024-04-04,Probation period,2024-04-04
2883,28156,840,52,9746,C0002883,2025-06-23,2027-07-17,1,Active,2025-06-23,Training provided,2025-06-23
2884,28157,129,68,9746,C0002884,2025-06-23,2027-04-16,0,Completed,2025-06-23,Training provided,2025-06-23
2885,28166,4691,62,9749,C0002885,2026-07-27,2027-06-24,1,Terminated,2026-07-27,Probation period,2026-07-27
2886,28182,1121,46,9756,C0002886,2025-06-13,2026-01-25,1,Expired,2025-06-13,Standard contract,2025-06-13
2887,28183,439,26,9757,C0002887,2025-12-23,2026-06-25,1,Expired,2025-12-23,Probation period,2025-12-23
2888,28189,4477,36,9760,C0002888,2025-01-28,2026-09-14,0,Active,2025-01-28,Probation period,2025-01-28
2889,28195,2798,23,9761,C0002889,2026-02-20,2026-05-24,1,Completed,2026-02-20,Training provided,2026-02-20
2890,28206,1616,67,9767,C0002890,2026-01-11,2026-07-28,1,Completed,2026-01-11,Training provided,2026-01-11
2891,28217,4086,81,9770,C0002891,2025-08-02,2025-12-11,1,Active,2025-08-02,Probation period,2025-08-02
2892,28232,2963,81,9773,C0002892,2025-11-19,2026-07-30,0,Expired,2025-11-19,Requires visa,2025-11-19
2893,28239,1924,19,9777,C0002893,2026-07-27,2026-07-30,0,Expired,2026-07-27,Standard contract,2026-07-27
2894,28268,1484,14,9785,C0002894,2025-08-24,2026-04-28,1,Terminated,2025-08-24,Requires visa,2025-08-24
2895,28287,469,51,9788,C0002895,2026-02-14,2027-08-18,0,Expired,2026-02-14,,2026-02-14
2896,28296,45,77,9792,C0002896,2026-03-02,2026-10-31,0,Active,2026-03-02,Training provided,2026-03-02
2897,28309,677,31,9796,C0002897,2025-06-22,2026-03-03,0,Completed,2025-06-22,Standard contract,2025-06-22
2898,28319,488,27,9799,C0002898,2025-09-14,2025-12-14,0,Active,2025-09-14,,2025-09-14
2899,28321,387,77,9799,C0002899,2025-10-26,2027-04-01,1,Completed,2025-10-26,,2025-10-26
2900,28358,1211,86,9812,C0002900,2026-04-03,2026-04-11,0,Terminated,2026-04-03,Requires visa,2026-04-03
2901,28359,708,78,9812,C0002901,2026-05-13,2027-06-14,0,Completed,2026-05-13,Standard contract,2026-05-13
2902,28360,1784,80,9812,C0002902,2026-08-16,2026-09-04,0,Expired,2026-08-16,,2026-08-16
2903,28363,2754,1,9815,C0002903,2026-06-08,2027-05-29,0,Active,2026-06-08,,2026-06-08
2904,28364,798,30,9815,C0002904,2026-06-17,2027-03-08,0,Completed,2026-06-17,,2026-06-17
2905,28369,3994,90,9817,C0002905,2024-07-29,2026-07-21,1,Terminated,2024-07-29,Probation period,2024-07-29
2906,28371,79,86,9817,C0002906,2025-06-10,2025-08-17,1,Active,2025-06-10,,2025-06-10
2907,28372,1807,56,9817,C0002907,2025-04-28,2025-07-05,1,Expired,2025-04-28,Training provided,2025-04-28
2908,28375,3665,7,9818,C0002908,2025-05-23,2027-02-18,0,Active,2025-05-23,Requires visa,2025-05-23
2909,28376,1577,89,9819,C0002909,2025-10-06,2026-01-10,0,Terminated,2025-10-06,Requires visa,2025-10-06
2910,28379,2173,57,9819,C0002910,2026-01-25,2027-07-08,0,Terminated,2026-01-25,Training provided,2026-01-25
2911,28387,1026,39,9822,C0002911,2024-04-14,2024-05-01,1,Expired,2024-04-14,Probation period,2024-04-14
2912,28395,2101,30,9824,C0002912,2025-10-05,2026-05-05,0,Completed,2025-10-05,Requires visa,2025-10-05
2913,28398,3323,19,9825,C0002913,2026-03-17,2026-10-05,0,Expired,2026-03-17,Standard contract,2026-03-17
2914,28400,4797,19,9825,C0002914,2025-01-17,2026-10-24,1,Active,2025-01-17,Probation period,2025-01-17
2915,28413,2489,13,9828,C0002915,2026-02-28,2026-10-19,0,Terminated,2026-02-28,Training provided,2026-02-28
2916,28415,3054,11,9828,C0002916,2026-08-10,2027-02-20,0,Expired,2026-08-10,Training provided,2026-08-10
2917,28433,2443,57,9836,C0002917,2026-03-13,2027-05-09,0,Active,2026-03-13,Standard contract,2026-03-13
2918,28464,964,25,9851,C0002918,2026-01-05,2026-05-13,1,Completed,2026-01-05,Requires visa,2026-01-05
2919,28490,1896,37,9863,C0002919,2025-10-12,2027-04-10,0,Terminated,2025-10-12,Probation period,2025-10-12
2920,28494,2676,32,9864,C0002920,2026-06-20,2027-05-19,0,Active,2026-06-20,,2026-06-20
2921,28496,2443,57,9864,C0002921,2025-09-06,2025-11-17,0,Expired,2025-09-06,Requires visa,2025-09-06
2922,28508,703,81,9871,C0002922,2025-06-05,2026-10-15,1,Expired,2025-06-05,Training provided,2025-06-05
2923,28510,2751,50,9872,C0002923,2026-01-17,2026-05-20,0,Expired,2026-01-17,,2026-01-17
2924,28515,2778,90,9874,C0002924,2026-04-26,2027-02-17,1,Active,2026-04-26,Standard contract,2026-04-26
2925,28517,2351,6,9875,C0002925,2025-04-03,2025-09-16,0,Terminated,2025-04-03,Training provided,2025-04-03
2926,28520,1833,90,9876,C0002926,2025-08-14,2026-11-01,0,Active,2025-08-14,Training provided,2025-08-14
2927,28523,3627,28,9876,C0002927,2024-11-10,2025-01-25,0,Completed,2024-11-10,Standard contract,2024-11-10
2928,28531,2282,60,9878,C0002928,2026-03-15,2026-07-28,1,Completed,2026-03-15,,2026-03-15
2929,28538,2977,76,9879,C0002929,2026-02-07,2027-02-08,0,Expired,2026-02-07,Training provided,2026-02-07
2930,28546,4570,16,9882,C0002930,2026-08-28,2027-07-09,1,Completed,2026-08-28,Requires visa,2026-08-28
2931,28566,1399,17,9887,C0002931,2026-05-22,2027-06-02,0,Expired,2026-05-22,,2026-05-22
2932,28572,4174,31,9891,C0002932,2026-04-11,2027-01-11,1,Active,2026-04-11,Probation period,2026-04-11
2933,28577,123,20,9894,C0002933,2025-11-10,2027-05-25,1,Expired,2025-11-10,,2025-11-10
2934,28581,3730,27,9895,C0002934,2026-06-19,2027-03-07,1,Expired,2026-06-19,Standard contract,2026-06-19
2935,28592,1177,42,9900,C0002935,2026-08-28,2027-07-17,1,Terminated,2026-08-28,Standard contract,2026-08-28
2936,28606,1664,79,9903,C0002936,2026-08-21,2027-04-29,1,Active,2026-08-21,Probation period,2026-08-21
2937,28619,2360,55,9907,C0002937,2026-02-25,2026-08-31,1,Completed,2026-02-25,Probation period,2026-02-25
2938,28620,2971,82,9907,C0002938,2026-08-23,2027-06-15,1,Terminated,2026-08-23,Probation period,2026-08-23
2939,28660,445,30,9924,C0002939,2026-08-02,2027-07-06,0,Active,2026-08-02,Requires visa,2026-08-02
2940,28661,2916,90,9924,C0002940,2025-10-15,2026-08-30,0,Active,2025-10-15,Training provided,2025-10-15
2941,28669,802,8,9926,C0002941,2025-12-06,2026-05-31,0,Completed,2025-12-06,Standard contract,2025-12-06
2942,28672,3792,30,9928,C0002942,2025-05-07,2025-10-17,0,Completed,2025-05-07,Standard contract,2025-05-07
2943,28703,2145,49,9939,C0002943,2024-09-16,2025-07-24,1,Completed,2024-09-16,Requires visa,2024-09-16
2944,28727,3600,72,9945,C0002944,2025-02-14,2025-10-15,0,Completed,2025-02-14,,2025-02-14
2945,28729,519,48,9945,C0002945,2025-12-25,2026-10-26,0,Active,2025-12-25,Training provided,2025-12-25
2946,28743,173,88,9950,C0002946,2025-09-07,2026-02-01,1,Completed,2025-09-07,Requires visa,2025-09-07
2947,28749,423,5,9953,C0002947,2026-02-20,2026-09-11,1,Terminated,2026-02-20,Requires visa,2026-02-20
2948,28751,2346,31,9953,C0002948,2025-04-30,2027-07-14,0,Active,2025-04-30,Probation period,2025-04-30
2949,28754,1879,67,9954,C0002949,2026-07-17,2027-01-10,1,Active,2026-07-17,Requires visa,2026-07-17
2950,28775,520,34,9962,C0002950,2025-03-20,2026-07-24,1,Terminated,2025-03-20,,2025-03-20
2951,28778,4999,45,9963,C0002951,2025-01-27,2025-10-07,0,Expired,2025-01-27,Requires visa,2025-01-27
2952,28787,4137,27,9966,C0002952,2026-08-25,2026-12-21,1,Expired,2026-08-25,Training provided,2026-08-25
